Perusahaan,Sektor
PT Mawar Sharon Mandiri,Property/Real Estate
PT Mawicky Mahadewa Indonesia,Heavy Industrial/Machinery/Equipment
PT Max InteractiveTechnologies,General & Wholesale Trading
PT Max Kreatif Internasional,Entertainment/Media
PT Max Prima Coal,Mining
PT Max Telekom,Retail/Merchandise
PT Maxalmina,Oil / Gas / Petroleum
PT Maxbiz Environ,Chemical/Fertilizers/Pesticides
PT Maxco Tunggal Perkasa,Manufacturing/Production
PT Maxentia,Advertising/Marketing/Promotion/PR
PT Maxi Healthcare Indonesia,Healthcare / Medical
PT Maxi Indonesia Mandiri,General & Wholesale Trading
PT Maxi Lautan Rezeki,Chemical/Fertilizers/Pesticides
PT Maxi Utama Energy,"Consulting (IT, Science, Engineering & Technical)"
PT Maxi Viva Perkasa,Textiles/Garment
PT Maxiair Indosurya,Construction/Building/Engineering
PT Maxicount Indonesia,Consulting (Business & Management)
PT Maxiland Bangun Mandiri,Property/Real Estate
PT Maxim Housewares Indonesia,Retail / Merchandise
PT Maxim Housewares Indonesia (Jawa Tengah),General & Wholesale Trading
PT Maxim Housewares Indonesia (Medan),General & Wholesale Trading
PT Maxim Indowood,Manufacturing/Production
PT Maxim Jayadi Abadi,Retail/Merchandise
PT Maxima Agro Internasional,Agricultural/Plantation/Poultry/Fisheries
PT Maxima Andalan Sejahtera (MAS),General & Wholesale Trading
PT Maxima Arta Prima,General & Wholesale Trading
PT Maxima Cipta Miliiardartha,Advertising/Marketing/Promotion/PR
PT Maxima Createch Production,Science & Technology
PT Maxima Elevator,Construction/Building/Engineering
PT Maxima Global Teknologi,Computer/Information Technology (Software)
PT Maxima Graha Kreasi,Hotel / Hospitality
PT Maxima Integrasi Prima,"Consulting (IT, Science, Engineering & Technical)"
PT Maxima Liners,Transportation/Logistics
PT Maxima Motiva Integrita,Consulting (Business & Management)
PT Maxima Performa Indonesia,Consulting (Business & Management)
PT Maxima Prima Sejahtera,Transportation/Logistics
PT Maxima Production,Advertising/Marketing/Promotion/PR
PT Maximas,Banking / Financial Services
PT Maxime Consilium Optima (MCO Consulting),Accounting/Audit/Tax Services
PT Maximindo Karyaguna,Education
PT Maximize Informa Studio (Jakarta),Education
PT Maximize Informa Studio Indonesia,Computer / Information Technology (Software)
PT Maximpoly,Manufacturing/Production
PT Maximum Business Solusions,Consulting (Business & Management)
PT Maximum Business Solutions,Consulting (Business & Management)
PT Maximus Cosmetics Indonesia,Retail/Merchandise
PT Maximus Multi Konsep,Consumer Products / FMCG
PT Maximus Valuta,Banking / Financial Services
PT Maxindo Content Solution,Computer/Information Technology (Software)
PT Maxindo Karya Anugerah,Food & Beverage/Catering/Restaurant
PT Maxindo Mitra Solusi,Computer/Information Technology (Software)
PT Maxine Abdi Medika,Healthcare/Medical
PT Maxine Everfast Cargo,Transportation / Logistics
PT Maxistar Intermoda Indonesia (Bandung),Textiles / Garment
PT MAXITECH MASINDO,Retail/Merchandise
PT Maxitech Utama Indonesia,Consulting (Business & Management)
PT Maxitherm Boilers Indonesia,Manufacturing/Production
PT Maxmedia Integra Solutama,Entertainment / Media
PT Maxmoda Indo Global,Textiles / Garment
PT Maxsolusindo Jaya,Computer/Information Technology (Software)
PT Maxtelindo,Telecommunication
PT Maxvue Vision Indonesia,General & Wholesale Trading
PT Maxwell Natanindo Global,Construction/Building/Engineering
PT Maxx Coffee Prima,Food & Beverage/Catering/Restaurant
PT MAXX FOOD PASIFIK,Food & Beverage/Catering/Restaurant
PT Maxxima Innovative Engineering,Call Center / IT-Enabled Services / BPO
PT Maxxima Innovative Engineering (Surabaya),Computer / Information Technology (Software)
PT MAXXIMA NUTRACEUTICAL INDONESIA,Healthcare/Medical
PT Maxxindo Citra Abadi,Accounting/Audit/Tax Services
PT Maxxis International Indonesia,Manufacturing/Production
PT Maxxtec Teknologi Indonesia,Construction/Building/Engineering
PT May French Food,Food & Beverage/Catering/Restaurant
PT Maya Abadi Teknologi,Call Center / IT-Enabled Services / BPO
PT Maya International Indonesia,General & Wholesale Trading
PT Maya Muncar,Consumer Products/FMCG
PT Maya Sayang Bali,Hotel / Hospitality
PT Mayaksa Mugi Mulia,"Consulting (IT, Science, Engineering & Technical)"
pt mayangsari,Others
PT Mayapada Properti Indonesia,Property/Real Estate
PT Mayapada Properti Indonesia - Jakarta,Property/Real Estate
PT Maybank GMT Asset Manajemen,Consulting (Business & Management)
PT Maybank Indonesia Finance,Banking/Financial Services
PT Maybank Kim Eng Securities,Stockbroking/Securities
PT Mayekawa Indonesia,Manufacturing/Production
PT Mayer Indah Indonesia,Manufacturing/Production
PT Mayer Sukses Jaya,Electrical & Electronics
PT Mayindo Tritunggal (May-May Salon),Grooming / Beauty / Fitness
PT Mayora Indah Tbk,Consumer Products/FMCG
PT Mayunda Kartika Pratama,Manufacturing/Production
PT Mazars Consulting Indonesia,Consulting (Business & Management)
PT Mazaya Karimah Perkasa,Education
PT Mazda Motor Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Mazeltov Putra Kaswall,Entertainment / Media
PT Mazta Farma,Healthcare/Medical
PT Mazuvo Indo,Manufacturing/Production
PT MB Solution ( Mitra Bisnis Solution ),"Consulting (IT, Science, Engineering & Technical)"
PT MBA,Retail/Merchandise
PT MBC Travel Services,Travel/Tourism
PT MBG HITECH INDONESIA,Manufacturing/Production
PT MBH Management,Property/Real Estate
