Perusahaan,Sektor
PT Pahala Bahari Nusantara,Agricultural/Plantation/Poultry/Fisheries
PT Pahala Express,Transportation / Logistics
PT Pahala Harapan Lestari,Construction/Building/Engineering
PT Pahala Kencana Group,Transportation/Logistics
PT Pahala Kencana Group Cabang Malang,Transportation / Logistics
PT Pahala Kencana Tour & Travel,Travel / Tourism
PT Pahala Plaza,General & Wholesale Trading
PT Pahlawan Design Studio - www.24slides.com,Arts/Design/Fashion
PT Paiho Indonesia,General & Wholesale Trading
PT Paiton Energy,Utilities/Power
PT Pajajaran Putra Nusantara,Travel/Tourism
PT Pak Dok Indonesia,Computer/Information Technology (Software)
PT Pakar Akuntansi Bersama,Accounting/Audit/Tax Services
PT Pakar Biomedika Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Pakar Penata Usaha Semarang,"Consulting (IT, Science, Engineering & Technical)"
PT Pakar Widyachemindo,Chemical / Fertilizers / Pesticides
PT Pakepake Indo Global,Retail / Merchandise
PT Paket Informasi Digital,Computer/Information Technology (Software)
PT Paketku Global Sinergi,Accounting/Audit/Tax Services
PT Pakita Jaya,Manufacturing/Production
PT PAKITA JAYA/PT COCA JAYA AGUNG,Others
PT Pakita Mitra Sejati,Oil/Gas/Petroleum
PT Pakkodian,General & Wholesale Trading
PT Paku Tirto Gita Agung,Consulting (Business & Management)
PT Pakubumi Semesta,Consumer Products / FMCG
PT Pakuwon Jati Tbk (Jakarta),Property / Real Estate
"PT Pakuwon Jati, Tbk (Surabaya)",Property/Real Estate
PT Pakuwon Sentosa Abadi (Blok M Plaza),Property / Real Estate
PT Pal Metalindo Perkasa,Automobile / Automotive Ancillary / Vehicle
PT Palangka Megahperkasa,Oil/Gas/Petroleum
PT Palapa Digital Elektronik Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Palapa Karya Nusa,Accounting/Audit/Tax Services
PT Palar Persada Sejahtera,Automobile/Automotive Ancillary/Vehicle
PT Palarudhibi Teguh Makmur,Food & Beverage/Catering/Restaurant
PT Palem Jaya Utama,Property / Real Estate
PT Palem Propertindo,Property/Real Estate
PT Palito Nusantara (Surabaya),General & Wholesale Trading
PT PALKA SARANA UTAMA,Marine/Aquaculture
PT Pall Filtration Indonesia (PALL Corporation),Science & Technology
PT Palladium International Indonesia,Consulting (Business & Management)
PT Palliser Indonesia,Wood / Fibre / Paper
PT Palm City Services,Human Resources Management/Consulting
PT Palm Mas Asri,Consumer Products/FMCG
PT Palma Prima Plantation,Agricultural/Plantation/Poultry/Fisheries
PT Palmas Entraco,Environment/Health/Safety
PT Palmas Project Engineering,Construction/Building/Engineering
PT Palmco Indonesia,General & Wholesale Trading
PT Palme Boga Indonesia,Food & Beverage/Catering/Restaurant
PT Palmec Surya Lestari,Manufacturing / Production
PT Palmerindo Lestari,Food & Beverage/Catering/Restaurant
PT Palmerindo Properti,Property/Real Estate
PT Palmindo Mitra Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Paloma Cipta Kreasi,Consulting (Business & Management)
PT Paloma Shopway,Retail/Merchandise
PT Paloway Abadi,Agricultural/Plantation/Poultry/Fisheries
PT Paltec Asia,Heavy Industrial/Machinery/Equipment
PT Palu GMA Refinery Consortium,Others
PT Palu Mas Sejati,Construction/Building/Engineering
PT Palung Datasys,Computer/Information Technology (Software)
PT Palusewu Perkasa,"Consulting (IT, Science, Engineering & Technical)"
PT Pam Auto Mobilindo,Transportation / Logistics
PT PAM Lyonnaise Jaya (Palyja),Utilities/Power
PT PAM Mineral ( Pam Group Mining ),Mining
PT Pam Nasa Sejahtera,Education
PT PAM Pelita Artha Sejahtera,Education
PT Pam Sari Jaya,Education
PT PAMA,Others
PT Pamapersada Nusantara,Mining
PT Pamardi Trans,Travel / Tourism
PT Pamelaria Persada,Agricultural / Plantation / Poultry / Fisheries
PT Pamenang Buana Raya,Construction/Building/Engineering
PT Pamenang Buana Raya,Architectural Services/Interior Designing
PT Pamengkang Jagat Abadi,General & Wholesale Trading
PT Pamerindo Indonesia,Manufacturing / Production
PT Pamessco Triasteknika,General & Wholesale Trading
PT Pamindo Tiga T,Manufacturing/Production
PT Pamitra Jaya Konstruksi,Construction/Building/Engineering
PT Pamy Pneumatik Indonesia,Heavy Industrial/Machinery/Equipment
PT Pan Asia Indonesia Management Services,Consulting (Business & Management)
PT Pan Asia Jaya Abadi,Textiles/Garment
PT Pan Asia Logistics Indonesia,Transportation/Logistics
"PT Pan Brothers, Tbk",Textiles/Garment
PT Pan Grafik Indonesia,Manufacturing / Production
PT Pan Indo Resources,Mining
PT Pan Maritime Wira Pawitra,Transportation / Logistics
PT Pan Pacific Insurance,Insurance
PT Pan Pacific Nesia ( Subang ),Textiles/Garment
PT Pan Satria Sakti,Security/Law Enforcement
PT Pan Siga,General & Wholesale Trading
PT Panacipta Seinan Components,Manufacturing / Production
PT Panah Cakra Mandiri,Wood/Fibre/Paper
PT Panah Perdana Logisindo,Transportation / Logistics
PT Panah Perdana Logisindo,Transportation / Logistics
PT Panairsan Pratama,General & Wholesale Trading
PT Panalpina Nusajaya Transport,Transportation/Logistics
PT Panamed Anugerah Abadi,General & Wholesale Trading
PT Panamitra Tour & Travel,Travel/Tourism
PT Pananggara Mindo Sentosa,Transportation / Logistics
PT Pananjung Anugrah Solution,"Consulting (IT, Science, Engineering & Technical)"
PT Panarub Dwikarya,Manufacturing/Production
