Perusahaan,Sektor
PT Lee Bou Indonesia,Manufacturing/Production
PT Lee Cooper Indonesia,Apparel
PT Leeden Indonesia,Oil / Gas / Petroleum
PT Leetex Garment Indonesia (Majalengka),Textiles / Garment
PT Leetex Garment Indonesia Cabang Tangerang,Textiles/Garment
PT Lega,Transportation/Logistics
PT Legal Tekno Digital,Others
PT Legend Net,Computer/Information Technology (Software)
PT Legian Paradise,Hotel / Hospitality
PT LEGNOTEAK LANGGENG ABADI,Consumer Products/FMCG
PT Legong Bali Nusantara,Food & Beverage/Catering/Restaurant
PT Legos Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Legrand Indonesia,Electrical & Electronics
PT Legrand Indonesia (Bandung),Electrical & Electronics
PT Legrand Indonesia (Medan),Electrical & Electronics
PT Legrand Indonesia Surabaya,General & Wholesale Trading
PT Legreen,Hotel/Hospitality
PT LEIGERINDO UTAMA,Mining
PT Leighton Contractors Indonesia,Construction/Building/Engineering
PT Leighton Indonesia,Construction / Building / Engineering
PT LEIT Utama Indonesia,Education
PT Leiter Indonesia (Jakarta),Others
PT Leitz Tooling Indonesia,Wood / Fibre / Paper
PT Lejel Shopping,General & Wholesale Trading
PT Lekom Maras,Oil/Gas/Petroleum
PT Lekong,Manufacturing / Production
PT Lektrika Karyatama,Construction/Building/Engineering
PT Lelco Trindo Graha Nusantara,Electrical & Electronics
PT Lelco Trindo Nusantara,Manufacturing/Production
PT Lely Metropolitan,Manufacturing / Production
PT Lemariage Indonesia,Entertainment / Media
PT Lemariku Indah,Textiles / Garment
PT Lematang,Heavy Industrial/Machinery/Equipment
PT Lembah Hijau,Travel/Tourism
PT Lembah Kerinci Developindo,Agricultural/Plantation/Poultry/Fisheries
PT Lembah Maharaja (The Viceroy Bali),Hotel / Hospitality
PT Lembah Sitapung Gadang Wisata,Travel/Tourism
PT Lembang Permata Recreation Estate,Property/Real Estate
PT Lembayung,Electrical & Electronics
PT Lembeh Marina Resort,Travel / Tourism
PT Lembongan Bar,Food & Beverage / Catering / Restaurant
PT Lembongan Island Beach Villas,Hotel/Hospitality
PT Lembuswana Perkasa,Mining
PT Lemindo Abadi Jaya,Manufacturing/Production
PT Lemindo Abadi Jaya (Cabang Samarinda),Chemical / Fertilizers / Pesticides
PT Lemindo Abadi Jaya Cabang Banjarmasin,Transportation / Logistics
PT Lemo Express Transindo,Transportation/Logistics
Pt Lemo Tatagraha Mas,Heavy Industrial/Machinery/Equipment
PT Lemti Unindo Inovasi,Education
PT Len Industri (Persero),Telecommunication
PT Len Railway Systems,Construction/Building/Engineering
PT Lendis Cipta Media Jaya,Advertising/Marketing/Promotion/PR
PT Lenko Surya Perkasa ( Palembang ),Healthcare/Medical
PT Lenko Surya Perkasa (Pontianak),BioTechnology / Pharmaceutical / Clinical research
PT Lenko Surya Perkasa (Ujungpandang),BioTechnology/Pharmaceutical/Clinical research
PT Lensa Esa International,"Consulting (IT, Science, Engineering & Technical)"
PT Lensa Kreasi Utama,Computer / Information Technology (Software)
PT Lensaplus Esa International,Computer/Information Technology (Software)
PT Lentera Denta Internasional,Architectural Services/Interior Designing
PT Lentera Didaktika Centra,Education
PT Lentera Duasatu Propertindo,Hotel/Hospitality
PT Lentera Enterprises Digimedia,Electrical & Electronics
PT Lentera Fajar Kemakmuran,General & Wholesale Trading
PT Lentera Gemilang,Hotel / Hospitality
PT Lentera Hati,Printing / Publishing
PT Lentera Kasih Internasional,Education
PT Lentera Kreasi Integritas,Architectural Services/Interior Designing
PT Lentera Madani,Human Resources Management/Consulting
PT LENTERA MONDIAL LOGISTIK,Transportation/Logistics
PT Lentera Nusa Bangsa,Education
PT Lentera Pandawa Lima,Consulting (Business & Management)
PT Lentera Panen Mandiri,Agricultural/Plantation/Poultry/Fisheries
PT Lentera Permai Oetama,Construction/Building/Engineering
PT Lentera Surya Abadi,Telecommunication
PT Lentera Trang Sejahtera,Arts/Design/Fashion
PT Lentice Solution,Consulting (Business & Management)
PT Leo Graha Sukses Primatama,Manufacturing / Production
Pt Leo Intan Bersaudara,Manufacturing/Production
PT Leoco Dwitara,Manufacturing/Production
PT Leogatt Chakra Boga,Food & Beverage/Catering/Restaurant
PT Leogatt Multi Investama,Accounting/Audit/Tax Services
PT Leon Boga Sentosa,Consumer Products/FMCG
PT LEON BOGA SENTOSA,Consumer Products/FMCG
PT Leone Citra Mandiri,General & Wholesale Trading
PT Leonian Golf Indonesia,Others
PT Leopard Technologies,"Consulting (IT, Science, Engineering & Technical)"
PT Leotan Mutiara,General & Wholesale Trading
PT Leprim Globalindo Utama,Property / Real Estate
PT Leqin Abadi Indonesia,Others
PT Leqin Indonesia,Retail/Merchandise
PT Lerindro Internasional,Others
PT Leschaco Logistic Indonesia,Transportation/Logistics
PT Lesenphants Mitraprima,Retail/Merchandise
PT Lesgo Indonesia Pintar,Education
PT Lesso Building Material Trading,Manufacturing/Production
PT Lestaprima Cipta Mas,Oil/Gas/Petroleum
PT Lestari,General & Wholesale Trading
PT Lestari Abadi Sakti,Transportation/Logistics
PT Lestari Agribisnis Indonesia,Agricultural / Plantation / Poultry / Fisheries
pt lestari bambe,Retail/Merchandise
