Perusahaan,Sektor
PT Manna Jaya Makmur,Manufacturing/Production
PT Manna Pratama Sentosa,Manufacturing/Production
PT Manna Solusindo,"Consulting (IT, Science, Engineering & Technical)"
PT Mannel Mitrajaya,Others
PT Manohara Asri,Consumer Products / FMCG
PT Manokwari Mandiri Lestari,Wood / Fibre / Paper
PT Manon Chocolatier,Food & Beverage/Catering/Restaurant
PT Manorian Engineering Prakarsa,Electrical & Electronics
PT Manorian Mekanikal Elektrikal Servis,Construction/Building/Engineering
PT Manos Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Manro Digital Perkasa,Architectural Services/Interior Designing
PT Manroland Indonesia,Retail/Merchandise
PT Mantab Damai Sejahtera,Property / Real Estate
PT Mantec Indonesia Lestari,Consulting (Business & Management)
PT Mantex Indonesia,Manufacturing / Production
PT Manthamar,Manufacturing / Production
PT Mantis Microsystems Indonesia,Computer/Information Technology (Software)
PT Mantra Bali,"Consulting (IT, Science, Engineering & Technical)"
PT Manuchar Indonesia,Transportation / Logistics
PT Manuchar Indonesia (Surabaya),General & Wholesale Trading
PT Manufacturing Solusi Cikarang,General & Wholesale Trading
PT Manuli Fluiconnecto,Polymer / Plastic / Rubber / Tyres
PT Manunggal,Travel / Tourism
PT Manunggal Citra Lestari,Grooming/Beauty/Fitness
PT Manunggal Energi Nusantara,Others
PT Manunggal Lestari Indonesia,General & Wholesale Trading
PT Manunggal Mitra Sahabat,Human Resources Management/Consulting
PT Manunggal Multidaya,Construction / Building / Engineering
PT MANUNGGAL PERKASA,Manufacturing/Production
PT Manxi Image Perkasa,Computer/Information Technology (Hardware)
PT Manyarmas Sakti,Construction/Building/Engineering
PT Manyu Sejahtera,Apparel
PT MAP AKTIF ADIPERKASA,Retail/Merchandise
PT MAP Boga Adiperkasa,Food & Beverage/Catering/Restaurant
PT Map Surveillances,Mining
PT Mapal Indonesia,General & Wholesale Trading
PT Mapan Sejahtera,Hotel/Hospitality
PT Mapan Sejahtera (Twin Hotel),Hotel/Hospitality
PT Mapan Sejahtera Abadi,Construction / Building / Engineering
PT Mapei Indonesia Construction Products,Manufacturing/Production
PT Mapfre Abda Assistance,Consulting (Business & Management)
PT Mapo Galmaegi Kelapa Gading,Food & Beverage/Catering/Restaurant
PT Mapurna Utama,Manufacturing / Production
PT Mara Advertising,Advertising/Marketing/Promotion/PR
PT Marajasa (medan),Construction / Building / Engineering
PT Maram Aquatic,Agricultural / Plantation / Poultry / Fisheries
PT Maramakmur Dirgantara (Golden Boutique Hotel),Hotel/Hospitality
PT Maras Agung,Construction/Building/Engineering
PT Maratea Semarang,Others
PT Maratea Semarang,Manufacturing/Production
PT Marathon Pacific Marines,Manufacturing/Production
PT Marba Hijau Lestari,Construction / Building / Engineering
PT Marba Rihala,Food & Beverage/Catering/Restaurant
PT Marc Inter Asia,Arts/Design/Fashion
PT Marcco Dermika Indonesia,Healthcare/Medical
PT Marcelindo Jaya Pratama,Manufacturing/Production
PT Marche Multirasa Indonesia (Jakarta),Food & Beverage/Catering/Restaurant
PT Marco Indokarya,Manufacturing/Production
PT Marcoria Putra,Travel / Tourism
PT Marcorindo Cipta Mandiri,Construction / Building / Engineering
PT Marcoty,Consulting (Business & Management)
PT Mardhika Artha Upaya,Property/Real Estate
PT Mardhika Citra Prima,Healthcare / Medical
PT Mardika Griya Prasta,Wood/Fibre/Paper
PT Mardika Sarana Engineering,Construction/Building/Engineering
PT Mardin Mas Jaya,Healthcare/Medical
PT Mardisya Engineering,Manufacturing/Production
PT Mardohar Catur Tunggal Gaya,Textiles/Garment
PT MARECO PRIMA MANDIRI,Retail/Merchandise
PT Marel Sukses Pratama,Others
PT Marga Bharata,Manufacturing / Production
PT Marga Cipta Restarea,Accounting/Audit/Tax Services
PT Marga Cipta Selaras,Chemical/Fertilizers/Pesticides
PT Marga Dinamik Perkasa,Transportation / Logistics
PT Marga Dwi Kencana,Chemical/Fertilizers/Pesticides
PT Marga Harjaya Infrastruktur (Jombang),Construction/Building/Engineering
PT Marga Maju Mapan,Construction/Building/Engineering
PT Marga Mandalasakti,Construction/Building/Engineering
PT Marga Nusantara Jaya,Consumer Products / FMCG
PT Marga Nusantara Jaya,BioTechnology / Pharmaceutical / Clinical research
PT Marga Nusantara Jaya (Branch Malang),Consumer Products / FMCG
PT Marga Nusantara Jaya (Pematang Siantar),Healthcare / Medical
PT Marga Nusantara Jaya (Tegal),BioTechnology/Pharmaceutical/Clinical research
PT Marga Sadhya Swasti,Retail/Merchandise
PT Marga Sarana Raya,Construction / Building / Engineering
PT Marga Solusi Prima,Transportation/Logistics
PT Marga Trans Nusantara,Transportation/Logistics
PT Marga Yasa Konstruksi Indonesia,Construction/Building/Engineering
PT Margaasih Selaras,Textiles/Garment
PT Margacipta Wirasentosa,Manufacturing / Production
PT Margaseta Utama,Oil / Gas / Petroleum
PT MARGAUTAMA NUSANTARA,Others
PT Margi Purnama,Construction / Building / Engineering
PT MARGO INDONESIA SERVICESTAMA,Transportation/Logistics
PT Margono Dian Graha,Printing/Publishing
PT Margreta Sweeta Varia,Food & Beverage / Catering / Restaurant
PT Mariana Express Indonesia,Transportation / Logistics
PT Maribaya Electrindo Jaya,Construction/Building/Engineering
PT Marie Albert Indonesia,Manufacturing/Production
PT MARIGOLD FAJAR,Consulting (Business & Management)
