Perusahaan,Sektor
PT NRP,Property/Real Estate
PT NRZ Prima Gasket,Automobile/Automotive Ancillary/Vehicle
PT NS Bluescope Lysaght Indonesia,Heavy Industrial/Machinery/Equipment
PT NS BlueScope Lysaght Indonesia,Heavy Industrial / Machinery / Equipment
PT NSC Finance (Bangli),Banking / Financial Services
PT NSC FInance (Bontang),Banking / Financial Services
PT NSC Finance (Semarang),Banking / Financial Services
PT NSearch Global Indonesia,Consulting (Business & Management)
PT NSK Bearings Manufacturing Indonesia,Manufacturing/Production
PT NSK Indonesia,Manufacturing/Production
PT NSP Technology Batam,Manufacturing/Production
PT Nssol Systems Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT NT Indonesia,Manufacturing / Production
PT NT Piston Ring Indonesia,Manufacturing/Production
PT NTG INDONESIA,General & Wholesale Trading
PT NTL Naigai Trans Line Indonesia,Transportation / Logistics
PT NTT Data Indonesia,Computer/Information Technology (Software)
PT NTT Indonesia,Telecommunication
PT NTT Indonesia Nexcenter,Computer/Information Technology (Software)
PT Nuansa Bali Anyer,Hotel / Hospitality
PT Nuansa Boga Sejahtera,Food & Beverage / Catering / Restaurant
PT Nuansa Ceria Pesona,Travel/Tourism
PT NUANSA HIJAU ALAMI,Property/Real Estate
PT Nuansa Hijau Lestari,Property/Real Estate
PT Nuansa Karya Persada,Construction/Building/Engineering
PT Nuansa Media,Entertainment/Media
PT Nuansa Sakti Kencana,Mining
PT Nuansa Timur Lestari,Architectural Services / Interior Designing
PT Nuansa Vadita Prima,Retail/Merchandise
PT Nuansacipta Coal Investment,Mining
PT Nuclear Coating Fabric,Manufacturing/Production
PT NUCLEUS ENGINEERS & SUPPLIERS,Construction / Building / Engineering
PT Nucleus Nusacitra Utama,Retail / Merchandise
PT Nudira Sumber Daya Indonesia,Manufacturing/Production
PT Nuesto Teknologi Indonesia,Computer/Information Technology (Software)
PT Nufarindo,Healthcare / Medical
PT Nufarm Indonesia,Chemical/Fertilizers/Pesticides
PT Nuge Tate Abadi,Exhibitions/Event management/MICE
PT Nugerah Surya Indonesia (Laundry White Express),Others
PT NuGlobe Solutions,Consulting (Business & Management)
PT Nugra Santana,Others
PT Nugraha Fancy Plywood,Wood/Fibre/Paper
PT Nugraha Indah International Indonesia,Travel/Tourism
PT Nugraha Karya Oshinda,Computer / Information Technology (Software)
PT Nugraha Siti Kumala,General & Wholesale Trading
PT Nugroho Konstruksi,Construction / Building / Engineering
PT Nugroho Lestari,Construction/Building/Engineering
PT Nukleus Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Nukote Indonesia,General & Wholesale Trading
PT Number One.,"Consulting (IT, Science, Engineering & Technical)"
PT Nun Indonesia Persada,Mining
PT Nunukan Sawit Mas,Heavy Industrial/Machinery/Equipment
PT Nur Ala Nur Tour & Travel,"Consulting (IT, Science, Engineering & Technical)"
PT Nur Ashabul Perkasa,Manufacturing/Production
PT Nur Dewata,Travel/Tourism
PT Nur Elang Persada,Human Resources Management / Consulting
PT Nur Ipek Indonesia,Retail/Merchandise
PT Nuraiti Tjermin,Property/Real Estate
PT Nurani Ikrar Dharma Utama,Hotel / Hospitality
PT Nurasa Sinar Utama,Food & Beverage/Catering/Restaurant
PT Nurco Aruna Mitra,Electrical & Electronics
PT Nureco Resources,Advertising / Marketing / Promotion / PR
PT Nureka Bintang Abadi,Accounting/Audit/Tax Services
PT Nureka Bintang Abadi PT,Architectural Services/Interior Designing
PT Nuren Samijaya,Computer / Information Technology (Software)
PT Nurinda,Gems / Jewellery
PT Nurindo Logistics,Transportation/Logistics
PT Nurman Mitra sentosa,Manufacturing/Production
PT Nursyad Dwi Insani,Printing / Publishing
PT Nusa Abadi Indo Global,Consulting (Business & Management)
PT Nusa Alam Rubber,General & Wholesale Trading
PT Nusa Bali Jaya,Others
PT Nusa Cakrawala Sejati (NCS Line),Transportation/Logistics
PT Nusa Cipta Rancana (Nucira Group),Property / Real Estate
PT NUSA CIPTA SOLUSI,Others
PT Nusa Citra Cakrawala,Travel/Tourism
PT Nusa Dharma Ekspresindo,Transportation/Logistics
PT Nusa Education,Education
PT Nusa Energi Sejati,Accounting/Audit/Tax Services
PT Nusa Flying International,Aerospace / Aviation / Airline
PT Nusa Halmahera Minerals,Mining
PT Nusa Hijau Persada,Construction/Building/Engineering
PT Nusa Idea Technology,Computer / Information Technology (Software)
PT Nusa Ina Leisure Indonesia Specialist,Travel / Tourism
PT Nusa Indah Alam Permai,Oil/Gas/Petroleum
PT Nusa Indah Kalimantan Plantations,Agricultural/Plantation/Poultry/Fisheries
PT Nusa Indah Metalindo,Manufacturing/Production
PT Nusa International,General & Wholesale Trading
PT Nusa Jaya Indofast,Travel / Tourism
PT Nusa Jaya Internasional,General & Wholesale Trading
PT Nusa Jaya Port,Mining
PT Nusa Karya Arindo,Mining
PT Nusa Kirana Real Estate,Property/Real Estate
PT Nusa Makmur Ventura,Banking/Financial Services
PT Nusa Mandiri Utama,Agricultural/Plantation/Poultry/Fisheries
PT Nusa Motor,Automobile / Automotive Ancillary / Vehicle
PT Nusa Multi Valas,Banking / Financial Services
PT Nusa Network Prakarsa,Computer/Information Technology (Hardware)
PT Nusa Pacific Island,Property / Real Estate
PT Nusa Pallet Mandiri,Manufacturing / Production
