Perusahaan,Sektor
PT Mikie Oleo Nabati Industri,Consumer Products / FMCG
PT Miko Herba Biotek,BioTechnology / Pharmaceutical / Clinical research
PT Mikro Integrasi Total Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Mikro Investindo Utama,Agricultural/Plantation/Poultry/Fisheries
PT Mikro Makro Visual,Architectural Services/Interior Designing
PT Mikro Simbacang Abadi,Computer / Information Technology (Hardware)
PT Mikro Sinergi Informatika,Computer/Information Technology (Software)
PT Mikrolabtek Medikatama,Manufacturing/Production
PT Mikronet Info Sarana,Computer / Information Technology (Hardware)
PT Mikrotek Komputindo,Computer/Information Technology (Hardware)
PT Mikuni Indonesia,Automobile / Automotive Ancillary / Vehicle
PT Mila Dopiz Indonesia,General & Wholesale Trading
PT Milagros Indonesia Megah,General & Wholesale Trading
PT Milan Ecowood Indonesia,Construction/Building/Engineering
PT Milano Sukses Bersama,Polymer/Plastic/Rubber/Tyres
PT MILAZ JAYA INDONESIA,General & Wholesale Trading
PT Milenia Berkat Abadi,General & Wholesale Trading
PT Milenia Mitra Harmoni,Retail / Merchandise
PT Milenia Multivisi,Retail / Merchandise
PT Milenium Kreasi,Architectural Services / Interior Designing
PT Milestone Dinamika Perkasa,Advertising/Marketing/Promotion/PR
PT Milko Beverage Industry,Consumer Products/FMCG
PT Millenia Dharma Insani,Healthcare/Medical
PT Millenia Furniture Industries,Manufacturing / Production
PT Millenia Outsoursing Company,Consulting (Business & Management)
PT Millenia Tata Aria,Construction / Building / Engineering
PT Millenium Global,Others
PT Millenium Muda Mandiri,Consulting (Business & Management)
PT Millennium Energy,Construction/Building/Engineering
PT MILLENNIUM ENGINEERING INDONESIA,"Consulting (IT, Science, Engineering & Technical)"
PT Millennium Hotel Sirih Jakarta,Hotel / Hospitality
PT Millennium Indo Wisata Tours,Travel/Tourism
PT Millennium International Wisata,Travel/Tourism
"PT Millennium Pharmacon International, Tbk",BioTechnology/Pharmaceutical/Clinical research
PT Millennium Ratanindo Perkasa,Manufacturing / Production
PT MILLENNIUM SYNERGI ABADI,Computer / Information Technology (Hardware)
PT Million Star,Mining
PT Millionaire Group Indonesia,Healthcare/Medical
PT Mills & Mines International,Construction/Building/Engineering
PT Milvik Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Milvik Indonesia (Bima Mobile),Healthcare/Medical
PT Mimaki Indonesia,General & Wholesale Trading
PT Mimosa Abadi,Automobile/Automotive Ancillary/Vehicle
PT Mimosa Tarte Indonesia,Accounting/Audit/Tax Services
PT Mimotek Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Mimpi Design (Luna2),Hotel / Hospitality
PT Mimpi Indah Indonesia,Retail/Merchandise
PT Min Aroma Indonesia,General & Wholesale Trading
PT MINAHASA HARI HARI KOMUNIKASI,Electrical & Electronics
PT Minamas Gemilang,Agricultural/Plantation/Poultry/Fisheries
PT Minami,General & Wholesale Trading
PT Minang Jordanindo,Heavy Industrial/Machinery/Equipment
PT Minarta Dutahutama,Construction / Building / Engineering
PT Minarta Dutahutama (Jakarta),Construction/Building/Engineering
PT Minaut lintas Nusantara,Agricultural / Plantation / Poultry / Fisheries
PT Mincon Indo Resource,Mining
PT Minda Asean Automotive,Automobile/Automotive Ancillary/Vehicle
PT Minda Automotive Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Minda Perdana Indonesia,Computer/Information Technology (Software)
PT MINDCHAMPS INDONESIA,Education
PT Mindmap Indonesia,Arts / Design / Fashion
PT Mindo Small Business Solutions,"Consulting (IT, Science, Engineering & Technical)"
PT Mindobuwana,"Consulting (IT, Science, Engineering & Technical)"
PT Mindotama Avia Teknik,Computer / Information Technology (Hardware)
PT Mindray Medical Indonesia,Healthcare/Medical
PT Mindreach Consulting,Consulting (Business & Management)
PT Mindsoft Mitra Solusi Indonesia,Computer / Information Technology (Software)
PT Minelog Services Indonesia,Consulting (Business & Management)
PT Minera Power Generation,Mining
PT Mineral Energy Indonesia Stone,Oil / Gas / Petroleum
PT Mineral Jaya Utama,Mining
PT Miners Indonesia,Mining
PT Minerva Kemilau Mandiri,Healthcare / Medical
PT Minerva Motor Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Ming Horng Industry,Automobile/Automotive Ancillary/Vehicle
PT Ming Jaya Sejahtera,Arts/Design/Fashion
PT Ming Yi Indonesia,Manufacturing / Production
PT Mingala,Manufacturing/Production
PT Minigood Selective Lifestyle,Retail/Merchandise
PT minispace Indonesia,Others
PT Minitech Finance Indonesia,Banking/Financial Services
PT Minna Jaya,Travel/Tourism
PT Minna Padi Aset Manajemen,Banking/Financial Services
PT Minna Padi Investama Sekuritas Tbk,Consulting (Business & Management)
PT Minori,Consulting (Business & Management)
PT MINOS ELECTRONIC TECHNOLOGY,Manufacturing/Production
PT Minova Infotech Solutions,Computer/Information Technology (Software)
PT Mint Edukasi Bangsa,Education
PT Mintec Abadi,Mining
PT Mintek Demindo,Mining
PT Mintox - Dojo Bali Coworking,Computer/Information Technology (Software)
PT Mintox - PT Dojo Bali Coworking,Computer/Information Technology (Software)
PT Minyak urapan anggur,Healthcare/Medical
PT Minye,General & Wholesale Trading
PT MIPACKO FARRELA,Manufacturing/Production
PT Mira Agung Sentosa,Grooming/Beauty/Fitness
PT Mira Bell Hospital,Hotel/Hospitality
PT Mira Lesmana Production Services,Entertainment/Media
PT Mira Millia,Entertainment / Media
PT Mirachen Inaci,Transportation/Logistics
