Perusahaan,Sektor
PT Nasionalis Andal Nusa,Accounting/Audit/Tax Services
PT Nasrotul Ummah Tours & Travel,Travel / Tourism
PT Nassau Sports Indonesia,General & Wholesale Trading
PT Nata Bersama Tours & Travel,Travel / Tourism
PT Nata Gama Persada,Computer/Information Technology (Software)
PT NATA SOLUSI PRATAMA,"Consulting (IT, Science, Engineering & Technical)"
PT Nata Solusindo,Retail / Merchandise
PT Natalindo Eka Sejahtera,Heavy Industrial/Machinery/Equipment
PT Natan Hospitality Indonesia,Hotel / Hospitality
PT NATANA LORIS KARYA UTAMA,Consumer Products/FMCG
PT Nataneka Arsitek,Architectural Services/Interior Designing
PT Natar Perdana Group,Retail / Merchandise
PT Natari Pratama,Human Resources Management / Consulting
PT Natari Sistem Indonesia,Computer / Information Technology (Software)
PT NataRuang Karsacipta Utama,Architectural Services / Interior Designing
PT NATATEX PRIMA,Textiles / Garment
PT Natbour Internasional Energi,Mining
PT Nathalia Institute,Education
PT Nathani Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Nathani Indonesia Palembang,Retail / Merchandise
PT Nathania Furniture,Retail / Merchandise
PT Natindo Adi Raya,Manufacturing/Production
PT Nation Pictures,Entertainment/Media
PT National Energy Solutions,Manufacturing / Production
PT National Industrial Gases Indonesia,Oil/Gas/Petroleum
PT National Instruments Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT National Label Cabang Surabaya,Printing / Publishing
PT National Label Umas Daya Manufacture,Manufacturing / Production
PT National Utility Helicopters,Aerospace/Aviation/Airline
PT Natra (Sriwijaya Cargo),Transportation/Logistics
PT Natraco Tunas Citra,Electrical & Electronics
PT Natrustparadigma Listrik Mandiri,Utilities/Power
PT Natura Alam Persada,BioTechnology/Pharmaceutical/Clinical research
PT Natura Aromatik Nusantara,Manufacturing/Production
PT NATURA CITY DEVELOPMENTS,Property/Real Estate
PT Natura Deca Sejahtera,General & Wholesale Trading
PT Natura Indoland,Manufacturing/Production
PT Natura Karya Sehat,Manufacturing/Production
PT Natura Kemasan Raharja Industri,Manufacturing/Production
PT Natura Laboratoria Prima,Manufacturing/Production
PT Natura Pasific Nusantara,Consulting (Business & Management)
PT Natura Pesona Mandiri,Hotel/Hospitality
PT Natura Prima,Food & Beverage / Catering / Restaurant
PT Natura Warna Hijau,Food & Beverage/Catering/Restaurant
PT Natural Abadi,Retail/Merchandise
PT Natural Citra Rasa,Food & Beverage/Catering/Restaurant
PT Natural Foods Sukses Makmur,Consumer Products/FMCG
PT Natural Harvest Indonesia,Manufacturing/Production
PT Natural Instinct Healing,Grooming/Beauty/Fitness
PT Natural Insulation Indonesia,Construction/Building/Engineering
PT Natural Java Spice,Food & Beverage/Catering/Restaurant
PT Natural Nutrindo,Transportation/Logistics
PT Natural Nutrisi Global,Consumer Products/FMCG
PT Natural Poultry,Food & Beverage/Catering/Restaurant
PT Natural Saribumi Indojaya,Manufacturing/Production
PT Natural Water Formosa,General & Wholesale Trading
PT Naturally Plus Indonesia,Healthcare / Medical
PT Naturindo Fresh,BioTechnology / Pharmaceutical / Clinical research
PT Naturindo fresh (jakarta),Healthcare/Medical
PT Naturindo Fresh (Surabaya),Healthcare/Medical
PT NATURINDO FRESH Cabang Depok,Others
PT Naurin Kargo Mandiri,Transportation / Logistics
PT NAV Jaya Mandiri,Entertainment/Media
PT Nav Jaya Mandiri  (Jakarta),Entertainment / Media
PT Nav Jaya Mandiri Malang,Entertainment / Media
PT Nava Hita Karana,Manufacturing / Production
PT Navcore Nextology,"Consulting (IT, Science, Engineering & Technical)"
PT Navicom Indonesia,Computer/Information Technology (Software)
PT Navindo Geosat,General & Wholesale Trading
PT Navindo Technologies,General & Wholesale Trading
PT Naviri Multi Konstruksi,Construction/Building/Engineering
PT Navita Origo Solution,Oil/Gas/Petroleum
PT Navoil Trading,Hotel / Hospitality
PT Navya Retail Indonesia,Retail/Merchandise
PT Nawa Data Solutions,Computer/Information Technology (Software)
PT Nawa Perkasa,Manufacturing/Production
PT Nawaetu Abdala Dhakara,Construction/Building/Engineering
PT Nawajaya Dirgantara,General & Wholesale Trading
PT Nawakara Perkasa Nusantara,Security / Law Enforcement
PT Nawakara Persada Nusantara (Balikpapan),Human Resources Management / Consulting
PT Nawilis Maju Bersama,Automobile / Automotive Ancillary / Vehicle
PT Naxis Label Indonesia,Manufacturing/Production
PT Naya Inovasi Kreatif,Accounting/Audit/Tax Services
PT Naya Suria Desain,Architectural Services/Interior Designing
PT Nayaka Era Husada,Healthcare / Medical
PT NAYAKA MITRARENOV INDOTAMA,Accounting/Audit/Tax Services
PT Nayaka Pratama,Construction/Building/Engineering
PT Nayati Indonesia,Manufacturing/Production
PT Nayue Kosmetik Indonesia ( Jakarta ),Grooming/Beauty/Fitness
PT Nayumi Fifa Perkasa,Property/Real Estate
PT NBC Indonesia,Manufacturing/Production
PT NBO Indonesia,Human Resources Management/Consulting
PT NCC KORYS,Manufacturing / Production
PT Ncomputech Global Solusindo,Retail / Merchandise
PT NDT Instruments Indonesia,General & Wholesale Trading
PT NE-Infracell Technologies,Science & Technology
PT Nebraska Pratama,Chemical/Fertilizers/Pesticides
PT Nebula Surya Corpora,General & Wholesale Trading
PT NEC Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT NEC Semiconductors Indonesia,Semiconductor / Wafer Fabrication
