Perusahaan,Sektor
PT LESTARI BANTEN ENERGI,Utilities/Power
PT Lestari Bara Abadi,Construction/Building/Engineering
PT LESTARI BINTANG MANDIRI,Healthcare/Medical
PT Lestari Budaya Bali,Travel/Tourism
PT Lestari Budaya Bali transport,Exhibitions/Event management/MICE
PT Lestari Cakrawala,Telecommunication
PT Lestari Dini Tunggul,Apparel
PT Lestari Distribution,Consumer Products/FMCG
PT Lestari Garmentama,Manufacturing / Production
PT Lestari Inti Ekapangan,General & Wholesale Trading
PT Lestari investama Sentosa,Accounting / Audit / Tax Services
PT Lestari Jaya Perkasa Agung,Manufacturing/Production
PT Lestari Kagungan Mandiri,Electrical & Electronics
PT Lestari Magris,Manufacturing/Production
PT Lestari Mahadibya (Summarecon Mal Serpong),Construction/Building/Engineering
PT Lestari Mahaputra Buana,Manufacturing/Production
PT Lestari Sukses Nusantara,Healthcare/Medical
PT Lestari Sumber Daya,Human Resources Management/Consulting
PT LestariBusana AnggunMahkota,Textiles/Garment
PT LESTARIJAYA KANAKAMAKMUR,Electrical & Electronics
PT Lestarindo Jaya Mandiri,General & Wholesale Trading
PT Lestarindo Pola Abadi,Automobile / Automotive Ancillary / Vehicle
PT Lestarivaria Dinamikacentre,Consumer Products/FMCG
PT Lestrek Piramid Tangguh,Automobile/Automotive Ancillary/Vehicle
PT Letrus Overseas,Manufacturing / Production
PT Letter Mas Industry,Printing/Publishing
PT Leu Ritel Indonesia,Retail/Merchandise
PT Leutika Nouvalitera,Retail/Merchandise
PT Leuwijaya Utama Textile,Manufacturing/Production
PT Leverate Services Indonesia (Jakarta),Accounting/Audit/Tax Services
PT Levi Strauss Indonesia,Textiles / Garment
PT Leviathan Minerals Energy,Mining
PT Levin Inti Kreasindo,Architectural Services / Interior Designing
PT Lewatmana Pandu Lalulintas,Entertainment/Media
PT Lewind (Sidoarjo),Manufacturing / Production
PT Lex Indonesia,Transportation / Logistics
PT Lexcorp Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Lexindo Surabaya Branch,Manufacturing / Production
PT Leyand International Tbk,Others
PT LF Asia Marketing Indonesia,General & Wholesale Trading
PT LF Beauty Manufacturing Indonesia,Manufacturing/Production
PT LF Services Indonesia,Transportation/Logistics
PT LF2 Factory Communication,Telecommunication
PT LFC Teknologi Indonesia (Batam),Heavy Industrial/Machinery/Equipment
PT LG ELectronics Indonesia,Electrical & Electronics
PT LG Electronics Indonesia (Jambi),Electrical & Electronics
PT LG Electronics Indonesia (Surabaya),Electrical & Electronics
PT LG Electronics Indonesia Cabang Manado,Electrical & Electronics
PT LG Innotek Indonesia,Manufacturing/Production
PT Lhaksana Gagas Tara,Sports
PT Lhince Ramsey Roswell,Construction / Building / Engineering
PT Liando Rajawali Makmur,Computer/Information Technology (Software)
PT Liang Chi Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Liao YouYulong Petroleum Engineering Services Ltd,Oil / Gas / Petroleum
PT Liaoyou Yulong Petroleum Engineering Services,Manufacturing/Production
PT Libeltro Teknik,Electrical & Electronics
PT Liberica,Food & Beverage/Catering/Restaurant
PT Liberro Indonesia,Others
PT Liberty and General Risk Services,Banking/Financial Services
PT Liberty Jaya,"Consulting (IT, Science, Engineering & Technical)"
PT Libra Bogatama Sentosa,Food & Beverage/Catering/Restaurant
PT Libra Dwi Kartika,Gems / Jewellery
PT Libra Emas Permata,Retail/Merchandise
PT Libra Sakti Area,Banking/Financial Services
PT Libra Technical Solution,"Consulting (IT, Science, Engineering & Technical)"
PT Libratama Group,Repair & Maintenance Services
PT Librindah Rimbajati,General & Wholesale Trading
PT Libs Dimensi Kreasindo,Construction / Building / Engineering
PT Lichtindo Pertiwi,Manufacturing/Production
PT Licon Indonesia,Computer/Information Technology (Software)
PT Lido Golf Prima,Travel / Tourism
PT Lido Lintas Cakrawala,Food & Beverage/Catering/Restaurant
PT Lidosarana Prima (Lido Lakes Resort & Conference),Hotel / Hospitality
PT Liebherr Indonesia Perkasa,Heavy Industrial/Machinery/Equipment
PT Liebra Permana,Textiles/Garment
PT Liebra Permana,Manufacturing / Production
PT Liebra Permana Wonogiri,Textiles/Garment
PT Lieco Minergy Pratama,General & Wholesale Trading
PT Liek Motor Toyota,Retail / Merchandise
PT Lienetic Jaya,General & Wholesale Trading
PT Lientan Nusantara,Property / Real Estate
PT Liesco Sakti Sejahtera,Manufacturing/Production
PT Lievee Ciptatama Indonesia,General & Wholesale Trading
PT Life Changing,Sports
PT Life Stone Indonesia,General & Wholesale Trading
PT Lifelong Learning,Education
PT Lifepharm Global Network,General & Wholesale Trading
PT Lifere Agro Kapuas,Agricultural/Plantation/Poultry/Fisheries
PT Lifestyle International,General & Wholesale Trading
PT Lifestyle On Display,Retail/Merchandise
PT Lifestyle Retreats Indonesia,Hotel/Hospitality
PT Lifestyle Trading,Retail / Merchandise
PT Liftindo Putra Perkasa,Construction/Building/Engineering
PT Lifull Media Indonesia,Property/Real Estate
PT LIG Insurance Indonesia,Insurance
PT Liga Indonesia (Badan Liga Sepakbola Indonesia),Sports
PT Ligaindo Kayu Lestari,Apparel
PT Light House Consulting,Human Resources Management / Consulting
PT Light Instrumenindo,Property/Real Estate
PT Light Water Tour & Travel,Travel / Tourism
