Perusahaan,Sektor
PT Petroenergy Utama Wiriagar,Oil/Gas/Petroleum
PT Petrofic Lab Indonesia,Others
PT PETROGAS WIRA JATIM,Mining
PT Petrohans Tritunggal,"Consulting (IT, Science, Engineering & Technical)"
PT Petroindo Global,Oil/Gas/Petroleum
PT Petrojaya Boral Plasterboard (USG Boral),Manufacturing/Production
PT Petrolab Services,Consumer Products / FMCG
PT Petroleum Lima,General & Wholesale Trading
PT Petrolink Services Indonesia,Computer/Information Technology (Software)
PT Petrolog Indah,Heavy Industrial/Machinery/Equipment
PT Petrolog Multi Usaha Mandiri,Construction/Building/Engineering
PT Petrolube Cakra Persada,Heavy Industrial/Machinery/Equipment
PT Petromindo Creative Solution,Advertising/Marketing/Promotion/PR
PT Petromitra Pacific Internusa,Oil/Gas/Petroleum
PT Petrona Mining Company,Mining
PT Petronas Niaga Indonesia,Oil / Gas / Petroleum
PT Petronesia Benimel,Oil/Gas/Petroleum
"PT Petrosea Offshore Supply Base (POSB), Tbk",Mining
PT Petrosea Tbk,Construction/Building/Engineering
PT Petrotec Air Power,Heavy Industrial / Machinery / Equipment
PT Petrotec Guna Perkasa,Oil/Gas/Petroleum
PT Petrovina,Manufacturing/Production
PT Petrovina Energi Indonesia,Accounting/Audit/Tax Services
PT Petrus Indonesia,Electrical & Electronics
PT Petukangan Medical Center,Healthcare / Medical
PT PFCE Indonesia,Construction / Building / Engineering
PT Pfizer Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT PG Asset Management,Banking/Financial Services
PT PGAS Solution,Oil / Gas / Petroleum
PT PGAS Telekomunikasi Nusantara,Telecommunication
PT PGN LNG Indonesia,Oil / Gas / Petroleum
PT Phala Nusantara Persada,Telecommunication
PT Phalya Suphala Emas,Heavy Industrial/Machinery/Equipment
PT Phangestu Jaya Abadi,Manufacturing / Production
PT Phapros Tbk,BioTechnology/Pharmaceutical/Clinical research
PT Phar Partnerships,Mining
PT Pharaohs Management Solutions,Computer / Information Technology (Software)
PT Pharindo Laboratories,Healthcare / Medical
PT Pharma Laboratories,BioTechnology/Pharmaceutical/Clinical research
PT Pharmapack,BioTechnology / Pharmaceutical / Clinical research
PT Pharmasia Perdana Medica,Healthcare / Medical
PT Pharmasolindo,BioTechnology/Pharmaceutical/Clinical research
PT Pharmindo Rimpang Kokoh,Healthcare/Medical
PT Pharos Indonesia,BioTechnology / Pharmaceutical / Clinical research
PT Pharos Indonesia (Acc Ibu Eny),Healthcare/Medical
PT Pharos Indonesia (Cabang Bandung),BioTechnology / Pharmaceutical / Clinical research
PT Pharos Indonesia (Cirebon),Chemical / Fertilizers / Pesticides
PT Pharos Indonesia (Padang),BioTechnology/Pharmaceutical/Clinical research
PT Pharos Indonesia (Solo),BioTechnology / Pharmaceutical / Clinical research
PT Pharos Indonesia Branch Semarang,BioTechnology/Pharmaceutical/Clinical research
PT Phasco,Construction / Building / Engineering
PT Phasco Bali,Construction / Building / Engineering
PT PHASE Delta Control,Computer/Information Technology (Software)
PT PHC Indonesia,Healthcare/Medical
PT Phe Engineering,Heavy Industrial/Machinery/Equipment
PT Phenomena Pratama,Human Resources Management/Consulting
PT PHHP Pemasaran Indonesia (Jakarta),Consumer Products/FMCG
PT PHHP Pemasaran Indonesia Cabang Medan,Others
PT Philhua Shipping Indonesia,Transportation/Logistics
PT Philips Indonesia,Electrical & Electronics
PT Philips Indonesia,Healthcare/Medical
PT Philips Industries Batam,Electrical & Electronics
PT Phillip Asset Management,Banking/Financial Services
PT Phillip Securities,Stockbroking / Securities
PT Phillip Securities Indonesia (Solo),Others
PT Phillip Sekuritas Indonesia,Stockbroking/Securities
PT Phillips Seafoods Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Phillips Seafoods Indonesia,Manufacturing/Production
PT Phillips Seafoods Indonesia (Lampung),Consumer Products / FMCG
PT Philnesia International,Manufacturing/Production
PT Philothea Duta Anugrah,Education
PT Philtera,Telecommunication
PT Phincon,Consulting (Business & Management)
PT Phintraco Ekasarana,Computer / Information Technology (Software)
PT Phitagoras Global Duta,Exhibitions/Event management/MICE
PT Phoenix Communications,Printing/Publishing
PT Phoenix Contact,Electrical & Electronics
PT Phoenix Geosystem Indonesia,Construction/Building/Engineering
PT Phoenix Lazar Perkasa,Manufacturing / Production
PT PhoeniXaven Advertising,Advertising / Marketing / Promotion / PR
PT PHUTAN TRANS UTAMA,Transportation/Logistics
PT Phyto Kemo Agung Farma,Healthcare / Medical
PT Phytochemindo Reksa,BioTechnology / Pharmaceutical / Clinical research
PT Piaget Indonesia ( Piaget Academy ),Education
PT Pianeta Sud Est,Architectural Services / Interior Designing
PT PIC Surabaya,Manufacturing / Production
PT Pica Tapas Bali,Food & Beverage / Catering / Restaurant
PT Picanol Indonesia,Manufacturing / Production
PT Picarin Jaya Abadi,Manufacturing/Production
PT Picarvi,Computer / Information Technology (Software)
PT Picbit Indonesia,Arts/Design/Fashion
PT Pici And Industry,Manufacturing/Production
PT Pick Creative Agency (Pick Digital Agency),Advertising/Marketing/Promotion/PR
PT Pico TBA Indonesia,Advertising / Marketing / Promotion / PR
PT PiEE Internasional,Architectural Services/Interior Designing
PT Pierre Feret International,Gems/Jewellery
PT Pigeon Indonesia,Manufacturing/Production
PT Pijar Kreasi Mandiri,Arts / Design / Fashion
PT Pijar Nusa Pasifik,General & Wholesale Trading
PT Pijar Sukma,Wood / Fibre / Paper
