Perusahaan,Sektor
PT Mahakarya Sentra Nabati,Manufacturing/Production
PT Mahakarya Tunggal Abadi,Construction/Building/Engineering
PT Mahakarya Warisan Nusantara,Retail/Merchandise
PT Mahakarya Warisan Nusantara,Retail/Merchandise
PT Mahala Langgeng Abadi,Property/Real Estate
Pt Mahalaya Agri Corp,Retail/Merchandise
PT Mahameru Centratama Spinning,Textiles/Garment
PT Mahameru Mitra Makmur,Transportation/Logistics
PT Mahameru Perkasa,Manufacturing / Production
PT Mahameru Production,Exhibitions/Event management/MICE
PT Mahanusa Hijau Selaras,Agricultural/Plantation/Poultry/Fisheries
PT Mahanysa Banindo,Manufacturing / Production
PT Mahapala Mahardhika,Entertainment/Media
PT Mahaputra Adi Nusa,Oil / Gas / Petroleum
PT Mahaputra Prasadhana,Manufacturing / Production
PT Maharaja Pusaka Nusantara,Food & Beverage / Catering / Restaurant
PT Maharani Samudera Caraka,Transportation/Logistics
PT Maharasa Jaya Abadi,Food & Beverage/Catering/Restaurant
PT Maharasa Nusantara Gemilang,Food & Beverage/Catering/Restaurant
PT Mahardhika Cipta Nusa,General & Wholesale Trading
PT MAHARDHIKA PROPERTINDO,Property/Real Estate
PT Mahardika Agung Lestari,Property/Real Estate
PT Maharta,Arts / Design / Fashion
PT Maharupa Gatra,Retail/Merchandise
PT Mahawira Jaya Pratama,Retail / Merchandise
PT Mahawira Putra Teknik,Construction/Building/Engineering
PT Mahawirya Makmur Sentosa,Manufacturing/Production
PT Mahensa,Electrical & Electronics
PT Mahesa Anugrah Jingga,General & Wholesale Trading
PT Mahesa Artha Jaya,Heavy Industrial/Machinery/Equipment
PT Mahesa Cakra Buana,Human Resources Management / Consulting
PT Mahesa Ratu,Construction/Building/Engineering
PT Mahesa Seluler Raya,Telecommunication
PT Mahika Tirta,Property/Real Estate
PT Mahir Karya Setya,Construction/Building/Engineering
PT Mahisa Pratama Abadi,Consulting (Business & Management)
PT Mahita Karya Persada Teknik,"Consulting (IT, Science, Engineering & Technical)"
PT MAHIZA KARYA MANDIRI,Electrical & Electronics
PT Mahkota Buana Mandiri,Manufacturing/Production
PT Mahkota Elang Internusa,General & Wholesale Trading
PT Mahkota Gemilang Airindo,General & Wholesale Trading
PT Mahkota Healthcare Services,Healthcare / Medical
PT Mahkota Indotrans Logistic,Transportation / Logistics
PT Mahkota Jaya Sentosa,Retail / Merchandise
PT Mahkota Kharisma Sejahtera,Human Resources Management/Consulting
PT Mahkota Logistik Indoraya,Transportation / Logistics
PT Mahkota Mas Mandiri Mulia,Manufacturing/Production
PT Mahkota Musik Indonesia,Retail/Merchandise
PT Mahkota Ogan Sumatera,Entertainment/Media
PT Mahkota Permata Perdana,Property/Real Estate
PT Mahkota Properti Indo,Property/Real Estate
PT Mahkota Samudera Jaya,Agricultural/Plantation/Poultry/Fisheries
PT Mahkota Sejahtera Perkasa,Food & Beverage / Catering / Restaurant
PT Mahkota Sentosa,Travel / Tourism
PT Mahkotadewa Indonesia,Accounting/Audit/Tax Services
PT Mahle  Indonesia,Manufacturing/Production
PT Mahligai Puteri Berlian,Manufacturing / Production
PT Mahoni Global,Computer/Information Technology (Hardware)
PT Mahoni Global (Jawa Timur),"Consulting (IT, Science, Engineering & Technical)"
PT Mahottama Aluminium Suryagiri,Manufacturing/Production
PT Mahpati Solusindo,Computer / Information Technology (Software)
PT Maia Lintang Batari,General & Wholesale Trading
PT Maiadia Interactive,Human Resources Management/Consulting
PT Main Sukses Grup,Food & Beverage/Catering/Restaurant
PT Mainest Gaya Kreatif,Manufacturing/Production
PT Mainetti Packaging Solution,Manufacturing/Production
PT Maintama Servisindo Mandiri,Others
PT Maitland-Smith Indonesia,Manufacturing / Production
PT Maitrox Mega Jaya Indonesia,Transportation/Logistics
PT Maja Agung Elektrindo,Electrical & Electronics
PT Maja Jaya,General & Wholesale Trading
PT Majamakmur Suksesmandiri,Manufacturing / Production
PT Majapahit Astabaja,Construction/Building/Engineering
PT Majapahit Sakti,Automobile / Automotive Ancillary / Vehicle
"PT Majapahit Securities, Tbk",Stockbroking / Securities
PT Majaria Kencana sakti,Electrical & Electronics
PT Majati Furniture,Wood/Fibre/Paper
PT Majesty Auto Dinamika,Automobile/Automotive Ancillary/Vehicle
PT Majesty Auto Prima,Automobile / Automotive Ancillary / Vehicle
PT Majesty Auto World,Automobile / Automotive Ancillary / Vehicle
PT MAJU ABADI CEMERLANG,General & Wholesale Trading
PT Maju Alam Sutera,General & Wholesale Trading
PT Maju Anugerah Jaya Utama,Food & Beverage/Catering/Restaurant
PT Maju Bangunan Jaya,General & Wholesale Trading
PT Maju Banter,Others
PT Maju Bersama Cemerlang Makassar,Education
PT MAJU BERSAMA MULTITEKINDO,Heavy Industrial/Machinery/Equipment
PT Maju Bertiga Indonesia,Entertainment / Media
PT Maju Daya Unggul,Electrical & Electronics
PT Maju Daya Unggul,Electrical & Electronics
PT Maju Express Indonesia,Telecommunication
PT Maju Gemilang Balaraja,General & Wholesale Trading
PT Maju Gemilang Persada,Automobile/Automotive Ancillary/Vehicle
PT Maju Global Motor,Automobile/Automotive Ancillary/Vehicle
PT Maju Guna Jaya Lestari,Manufacturing/Production
PT Maju Ina Medika,Environment / Health / Safety
PT Maju Indah Makmur,Food & Beverage / Catering / Restaurant
PT Maju Jaya Agung Labelindo,General & Wholesale Trading
PT Maju Jaya Agung Labelindo,Printing / Publishing
PT Maju Jaya Optimal,Manufacturing/Production
