Perusahaan,Sektor
PT Pazia Pillar Mercycom,Computer/Information Technology (Hardware)
PT PBB Tour & Travel,Travel / Tourism
PT PBM Olah Jasa Andal,Utilities/Power
PT PCI Elektronik Internasional,Electrical & Electronics
PT PCM Kabel Indonesia,Manufacturing/Production
PT PCU Indonesia,Agricultural / Plantation / Poultry / Fisheries
PT PD PATI (Medan),Agricultural / Plantation / Poultry / Fisheries
PT PD Safety Indonesia,Environment/Health/Safety
PT PDB Jaya,Manufacturing / Production
PT PDM Indonesia,Manufacturing / Production
PT PDM International Indonesia,Architectural Services/Interior Designing
PT PDPDE GAS,Oil / Gas / Petroleum
PT Peabody Mining Services,Mining
PT PeacBromo,Consulting (Business & Management)
PT Peak Multi Dinamika,General & Wholesale Trading
PT Peak Securities,Stockbroking / Securities
PT Pec-Tech Services Indonesia,Heavy Industrial/Machinery/Equipment
PT Peduli Anak Indonesia,Education
PT Peek a Boo,Education
PT Peergen Indonesia,Wood / Fibre / Paper
PT PEFINDO Biro Kredit,Banking/Financial Services
PT Pegadaian (Persero),Banking/Financial Services
PT Pegadaian (Persero) Kantor Wilayah VI Makassar,Others
PT Pegasus Graha Indah,Manufacturing/Production
PT Pegasus Keramik Terbaik,Manufacturing/Production
PT Pegasus Mitra Abadi,Manufacturing/Production
PT PEGASUS PRIMA SENTOSA,Accounting/Audit/Tax Services
PT PEGASUS PRIMA SENTOSA (PPS),Others
PT PEGASUS PRIMA SENTOSA GONDOKUSUMAN,Accounting/Audit/Tax Services
PT Pejanggik Cakra Buana,Entertainment/Media
PT Pejaten Jaya Abadi,Construction/Building/Engineering
PT Pekanbaru Permai Propertindo,Property/Real Estate
PT Pekanbaru Permai Propertindo (Pekanbaru),Property/Real Estate
PT Pekat Teknologi Indonesia,Computer/Information Technology (Software)
PT Peksi Andaru Sakti,Construction/Building/Engineering
PT Peksi Guna Raharja,Agricultural/Plantation/Poultry/Fisheries
PT Pela Sembilan,Healthcare/Medical
PT Pelabuhan Indonesia I ( Persero ) Medan,Marine / Aquaculture
PT Pelabuhan Indonesia I (Persero),Marine/Aquaculture
PT Pelabuhan Indonesia II,Transportation / Logistics
PT Pelabuhan Penajam Banua Taka,Oil / Gas / Petroleum
PT Pelabuhan Tegar Indonesia,Transportation/Logistics
PT Pelangi Bangsa,Education
PT Pelangi Central Design,Printing / Publishing
PT Pelangi Cimandiri Textile,Textiles / Garment
PT Pelangi Elasindo,Textiles/Garment
PT Pelangi Emas Indonesia,Retail/Merchandise
PT Pelangi Fortuna Global,Human Resources Management/Consulting
PT Pelangi Fortuna Global (Yogyakarta),Human Resources Management / Consulting
PT Pelangi Indah Canindo Tbk,Manufacturing/Production
PT Pelangi Indah Jaya,Manufacturing / Production
PT Pelangi Integrasi Optima,Consulting (Business & Management)
PT Pelangi Inti Nusa,Manufacturing / Production
PT Pelangi Kasih Abadi,Food & Beverage/Catering/Restaurant
PT Pelangi Mega Holiday,Travel / Tourism
PT PELANGI MILENIAL KREASINDO,Exhibitions/Event management/MICE
PT Pelangi Mitra Solusi,Architectural Services/Interior Designing
PT Pelangi Nusa Gemilang,Printing / Publishing
PT Pelangi Nusa Persada,Textiles/Garment
