Perusahaan,Sektor
PT Marigold Fajar,Consulting (Business & Management)
PT Marimas Putera Kencana,Manufacturing/Production
PT Marimo Kitchen Indonesia,Food & Beverage/Catering/Restaurant
PT Marimo Property,Property / Real Estate
PT Marina Global Internusa,General & Wholesale Trading
PT Marinal Indoprima,Transportation/Logistics
PT Marinata Boga Jaya,Food & Beverage/Catering/Restaurant
PT Marinata Rasa Selaras,Food & Beverage / Catering / Restaurant
PT Marindo Indonesia,Marine/Aquaculture
PT Marindo Jaya Abadi,Human Resources Management/Consulting
PT Marindo Usaha Bersama,Grooming/Beauty/Fitness
PT Marine Asia Pasifik,Accounting/Audit/Tax Services
PT Marine Engineering Services,Oil / Gas / Petroleum
PT Marine Multi Media,Entertainment / Media
PT Marins Internasional,Consumer Products/FMCG
PT Marintur,Travel/Tourism
PT MARINTUR BALI,Travel / Tourism
PT Marion Sam,Healthcare/Medical
PT Maris Busana,Textiles / Garment
PT Marisa Putra Corp,General & Wholesale Trading
PT Marissi Idola Sumber Sejahtera,General & Wholesale Trading
PT Maritim Barito Perkasa,Transportation/Logistics
PT Maritim Prima Mandiri,Marine/Aquaculture
PT Maritim Sinar Utama (MSU) Perawang,Manufacturing / Production
PT Maritim Timur Jaya,Agricultural / Plantation / Poultry / Fisheries
PT Mariza Rasa Sarimurni,Food & Beverage/Catering/Restaurant
"PT Mark Dynamics Indonesia, Tbk",Manufacturing/Production
PT Mark IV Indonesia,Telecommunication
PT MarkAsia,Consulting (Business & Management)
PT Marketindo Selaras,Agricultural / Plantation / Poultry / Fisheries
PT Marketing Komunikasi Indonesia,Advertising/Marketing/Promotion/PR
PT Marketing Revolution International,Consulting (Business & Management)
PT MARKINAH GROUP,Construction/Building/Engineering
PT Markindo Rekateknik,General & Wholesale Trading
PT Markindo Rekateknik (Jakarta),Retail / Merchandise
PT MarkPlus Indonesia,Consulting (Business & Management)
PT MarkPlus Indonesia (Bandung),Consulting (Business & Management)
PT Markplus Indonesia (Surabaya),Consulting (Business & Management)
PT Marksview Indonesia,Consulting (Business & Management)
PT Marktel,Manufacturing/Production
PT Marlanco,Construction / Building / Engineering
PT Marlin Media,Computer/Information Technology (Software)
PT Marlin Trisiana,Construction / Building / Engineering
PT Marlin Wisata Putranusa,Transportation/Logistics
PT Marmerindo Niyarta Prima,Mining
PT Marmitria Land,Property/Real Estate
PT Marosa Pitaloka Konsultan,Human Resources Management/Consulting
PT Marpolindo Pratama Nugraha,"Consulting (IT, Science, Engineering & Technical)"
PT Marquina marmer,Manufacturing/Production
PT Mars Global Pratama,General & Wholesale Trading
PT Mars Indonesia,R&D
PT Mars Symbioscience Indonesia,Food & Beverage / Catering / Restaurant
PT Mars Symbioscience Indonesia,Manufacturing/Production
PT Marsh Indonesia,Insurance
PT Marsindo Konsult Prima,R&D
PT Marsio Neo Classic Portraiture,Others
PT Marsol Abadi Indonesia,Manufacturing / Production
PT Marta Buana Abadi,Aerospace / Aviation / Airline
PT Martabat Prima Konsultindo,Consulting (Business & Management)
PT Martani Marga Jaya,Entertainment/Media
PT Martensite Unggul,Manufacturing/Production
PT Marthezindo Pentas Solusi,Exhibitions/Event management/MICE
PT Marthys Orthopaedic Indonesia,Healthcare/Medical
PT Martin Supra Engineering,"Consulting (IT, Science, Engineering & Technical)"
PT Martina Berto (Bandung),Arts/Design/Fashion
PT Martina Berto Cabang Bali,Grooming / Beauty / Fitness
PT Martina Berto Tbk,Consumer Products/FMCG
"PT Martina Berto, Tbk cbg Semarang",BioTechnology / Pharmaceutical / Clinical research
PT Martlin Carove,General & Wholesale Trading
PT Martunas Tamita Indonesia,Computer / Information Technology (Software)
PT Marubeni Indonesia,General & Wholesale Trading
PT Marufuji Kenzai Indonesia,Wood / Fibre / Paper
PT Marugo Rubber Indonesia,Manufacturing/Production
PT Maruhachi Indonesia,Heavy Industrial / Machinery / Equipment
PT Marui Intex,"Consulting (IT, Science, Engineering & Technical)"
PT Marunda Grahamineral,Mining
PT Marunda Jaya Inti,Manufacturing / Production
PT Maruni Daya Sakti,Manufacturing/Production
PT Marutake Miyama Indonesia,Manufacturing/Production
PT Maruwa Indonesia,Manufacturing / Production
PT Marvel Food Industry,Food & Beverage/Catering/Restaurant
PT Marvel Solitaire,Automobile / Automotive Ancillary / Vehicle
PT Marvel Teguh Mulia Kreasi,Retail / Merchandise
PT Marvell Technology Indonesia,Construction/Building/Engineering
PT Marvelo Kreatif Indonesia,Consulting (Business & Management)
PT Marvons Media Utama,Advertising/Marketing/Promotion/PR
PT Mas Agung Sejahtera,Banking/Financial Services
PT Mas Anugerah Sukses,Food & Beverage/Catering/Restaurant
PT Mas Arya Tunggal Abadi,Others
PT Mas Comodos Utama Label,Textiles/Garment
PT Mas Ganda,Manufacturing/Production
PT Mas Millennium Abadi Citra Rasa and Partner,Food & Beverage/Catering/Restaurant
PT Mas Millennium Indonesia,Food & Beverage / Catering / Restaurant
PT Mas Murni Indonesia,Hotel/Hospitality
PT Mas Mustika Anugrah Sejahtera,Construction/Building/Engineering
PT MAS Sumbiri,Manufacturing/Production
PT Mas Transportation Services,Transportation / Logistics
PT Masa Angka,Consulting (Business & Management)
PT Masa Baru,Manufacturing / Production
PT Masa Cipta Husada,Healthcare/Medical
