Perusahaan,Sektor
PT Oat Mitoku Agrio,Agricultural/Plantation/Poultry/Fisheries
PT Oazia Riverside,Hotel / Hospitality
PT OB Furni Interindo ( OB FIT ),Healthcare/Medical
PT Obagi Indonesia,Environment / Health / Safety
PT OBFA Indonesia,Construction/Building/Engineering
PT Obio Indo Energi,Mining
PT Obor Indonesia,Heavy Industrial/Machinery/Equipment
PT Obor Indonesia (Semarang),Heavy Industrial / Machinery / Equipment
PT Obor Kencana Kreasi Gemilang,Gems/Jewellery
PT Obor Sarana Utama,Printing/Publishing
PT OBS Citra Indonesia,Food & Beverage/Catering/Restaurant
PT OBSESI MASA DEPAN SUKSES,Exhibitions/Event management/MICE
PT OCBC Sekuritas Indonesia,Banking/Financial Services
PT Ocean Asia Pasific,Healthcare/Medical
PT Ocean Centra Furnindo,Manufacturing/Production
PT Ocean Champ Seafood,Agricultural/Plantation/Poultry/Fisheries
PT Ocean Global Shipping,Transportation / Logistics
PT Ocean Global Shipping Surabaya,Transportation / Logistics
PT Ocean Mitramas,Marine / Aquaculture
PT Ocean Network Express Indonesia,Transportation/Logistics
PT Ocean Paradise Fishery,Accounting/Audit/Tax Services
PT Ocean Realm Bali,Travel/Tourism
PT Ocean Trimitra Cemerlang,Travel/Tourism
PT Oceanco Semarang,Manufacturing/Production
PT OCEANIC GLOBAL INDONESIA,Marine/Aquaculture
PT Oceanic Trade & Services,General & Wholesale Trading
PT Oceanika Investindo (Ninety Nine Restaurant),Food & Beverage / Catering / Restaurant
PT Oceanindo Prima Sarana,Transportation/Logistics
PT Oceanwise Indonesia,Accounting/Audit/Tax Services
PT Ocellote Cendana Tri Artha,Retail/Merchandise
PT Ocentrum Indonesia,Advertising / Marketing / Promotion / PR
PT Oci Kaltim Melamin,Agricultural / Plantation / Poultry / Fisheries
PT Ock Ina Sukses,Food & Beverage/Catering/Restaurant
PT OCK Telecommunication,Telecommunication
PT OCS Indonesia (Offshore Crew Services),Others
PT Octa Mitranusa Persada,Manufacturing/Production
PT Octagon Karya Pratama,General & Wholesale Trading
PT Octovate Group Asia,Advertising/Marketing/Promotion/PR
PT Oculus Indonesia,Others
PT Oculus Studio,Architectural Services / Interior Designing
PT Ode Cipta Semesta,Manufacturing/Production
PT Odea Prima Global,Construction/Building/Engineering
PT Odele,Food & Beverage / Catering / Restaurant
PT Odeo Design House,Arts / Design / Fashion
PT ODG Indonesia,Construction/Building/Engineering
PT Odifa Jelajah Dunia,Travel / Tourism
PT Odira Energy Karang Agung,Oil/Gas/Petroleum
PT Odiseus International,Grooming / Beauty / Fitness
PT Odissey Shipping Lines,Marine/Aquaculture
PT ODITER INTERNATIONAL INDONESIA,Automobile/Automotive Ancillary/Vehicle
PT Odua Mitra Sarana,Property/Real Estate
PT Oemjih Tekno Indonesia,Telecommunication
PT Oenggul Pipa Inspeksitama,"Consulting (IT, Science, Engineering & Technical)"
PT OETAMA HUSADA PERMAI,Healthcare/Medical
PT Ofcos Konesia,Others
PT Office Box Indonesia,Architectural Services/Interior Designing
PT Office Planer Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Offistarindo Adhiprima,General & Wholesale Trading
PT Offshore Hydraulics Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Ogawa Indonesia,Consumer Products/FMCG
PT Ogawa Triguna,General & Wholesale Trading
PT OGWellness Technologies Indonesia,Healthcare/Medical
PT Ogya Tekno Nusantara,Computer/Information Technology (Software)
PT Ohaka Kencana,Automobile/Automotive Ancillary/Vehicle
PT Ohana Kreatif Eterna,Food & Beverage / Catering / Restaurant
PT Ohawe Indonesia,Healthcare/Medical
PT Ohayo Group Indonesia,Travel / Tourism
PT OHK Multi Prima Indonesia,Automobile/Automotive Ancillary/Vehicle
PT OHLALA International,Food & Beverage/Catering/Restaurant
PT Ohmcell Network Solutions Provider,Computer/Information Technology (Software)
PT Oilfield Crew Management Indonesia,Heavy Industrial/Machinery/Equipment
PT Oilfield Services & Supplies Indonesia,General & Wholesale Trading
PT Oilta Maju Bersama,Travel/Tourism
PT Oiltanking Merak,Oil/Gas/Petroleum
PT Oishi Machine Indonesia,General & Wholesale Trading
PT Oji Printech Indonesia,Manufacturing/Production
PT Okagawa Indonesia Trading,General & Wholesale Trading
PT Okamoto Indonesia,Manufacturing/Production
PT Okamoto Logistics Nusantara,Transportation / Logistics
PT Okansa Indonesia,General & Wholesale Trading
PT Okapito Teknologi Indonesia,Computer/Information Technology (Software)
PT Okaya Indonesia,General & Wholesale Trading
PT Okeshop ( Malang ),Retail / Merchandise
PT Okeshop (Jakarta),Retail/Merchandise
PT OKHOME MOBILE INDONESIA,Others
PT Oki Pulp & Paper Mills,Wood/Fibre/Paper
PT Okindo Perdana,Computer/Information Technology (Hardware)
PT Okki Lauda Prakasa,General & Wholesale Trading
PT Okta,Computer / Information Technology (Software)
PT OKTAGON CITRA MANDIRI,Retail/Merchandise
PT Oktagon Global Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Oktagon Inti Pasifik,Grooming/Beauty/Fitness
PT Oktan Promosi Indonesia,Advertising/Marketing/Promotion/PR
PT Oktatel Indonesia,Computer/Information Technology (Software)
PT Okuma Indonesia,General & Wholesale Trading
PT Okusi Jaya,Consulting (Business & Management)
PT Okusi Management,Consulting (Business & Management)
PT Olagafood Industri Cab Tangerang,Food & Beverage/Catering/Restaurant
PT Olagafood Industri Makanan dan Minuman,Food & Beverage/Catering/Restaurant
PT Olah Gaya Ide,BioTechnology/Pharmaceutical/Clinical research
