Perusahaan,Sektor
PT Nitto Alam Indonesia,Manufacturing / Production
PT NITTO MATERIALS INDONESIA,General & Wholesale Trading
PT Nittoh Batam,Manufacturing/Production
PT Nittsu Shoji Indonesia,General & Wholesale Trading
PT Nitya Kelana Indah,Hotel/Hospitality
PT Nityasa Catur Prima,Hotel / Hospitality
PT Nityo Infotech,"Consulting (IT, Science, Engineering & Technical)"
PT Nivo Indonesia,Chemical / Fertilizers / Pesticides
PT Niwasana Puraka Indonesia,Retail/Merchandise
PT Nizertek Lintas Bumi,Advertising/Marketing/Promotion/PR
PT Nizwa Pratama,General & Wholesale Trading
PT NK Jewelry,Gems / Jewellery
PT NL Industrial Indonesia,Heavy Industrial/Machinery/Equipment
PT NLL Kapital Asia,Banking/Financial Services
PT NNA Indonesia,Entertainment/Media
PT NNE Pharmaplan,BioTechnology / Pharmaceutical / Clinical research
PT NNR RPX Global Logistics Indonesia,Transportation/Logistics
PT NNR RPX Global Logistics Indonesia (Surabaya),Transportation/Logistics
PT No.1 Office Machinery,Retail / Merchandise
PT Noah Arkindo,Retail/Merchandise
PT Noah Health Indonesia,General & Wholesale Trading
PT Noah Logistik Indonesia,Transportation/Logistics
PT NoanBeri Batam,Food & Beverage/Catering/Restaurant
PT Nobel Industries,Retail/Merchandise
PT Nobel Packaging Indonesia,Polymer / Plastic / Rubber / Tyres
PT Nobel Technotronics,Manufacturing / Production
PT Nobelindo,Manufacturing / Production
PT Nobi Putra Angkasa,Construction/Building/Engineering
PT Noble Denton Utama,Construction/Building/Engineering
PT Noble Success International,Grooming / Beauty / Fitness
PT Noboru Tirta Lestari,Retail/Merchandise
PT Nobu Indonesia,Food & Beverage/Catering/Restaurant
PT Noci Lighting Solutions (Jakarta),Heavy Industrial/Machinery/Equipment
PT Nodeflux Teknologi Indonesia,Computer/Information Technology (Software)
PT Noer Yani,Manufacturing / Production
PT NOF Mas Chemical Industries,Chemical / Fertilizers / Pesticides
PT Nogopatmolo,Transportation/Logistics
PT Nohara Alta Indonesia,Construction/Building/Engineering
PT Nok Asia Batam,Manufacturing / Production
PT NOK Indonesia,Manufacturing/Production
PT NOK Precision Component Batam,Manufacturing / Production
PT Nokita Inti Kreasi,Advertising/Marketing/Promotion/PR
PT Nolimax Jaya,Construction / Building / Engineering
PT Nolkesatu Hita Aksata,Human Resources Management/Consulting
PT Nomura Exporindo,Textiles / Garment
PT Nomura Research Institute Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Nomz Kulinari Makmur,Food & Beverage/Catering/Restaurant
PT Non Ferindo Utama,Manufacturing / Production
PT Nongsa Jaya Buana,Heavy Industrial/Machinery/Equipment
PT Nongsa Point Marina,Hotel / Hospitality
PT Nongsa Terminal Bahari,Marine/Aquaculture
PT Noorel Idea,Consulting (Business & Management)
PT Noosc Global,"Consulting (IT, Science, Engineering & Technical)"
PT Nopest Indonesia,Chemical / Fertilizers / Pesticides
PT Norato Sejahtera Abadi,Accounting/Audit/Tax Services
PT NORD Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Norenda Agung,Retail / Merchandise
PT Norgen Healthcare Indonesia,Healthcare/Medical
PT Norita Flexindo,Manufacturing / Production
PT Noritake Indonesia,Manufacturing / Production
PT Norlec Technology,Telecommunication
PT Norlec Telekomunikasi Indonesia,Telecommunication
PT Normet Indonesia,Heavy Industrial/Machinery/Equipment
PT North Sumatera Hydro Energy,Electrical & Electronics
PT North West Indonesia,General & Wholesale Trading
PT Northern Bulk Indonesia,Others
PT Northern Star Energy,Oil/Gas/Petroleum
PT Northindo Cipta Kreatif,Arts/Design/Fashion
PT Northwest Dinamikaraya Power,Electrical & Electronics
PT NOSE HERBALINDO,Consumer Products/FMCG
PT Nova Chemie Utama,BioTechnology/Pharmaceutical/Clinical research
PT Nova Indonesia,Architectural Services/Interior Designing
PT Novamex Indonesia (Acter Group),Construction/Building/Engineering
PT Novaon Indonesia,Advertising/Marketing/Promotion/PR
PT Novapharin,BioTechnology/Pharmaceutical/Clinical research
PT Novartis Indonesia,BioTechnology / Pharmaceutical / Clinical research
PT Novelite Indonesia,Computer/Information Technology (Software)
PT Novell Pharmaceutical Lab,Others
PT Novell Pharmaceutical Laboratories,BioTechnology/Pharmaceutical/Clinical research
PT Novena Anugrah Lestari (Novena Cargo),Transportation / Logistics
PT NOVENA GLOBAL SOLUSI,Construction/Building/Engineering
PT Novindo Anugrah Perkasa,Construction / Building / Engineering
PT Novinet,Others
PT Novo Complast Indonesia,Polymer/Plastic/Rubber/Tyres
PT Novo Nordisk Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Novus Gawana Resort & Spa,Hotel / Hospitality
PT Novus Prodamax Solutions,General & Wholesale Trading
PT Novus Solusi Integrasi,"Consulting (IT, Science, Engineering & Technical)"
PT NOW Indonesia,General & Wholesale Trading
PT NOWRUPIAH SERVICES TECHONOLOGY,Banking/Financial Services
PT Noxindo Cakrawala,Electrical & Electronics
PT Nozomi Otomotif Indonesia,Automobile/Automotive Ancillary/Vehicle
PT NP Artindo,Advertising / Marketing / Promotion / PR
PT NP Auto Refinishes Indonesia,Automobile/Automotive Ancillary/Vehicle
PT NP Auto Refinishes Indonesia,General & Wholesale Trading
PT NP Foods Indonesia,Consumer Products/FMCG
PT NP International,Transportation/Logistics
PT NPD Solutions Indonesia,Consulting (Business & Management)
PT NR Electric Jakarta,Manufacturing / Production
PT NRI Global Mandiri,Retail/Merchandise
