Perusahaan,Sektor
PT Penny Roos,Food & Beverage / Catering / Restaurant
PT Penstone Auto Indonesia,Accounting/Audit/Tax Services
PT Penta Adi Samudera,Property/Real Estate
PT Penta Artha Impressi,Automobile/Automotive Ancillary/Vehicle
PT Penta Bali Media ( Klinik Penta Medica ),Healthcare/Medical
PT Penta Berkat,Property / Real Estate
PT Penta Chemicals Indonesia,Chemical / Fertilizers / Pesticides
PT Penta Global Technology,"Consulting (IT, Science, Engineering & Technical)"
PT Penta Jaya Laju Motor,Manufacturing/Production
PT Penta Mandah Sejahtera,Construction/Building/Engineering
PT Penta Mega Sukses,Property / Real Estate
PT Penta Mitra Sejahtera,Consulting (Business & Management)
PT Penta Pilar Integrasi,Computer / Information Technology (Software)
PT Penta Pilar Mandiri,Arts/Design/Fashion
PT Penta Piramida Kencana,General & Wholesale Trading
PT Penta Power Indonesia,General & Wholesale Trading
PT Penta Software Indonesia,Computer / Information Technology (Software)
PT Penta Valent,General & Wholesale Trading
PT Penta Valent ( Yogyakarta ),BioTechnology / Pharmaceutical / Clinical research
PT Penta Valent Bali,BioTechnology/Pharmaceutical/Clinical research
PT Penta Valent Makassar,Transportation/Logistics
PT Penta Victorindo Suksestama,Electrical & Electronics
PT Pentabiz International,Consumer Products/FMCG
PT Pentacom Talenta Asia,Computer/Information Technology (Software)
PT Pentagim Digital Interaktif (GAME5MOBILE),Computer/Information Technology (Software)
PT Pentagon Logistics,Transportation/Logistics
PT Pentagraph Jaya Satria,Printing/Publishing
PT Pentair Eurapipe Indonesia,Semiconductor / Wafer Fabrication
PT Pentakon,Construction/Building/Engineering
PT Pentamapan Cemerlang,Printing/Publishing
PT Pentaplast Multijaya,Accounting / Audit / Tax Services
PT Pentaprima Hutamamandiri,Construction / Building / Engineering
PT Pentawira Cipta Indonesia,Exhibitions/Event management/MICE
PT Pentawira Cipta Laras Indonesia,Exhibitions / Event management / MICE
PT Pentayasa,Construction / Building / Engineering
PT Pentens Indonesia,Heavy Industrial / Machinery / Equipment
