Perusahaan,Sektor
PT LPS Indonesia,Oil/Gas/Petroleum
PT LS Cable System Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT LS Mtron Machinery Indonesia,Non-Profit Organisation / Social Services / NGO
PT LSEC Indonesia,Education
PT LSHR Jakarta,Food & Beverage/Catering/Restaurant
PT LT Teknik Indonesia,Oil/Gas/Petroleum
PT Lu Sen Mining Indonesia,Mining
PT Lu Sen Mining Indonesia (Bali),Mining
PT Luas Birus Utama,Chemical/Fertilizers/Pesticides
PT Lubana Sukses Abadi,Printing/Publishing
PT Luber Mitra Abadi,Hotel/Hospitality
PT Lubrilab Indonesia (Bandung),BioTechnology / Pharmaceutical / Clinical research
PT Lubrilab Indonesia (Head Office),Chemical/Fertilizers/Pesticides
PT Lubrilab Indonesia (Kelapa Gading),Construction/Building/Engineering
PT Lubrindo Kurnia Perkasa,Manufacturing/Production
PT Lubrindo Utama Indonesia,Oil / Gas / Petroleum
PT Lubuk Minturun Konstruksi Persada,Construction / Building / Engineering
PT Luby Indonesia,Electrical & Electronics
PT Luceli Pangan Indonesia,Consumer Products/FMCG
PT Luceli Pangan Indonesia,Accounting/Audit/Tax Services
PT Lucent Lestari Indah,Computer / Information Technology (Software)
PT LUCID Communications,Advertising / Marketing / Promotion / PR
PT Luck Soil Indonesia,Chemical / Fertilizers / Pesticides
PT Luckland Construction Indonesia,Architectural Services/Interior Designing
PT Lucky Abadi Textile Factory,Manufacturing / Production
PT Lucky Indah Keramik,Manufacturing/Production
PT Lucky Print Abadi,Textiles/Garment
PT Lucky Rejeki,Textiles/Garment
PT Lucky Sakti (Lucky Square Mall),Property/Real Estate
PT Lucky Vista Furniture,Manufacturing / Production
PT Lucolite Cemerlang,Electrical & Electronics
PT Lucrum Fajar Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Ludira Sarana Utama,Hotel/Hospitality
PT Lugata Karya Teknik,Manufacturing/Production
PT Luhai Industrial,Manufacturing/Production
PT LUHRIBU NAGA JAYA,Construction/Building/Engineering
PT Luhur Wekasane,General & Wholesale Trading
PT Lui Swiss Indonesia,Grooming/Beauty/Fitness
PT LUKE MEDIKAL INTERNASIONAL,Insurance
PT Lukie Works Indonesia,Manufacturing/Production
PT Lukman Kharisma Buana,Transportation / Logistics
PT Lulu Indonusa,Manufacturing/Production
PT Lumajang Resources Sejahtera,Mining
PT Lumba lumba Tour & Travel,Travel/Tourism
PT Lumbung Artanugraha,Property/Real Estate
PT Lumbung Kencana Sakti,Property/Real Estate
PT Lumbung Mineral Sentosa,Mining
PT Lumbung Multi Usaha,Electrical & Electronics
PT Lumbung Nasional Flour Mill,General & Wholesale Trading
PT Lumbung Padi Indonesia,Agricultural / Plantation / Poultry / Fisheries
PT Lumbung Raya Teknologi,Computer/Information Technology (Software)
PT Lumenindo Gilang Cahaya,Others
PT Lumiga Indah Selaras,Textiles / Garment
PT Lumina Citra Perkasa,General & Wholesale Trading
PT Lumina Imaging Solusindo,Others
PT Lumina Royal Eterna,Retail/Merchandise
PT Luminary Auto Prima,Automobile/Automotive Ancillary/Vehicle
PT Luminary Group,Automobile/Automotive Ancillary/Vehicle
PT Lumindo Lestari,Electrical & Electronics
PT Luminia Jaya Internasional,Electrical & Electronics
PT Luminov Global Indonesia (LumiOne),Computer/Information Technology (Software)
PT Lumintas Puspindo,Manufacturing/Production
PT Lumintu Kencana Jasa,Consulting (Business & Management)
PT Lumonata,Computer/Information Technology (Software)
PT Lumut Mas Interindo,Accounting/Audit/Tax Services
PT Luna Negra Bali,Food & Beverage/Catering/Restaurant
PT Lunar Chemplast,Electrical & Electronics
PT Lunatik Motor Indo,Automobile/Automotive Ancillary/Vehicle
PT Lundin Industry Invest,Manufacturing / Production
PT LundinIndustry,Transportation/Logistics
PT Lung Cheong Brothers Industrial,Manufacturing/Production
PT Lung Makmur Abadi,Architectural Services / Interior Designing
PT Lungfa Jaya Abadi,Polymer/Plastic/Rubber/Tyres
PT Lungga Mahasurya,Transportation/Logistics
PT Lunto Prima Megah,General & Wholesale Trading
PT Lupeg Sejahtera Indonesia,Construction / Building / Engineering
PT Lusaga Traindo ( Lusaga Training & Consulting),Consulting (Business & Management)
PT Lusipara Rejeki,Hotel / Hospitality
PT Lussa Teknologi Global,Computer/Information Technology (Software)
PT Luvazendo Berkat Lestari,Grooming/Beauty/Fitness
PT Luvin Indonusa,Consumer Products / FMCG
PT Luvitasindo (Louis Vuitton),Retail / Merchandise
PT Luwak Management & Services,Hotel / Hospitality
PT Luwes Inovasi Mandiri (Depok),Manufacturing/Production
PT Lux Grup Indonesia,Others
PT Luxasia Indonesia,Retail/Merchandise
PT Luxchem Indonesia,General & Wholesale Trading
PT Luxe Bintang Cosmetika,General & Wholesale Trading
PT Luxell Medikal Indonesia,Healthcare/Medical
PT Luxen Makmur Sejahtera,Accounting/Audit/Tax Services
PT Luxindo Madya Pratama,Manufacturing / Production
PT Luxindo Nusantara Semarang,Manufacturing / Production
PT Luxindo Perkasa,Architectural Services/Interior Designing
PT Luxindo Raya (Bangka Belitung),General & Wholesale Trading
PT Luxindo Raya (Makassar),Retail / Merchandise
PT Luxola (Sephora Digital Division),Retail/Merchandise
PT Luxor Indonesia,Retail/Merchandise
PT Luxury Bali Villas,Hotel/Hospitality
PT LV Logistics Indonesia,Manufacturing / Production
PT LV Logistics Indonesia ( Riau ),Transportation/Logistics
