Perusahaan,Sektor
PT Printertape Indonesia,Electrical & Electronics
PT Printindo Utama,Printing / Publishing
PT Printing Service Solution,Printing/Publishing
PT Printpack Technology,"Consulting (IT, Science, Engineering & Technical)"
PT Printronic Indonesia,General & Wholesale Trading
PT Priorindo Muliatama,Architectural Services/Interior Designing
PT Prioritas (Sidoarjo),Manufacturing / Production
PT Prioritas Land Indonesia,Property/Real Estate
PT Prioritas Solusi,Others
PT Prioritas Sukses Bersama,Property/Real Estate
PT Priority One Indonesia,Manufacturing/Production
PT Prisai Anugrah Pratama,Construction/Building/Engineering
PT Priscolin,Manufacturing/Production
PT Priskila Prima Makmur,Grooming / Beauty / Fitness
PT PRISKILA PRIMA MAKMUR (Bali),General & Wholesale Trading
PT Prisma Cemerlang Motor,Automobile/Automotive Ancillary/Vehicle
PT Prisma Dinamika Indonesia,Electrical & Electronics
PT Prisma Global Informasi,Computer/Information Technology (Software)
PT Prisma Global Mandiri,General & Wholesale Trading
PT Prisma Global Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Prisma Harapan,Advertising / Marketing / Promotion / PR
PT Prisma Inti Semesta,Property / Real Estate
PT Prisma Karya,General & Wholesale Trading
PT Prisma Laser Solusindo,Construction/Building/Engineering
PT Prisma Mas Semesta,Retail / Merchandise
PT Prisma Sejati Makmur,Manufacturing / Production
PT Prisma Sri Infotama,Consulting (Business & Management)
PT Prisma Surya Gemilang,BioTechnology/Pharmaceutical/Clinical research
PT Prisma Teknologi Informatika,"Consulting (IT, Science, Engineering & Technical)"
PT Prisma Wisata Express,Transportation / Logistics
PT Prismaco Jaya Indonesia,Computer/Information Technology (Hardware)
PT Prismagraphia Indonesia,Advertising/Marketing/Promotion/PR
PT Prismakarya,Construction / Building / Engineering
PT PrismaLink International,Computer/Information Technology (Software)
PT Prismas Jamintara (Banjarmasin),Human Resources Management / Consulting
PT Prismas Jamintara (Jakarta),Human Resources Management/Consulting
PT Prismas Jamintara (lampung),Human Resources Management / Consulting
PT Prismas Jamintara (Palembang),Human Resources Management / Consulting
PT Prismas Jamintara (Surabaya),Human Resources Management / Consulting
PT Prismas Jamintara (Yogyakarta),Human Resources Management / Consulting
PT Prismas Jamintara Balikpapan,Human Resources Management / Consulting
PT Prismas Jamintara Cabang Bandung,Human Resources Management/Consulting
PT Prismas Jamintara Denpasar,Human Resources Management / Consulting
PT Prista Tekhlogi,Travel/Tourism
PT Prista Teknologi Indonesia ( Prista Group ),Advertising / Marketing / Promotion / PR
