Perusahaan,Sektor
PT Panggon Waja Utama,Construction / Building / Engineering
PT Panggung Anekaboga (ABC Group),Consumer Products / FMCG
PT Panggung Electric Citrabuana,Electrical & Electronics
PT Panggung Jaya Indah,Textiles/Garment
PT Panggung Sejahtera ( PANGGUNG MOTOR),Automobile / Automotive Ancillary / Vehicle
PT Panghegar Kana Properti,Property / Real Estate
PT Panghegar Mitra Utama,Grooming/Beauty/Fitness
PT Panglima Siaga Bangsa,Security/Law Enforcement
PT Panglong Indonesia Raya,Manufacturing/Production
PT Pangolin Indosafe Pratama,Environment / Health / Safety
PT Pangrahita Paksi Cataka,"Consulting (IT, Science, Engineering & Technical)"
PT Pangukir Gading Cakra Utama,Automobile/Automotive Ancillary/Vehicle
PT PANGULU SURYA PRATAMA,Textiles / Garment
PT Panin Asset Management,Banking/Financial Services
PT Panin Asset Management (Cabang Solo),Banking / Financial Services
PT Panin Asset Management(Surabaya),Banking / Financial Services
PT Panin Bank KCU Kopi,Banking / Financial Services
PT Panin Bank KCU Puri Tirta,Banking/Financial Services
"PT Panin Bank, Tbk KCU CBD Pluit",Banking / Financial Services
PT Panin Dai-ichi Life,Insurance
PT Panin Dai-ichi Life,Insurance
PT Panin Life (Yogyakarta),Insurance
PT Panin Life Cabang Makassar,Insurance
PT Panin Sekuritas (Medan),Banking/Financial Services
PT Panin Sekuritas Tbk,Banking/Financial Services
PT Panin Sekuritas Tbk (Palembang),Stockbroking / Securities
PT PaninDai-Ichi Life,Insurance
PT Panintitex,Textiles/Garment
PT Panjang Djiwa Djaja,Retail/Merchandise
PT Panji Anugerah Asia Pacific,Transportation/Logistics
PT Panji Graha,Advertising / Marketing / Promotion / PR
PT Panji Rama Otomotif,Automobile/Automotive Ancillary/Vehicle
PT PANN (Persero),Marine / Aquaculture
PT Panon Mahia Nusa (Bandung),Advertising/Marketing/Promotion/PR
PT Panorama Indah Permai,Travel/Tourism
PT Panorama Langit Teknologi,Travel / Tourism
PT Panorama Mega Realtindo,Food & Beverage/Catering/Restaurant
PT Panorama Prima Kencana Transindo,Transportation / Logistics
"PT Panorama Sentrawisata, Tbk",Travel/Tourism
PT Panorama Timur Jaya,Telecommunication
"PT Panorama Transportasi, Tbk (Palembang)",Transportation / Logistics
PT Panorama Wisata Sejahtera,Entertainment / Media
PT Panpages,Advertising / Marketing / Promotion / PR
PT PANPATMOS,Mining
PT PANRAMA VISTA GARMENTS INDUSTRIES LIMITED,Textiles/Garment
PT Pansa Karya,Construction/Building/Engineering
PT Pansaky Berdikari Bersama,Grooming/Beauty/Fitness
PT Pansophia Indonesia,Non-Profit Organisation/Social Services/NGO
PT Pantai Lima Bali,Hotel/Hospitality
PT Pantau Sumber Berita,Entertainment/Media
PT Pantja Simpati,Printing/Publishing
PT Pantja Sutji Gemilang,Hotel/Hospitality
PT Pantja Tunggal Knitting Mill,Accounting/Audit/Tax Services
PT Pantoru Mas,Property / Real Estate
PT Pantos Logistics Indonesia,Transportation/Logistics
PT Pantravel,Travel/Tourism
PT Pantry Magic Indonesia,Retail/Merchandise
PT Panunee Sea Master,Travel/Tourism
PT Panunggal Bina Masa,Human Resources Management / Consulting
PT Panutan Sejati,Construction/Building/Engineering
PT Papajaya Agung,Manufacturing/Production
PT Papan Jaya Anugrah,Property/Real Estate
PT Papan Nirwana,Hotel / Hospitality
PT Papan Utama Indonesia,Property/Real Estate
PT Papandayan Cocoa Industries,Manufacturing/Production
PT Papanindra Kharisma,Agricultural/Plantation/Poultry/Fisheries
PT Papasari,General & Wholesale Trading
PT Paper Generation Mandiri,General & Wholesale Trading
PT Paper Works,Manufacturing / Production
PT Papera Wok Indonesia,Arts/Design/Fashion
PT Papersystems Asia,Manufacturing/Production
PT Papillon Media Kreasi,Entertainment/Media
PT Papillon Panca Jaya,Manufacturing / Production
PT Paprika Multi Media,Computer / Information Technology (Software)
PT Papua Bangunan Mulia,Accounting/Audit/Tax Services
PT Papua Diving,Travel/Tourism
PT Papua Utama Mitra,Food & Beverage/Catering/Restaurant
PT Para Bandung (The Trans Hotel),Hotel / Hospitality
PT Para Bandung Propertindo,Property / Real Estate
PT Para Bandung Propertindo,Hotel/Hospitality
PT Para Mitra Karya,Consumer Products / FMCG
PT Parade Ide,Manufacturing / Production
PT Paradis Realti Indonesia,Property/Real Estate
PT Paradise Communications,Manufacturing/Production
PT Paradise Island Furniture,Wood / Fibre / Paper
PT Paradise Jaya Tehnik,Electrical & Electronics
PT Paradise Perkasa,Retail/Merchandise
PT Paradise Reality Indonesia,Property / Real Estate
PT Paradiso Realti,Property / Real Estate
PT Paradotama Sentra Toolsindo,General & Wholesale Trading
PT Paraga Arta Mida,Arts / Design / Fashion
PT PARAGON,General & Wholesale Trading
PT Paragon Indonesia ( Bandung ),Manufacturing / Production
PT Paragon Magenta,Others
PT PARAGON PLASTIK INDONESIA,Polymer/Plastic/Rubber/Tyres
PT Paragon Pratama Asia,General & Wholesale Trading
PT Paragon Pratama Teknologi,Transportation/Logistics
PT Paragon Technology and Innovation,Grooming/Beauty/Fitness
PT Paragon Technology and Innovation (Pontianak),Others
PT Paragon Technology And Innovation (Premium JF Denpasar),Grooming/Beauty/Fitness
