Perusahaan,Sektor
PT Nusa Pembangun Semesta,Accounting/Audit/Tax Services
PT Nusa Plast,Polymer / Plastic / Rubber / Tyres
PT Nusa Presi Indonesia,Manufacturing/Production
PT Nusa Prima Motor,Automobile/Automotive Ancillary/Vehicle
PT Nusa Prima Rizwari,Property/Real Estate
PT Nusa Raya Cipta (Surabaya),General & Wholesale Trading
PT Nusa Raya Cipta Bali,Construction/Building/Engineering
PT Nusa Raya Cipta Semarang,General & Wholesale Trading
PT Nusa Raya Cipta Tbk,Construction/Building/Engineering
PT Nusa Raya Cipta Yogyakarta,Construction / Building / Engineering
PT Nusa Raya Jaya Kalimantan Plantation,Agricultural / Plantation / Poultry / Fisheries
PT Nusa Santana Prima,Travel/Tourism
PT Nusa Sarana Indonesia,Chemical/Fertilizers/Pesticides
PT Nusa Sarana Indonesia (Makassar),Manufacturing/Production
PT Nusa Sastratara Utama,Printing/Publishing
PT Nusa Satu Inti Artha,Computer/Information Technology (Software)
PT Nusa Satu Inti Artha Cab Bandung,Computer / Information Technology (Software)
PT Nusa Segara Wana Lestari,Construction / Building / Engineering
PT Nusa Selaras Indonesia,Retail / Merchandise
PT Nusa Sinarindo Konstruksi,Construction/Building/Engineering
PT Nusa Surya Ciptadana,Banking / Financial Services
PT Nusa Tambang Pratama,Mining
PT Nusa Teknologi Integrasi,"Consulting (IT, Science, Engineering & Technical)"
PT Nusa Toyotetsu Corp,Automobile/Automotive Ancillary/Vehicle
PT Nusa Toyotetsu Engineering,Manufacturing/Production
PT Nusa Trans Bali,Transportation/Logistics
PT Nusa Travel Indonesia,Travel/Tourism
PT Nusa Tri Wisesa,Consulting (Business & Management)
PT Nusa Triutama,General & Wholesale Trading
PT Nusa Unggul Sarana Adi Cipta,Banking / Financial Services
PT Nusa Unggul Sarana Adicipta (Demak),General & Wholesale Trading
PT NUSA UNGGUL SARANA ADICIPTA (NUSABOARD),Construction/Building/Engineering
PT Nusa Utama Primantara,Education
PT Nusacipta Indonesia,Construction/Building/Engineering
PT Nusada Kreasifontana,General & Wholesale Trading
