Perusahaan,Sektor
PT NUSANTARA SAKTI CABANG SOLO,Automobile/Automotive Ancillary/Vehicle
PT NUSANTARA SAKTI CABANG SRAGEN,Automobile/Automotive Ancillary/Vehicle
PT NUSANTARA SAKTI CABANG TEGAL,Automobile/Automotive Ancillary/Vehicle
PT Nusantara Sakti Group (Bandung),Retail / Merchandise
PT Nusantara Sakti Group (Pekalongan),Banking / Financial Services
PT Nusantara Sakti Group (Yogyakarta),General & Wholesale Trading
PT Nusantara Sakti Group(Semarang),Manufacturing/Production
PT Nusantara Sakti Honda,Automobile / Automotive Ancillary / Vehicle
PT Nusantara Sakti Propertindo,Property/Real Estate
PT Nusantara Sakti Purwokerto,Automobile/Automotive Ancillary/Vehicle
PT Nusantara Sawit Persada,Oil / Gas / Petroleum
PT Nusantara Secom Infotech,Computer / Information Technology (Software)
PT Nusantara Sehat,Retail/Merchandise
PT Nusantara Sejahtera Raya,Entertainment/Media
PT Nusantara Steelmills Indonesia,Others
PT Nusantara Sukses Pratama Mandiri,Manufacturing / Production
PT NUSANTARA SUKSES TEKNOLOGI,"Consulting (IT, Science, Engineering & Technical)"
PT Nusantara Surya Sakti ( Bandung ),General & Wholesale Trading
PT Nusantara Surya Sakti (Denpasar),Automobile/Automotive Ancillary/Vehicle
PT Nusantara Surya Sakti (Makassar),Others
PT Nusantara Surya Sakti (Malang Kota),Transportation / Logistics
PT Nusantara Surya Sakti (Yogyakarta),Automobile / Automotive Ancillary / Vehicle
PT Nusantara Tekno Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Nusantara Trade Net,General & Wholesale Trading
PT Nusantara Training Center Indonesia,Education
PT Nusantara Traisser,Manufacturing/Production
PT Nusantara Tropical Farm,Agricultural / Plantation / Poultry / Fisheries
PT NUSANTARA TURBIN DAN PROPULSI,General & Wholesale Trading
PT Nusantara Utama Technology,Computer / Information Technology (Hardware)
PT Nusantaralestari Ceriapratama,Printing/Publishing
PT NUSANTECH,Computer/Information Technology (Software)
PT Nusapak Sejahtera Indonesia,Marine / Aquaculture
PT NUSAPANGAN SUKSES MAKMUR,Food & Beverage/Catering/Restaurant
PT Nusapasific Island Investment,Property/Real Estate
PT Nusapay Solusi Indonesia,Computer/Information Technology (Software)
PT Nusapratama Dwikharisma,Construction/Building/Engineering
PT Nusapro Telemedia Persada,Electrical & Electronics
PT Nusaraya Elok Anugrah,Oil/Gas/Petroleum
PT Nusaraya International Tour & Travel,Travel/Tourism
PT Nusaraya Lintas Indah (Nusaraya Tour & Travel),Travel/Tourism
PT Nusaraya Putramandiri,General & Wholesale Trading
PT NUSARESEARCH,R&D
PT Nusasarana Pradipta,Food & Beverage/Catering/Restaurant
PT Nusasembada Bangunindo,Property/Real Estate
PT Nusatovel,Travel/Tourism
PT Nusautama Medicalindo,Healthcare/Medical
PT Nusindoprima Indah,Heavy Industrial/Machinery/Equipment
PT Nustraco Global Investama,Oil/Gas/Petroleum
PT Nutech Dinamika Semesta,Retail / Merchandise
PT NUTECH INDUSTRIES INDONESIA,Manufacturing/Production
PT Nutech Integrasi,"Consulting (IT, Science, Engineering & Technical)"
PT Nutech Storage Solusindo,Manufacturing/Production
PT Nutraco Mesindotama,General & Wholesale Trading
PT Nutraco Pratama Indonesia,Manufacturing / Production
PT Nutragen Global Esana,General & Wholesale Trading
PT Nutrasweet Indonesia,Manufacturing / Production
PT Nutrend International,General & Wholesale Trading
PT Nutri Gizindo Nusantara,Consumer Products / FMCG
PT Nutri Pangan Indonesia,Food & Beverage/Catering/Restaurant
PT Nutri Prima Sejahtera,General & Wholesale Trading
PT Nutricia Indonesia Sejahtera,Consumer Products/FMCG
PT Nutricia Medical Nutrition,Healthcare / Medical
PT Nutriestetika Prima,BioTechnology/Pharmaceutical/Clinical research
PT Nutrifood Indonesia,Consumer Products/FMCG
PT Nutrifood Indonesia,Food & Beverage / Catering / Restaurant
PT Nutrifood Indonesia (Bali),Consumer Products / FMCG
PT Nutrilab Pratama,BioTechnology/Pharmaceutical/Clinical research
PT Nutrindo Grahahusada Utama,Consumer Products / FMCG
PT Nutrisi Selera Asia,General & Wholesale Trading
PT Nutritional food and catering,Food & Beverage/Catering/Restaurant
PT NUU Mobile Indonesia,Telecommunication
PT Nuur Hadi Insana,Human Resources Management/Consulting
PT Nuurindah Semesta,Hotel / Hospitality
PT Nuurindah Semesta (Haery 1 Group),Property / Real Estate
PT Nuvita Putra Pratama,Consulting (Business & Management)
PT Nuvolatama Mega Informasi,Computer/Information Technology (Software)
PT Nuvos Solusindo,Consumer Products / FMCG
PT NVC Lighting Technology Sea,General & Wholesale Trading
PT NVision Indonesia,Telecommunication
PT NW Industries,Heavy Industrial / Machinery / Equipment
PT NXI,Printing/Publishing
PT NXST ARCHITECTS PLANNERS,Architectural Services/Interior Designing
PT NYK Line Indonesia,Transportation / Logistics
PT Nylex Indonesia,Manufacturing/Production
PT Nynas Indonesia,Oil / Gas / Petroleum
PT Nyonya Meneer Semarang,Manufacturing/Production
PT Nyunyu Digital Media,Entertainment / Media
PT O.M. Indonesia,Others
PT O.Y.L. Sentra Manufacturing,Manufacturing/Production
PT Oaktech Nusantara,Electrical & Electronics
PT Oandgee Tehnik Indonesia,Construction/Building/Engineering
PT Oase Teknologi Asia,General & Wholesale Trading
PT Oasi Concept Indonesia,Manufacturing/Production
PT OASIS INTERNATIONAL,Others
PT Oasis Rhadana Hotel,Hotel/Hospitality
PT Oasis Water International (Bali),Manufacturing / Production
PT Oasis Waters International,Consumer Products/FMCG
PT Oasis Waters International,Food & Beverage/Catering/Restaurant
PT Oasis Waters International (Palembang),Manufacturing / Production
PT Oasis Waters International Semarang,General & Wholesale Trading
