Perusahaan,Sektor
Garment Klamben,Manufacturing / Production
Garneta Salon & Spa (Women Only),Grooming / Beauty / Fitness
Garuda Asia,Others
garuda express delivery,Others
Garuda Hotel,Others
Garuda Indonesia Asia,Transportation/Logistics
Garuda Mahakarya Jaya,Computer / Information Technology (Hardware)
Garuda Maju Bersama,Heavy Industrial/Machinery/Equipment
Garuda Plaza Hotel,Hotel/Hospitality
Garut,Others
Gastro Prima Group,Food & Beverage/Catering/Restaurant
Gateway Pasteur Apartment Bandung,Hotel/Hospitality
Gatherinc Bistro and Bakery,Food & Beverage/Catering/Restaurant
Gatot sulistyo,Others
Gaya Construction,Construction/Building/Engineering
Gaya Hidup,Accounting/Audit/Tax Services
Gaya Steel Indonesia,Heavy Industrial / Machinery / Equipment
Gazebo Resto,Food & Beverage/Catering/Restaurant
gBox Kuliner,Food & Beverage/Catering/Restaurant
GBT Laras Imbang Cabang Surabaya,Automobile / Automotive Ancillary / Vehicle
GBUstudio (PT. Global Bersama Utama),Computer/Information Technology (Software)
GCK Consulting,Consulting (Business & Management)
GCM Ednovation,Education
GEDE Production,Arts / Design / Fashion
Gede Website DeVelopment Bali,Computer / Information Technology (Software)
Gedong Putih,Hotel/Hospitality
Geek Garden,Computer/Information Technology (Software)
Geekhunter,Human Resources Management/Consulting
Geekseat,Computer/Information Technology (Software)
Geekstek Consulting Company Limited,Others
GELATO SECRETS,Food & Beverage/Catering/Restaurant
Geldboom,Others
Gelora Perkasa,Telecommunication
Gem Allied Industries Private Limited,Others
Gem Group of Companies,Others
GEM JEWELLERY,Gems/Jewellery
Gema Mahardhika Persada,Education
Gema-Astrindo,Architectural Services/Interior Designing
Gemanusatravel,Travel/Tourism
GemaWira,General & Wholesale Trading
Gemcom Software Indonesia,Computer / Information Technology (Software)
Gemilang Motor,Transportation/Logistics
Gemma Kitchen,General & Wholesale Trading
GEMU VALVES INDONESIA,Manufacturing/Production
Gen I Be Consultant,Consulting (Business & Management)
Gending Jagad Buana,Sports
General Electric International Operations Co.inc,Oil/Gas/Petroleum
General Patent International member of Ludiyanto SH & ASSGeneral Patent International member of Ludiyanto SH & ASSGeneral Patent International member,Consulting (Business & Management)
Generali Headquarters ANANDABEST,Insurance
Generali Indonesia Agency,Insurance
Generali Indonesia Galaxy Agency,Others
Generation X Indonesia,Education
Genese Aesthetic Klinik,Healthcare/Medical
Genèse Aesthetica Medika,Healthcare/Medical
GENESIS+,Architectural Services/Interior Designing
GeneSys Indonesia - Semarang,Others
Genie Technologies Inc,"Consulting (IT, Science, Engineering & Technical)"
Genius Ploes LPIA,Education
Genix Asia Pacific,"Consulting (IT, Science, Engineering & Technical)"
Genta Auto & Sport,Exhibitions / Event management / MICE
Genta Foundation,Non-Profit Organisation / Social Services / NGO
Genta Perkasa Xtremerated,Others
GEO ACE,Construction/Building/Engineering
GEO ANFIELD SOLUTION,Consulting (Business & Management)
"Geo Corporation, Ltd",Mining
Geo Energy Group,Mining
Geo Energy Group (Samarinda),Oil / Gas / Petroleum
Geoff Maksimal Jaya,Apparel
Georg Fischer Indonesia,Consumer Products / FMCG
"Georg Fischer Indonesia,PT",Accounting/Audit/Tax Services
Geoti Studio,Advertising / Marketing / Promotion / PR
Geox Asia Pacific Limited,Manufacturing/Production
Gerai BisnisUKM,Automobile/Automotive Ancillary/Vehicle
Geraitekno.com,Advertising / Marketing / Promotion / PR
gereja korea surabaya,Others
Gereja Kristen Indonesia Gejayan,Non-Profit Organisation/Social Services/NGO
Gereja Kristen Indonesia Wahid Hasyim,Non-Profit Organisation / Social Services / NGO
Gereja Kristus Tuhan Jakarta,Non-Profit Organisation/Social Services/NGO
GERICKE PTE LTD.,Heavy Industrial/Machinery/Equipment
German Company in Yogyakarta,Construction/Building/Engineering
Gerupuk Homestay,Hotel/Hospitality
Gestalt Center,Others
Gesunde Medical,Others
gesuri.id,Others
Get Center (PT Herbalife),Food & Beverage / Catering / Restaurant
GET SMART TUTORING,Education
GetConnectedSoft,"Consulting (IT, Science, Engineering & Technical)"
GETGIO VIDEO  x TRIPS PHOTO,Entertainment/Media
Getronics Solutions Pte Ltd,Computer / Information Technology (Hardware)
Getsemani Sinergi Indonesia,Computer/Information Technology (Software)
GFI System,Others
GH Company,Others
GH Shop,Retail/Merchandise
Ghanesa Education Center,Education
Ghaniya Yuntaffiani,Others
GHL (Bali),Retail/Merchandise
Gi-Sum Steak & Fried Chicken,Food & Beverage / Catering / Restaurant
Giant Leap Studio,Advertising/Marketing/Promotion/PR
Giantleap,Advertising/Marketing/Promotion/PR
Gibeon Net Solution,"Consulting (IT, Science, Engineering & Technical)"
