Perusahaan,Sektor
Gibran Exclusive Photography (Yogyakarta),Others
GIG Coffee,Retail/Merchandise
GIG Good Home,Architectural Services/Interior Designing
GIJ Propertindo,Property/Real Estate
Gili Cat,Transportation / Logistics
Gili Residence,Property/Real Estate
Gill Wilson Interiors,Architectural Services/Interior Designing
Ginadya Production,Others
Ginapratiwia,Others
Ginger House Restaurant,Food & Beverage/Catering/Restaurant
GINGER Mandarin Center,Education
Ginger Moon,Food & Beverage / Catering / Restaurant
Gink Technology,Computer/Information Technology (Software)
Ginnosar Travel,Travel / Tourism
Ginoa Cafe,Food & Beverage / Catering / Restaurant
Ginsco Cafe,Food & Beverage/Catering/Restaurant
Giovanna Realty,Property / Real Estate
Giovanni Home,Retail/Merchandise
Gisela Kitchen,Food & Beverage / Catering / Restaurant
"Gita Anjana Steak, Resto & Bakery",Food & Beverage / Catering / Restaurant
Gita Bangsa School,Education
Gita Bawana,Education
Gita Bawana Music Course,Education
GITA FOOD 2,Others
Giverny Skin Care (Bandung),Grooming / Beauty / Fitness
Giyanti Coffee Roastery,Food & Beverage/Catering/Restaurant
GKA Land,Property/Real Estate
GKInvest,Others
GKM Print,Printing / Publishing
GKS Consulting,"Consulting (IT, Science, Engineering & Technical)"
GL-8 (Resto Mie Cobek-Malang),Food & Beverage/Catering/Restaurant
GL8 Malang,Food & Beverage/Catering/Restaurant
Glafidsya Aesthetic Clinic,Others
GLAFIDSYA MEDICA,Others
GLAM Hair Culture,Grooming/Beauty/Fitness
Glamorbiz,Advertising/Marketing/Promotion/PR
Glaxosmith Kline,BioTechnology / Pharmaceutical / Clinical research
Glints,Others
Glintz Studio,Entertainment/Media
"Glitter Salon,SPA , Skincare",Grooming/Beauty/Fitness
Glo Day Spa & Salon,Grooming / Beauty / Fitness
Global  Books Surabaya,Education
GLOBAL ANUGRAH PASIFIK,Heavy Industrial/Machinery/Equipment
Global Art (Bali),Education
Global Art Balikpapan,Education
Global Art Kediri,Education
Global Business Guide Indonesia,Entertainment/Media
GLOBAL CAFE,Others
Global Canopy,Others
Global China Imports,General & Wholesale Trading
Global Computindo,Computer / Information Technology (Hardware)
Global Consulting,Human Resources Management / Consulting
Global Cool,Retail/Merchandise
Global Doctor,Healthcare/Medical
Global Education,Education
Global Education Centre,Education
Global Education Consultancy,Education
Global Elektrindo,General & Wholesale Trading
Global Elektronik,Electrical & Electronics
Global Graphic Advertising,Advertising/Marketing/Promotion/PR
Global Group,Polymer/Plastic/Rubber/Tyres
Global Group,Heavy Industrial/Machinery/Equipment
Global Hardware,Retail/Merchandise
Global Inbyra School,Education
global indo inovatif,Transportation/Logistics
Global Infotech Solusindo,Advertising/Marketing/Promotion/PR
Global Intergra Technology,Retail/Merchandise
Global Intra Talenta,Computer/Information Technology (Software)
Global Islamic Boarding School,Education
Global Jaya School,Education
"GLOBAL JAYA TEHNIK , PT",General & Wholesale Trading
Global Jet Express (Experienced Candidates),Aerospace / Aviation / Airline
Global Knowledge Indonesia,"Consulting (IT, Science, Engineering & Technical)"
Global Leadership Center (GLC),Consulting (Business & Management)
Global Mandiri,Education
Global Media Stiker Dan Digital Printing,Printing/Publishing
GLOBAL MEDIA TEKHNOLOGI,Telecommunication
Global Mitra Copierindo,Heavy Industrial/Machinery/Equipment
global mobilindo jogja,Others
Global Montessori School,Education
Global Motor (Bengkel dan Cuci Mobil),Automobile/Automotive Ancillary/Vehicle
Global Peace Foundation Indonesia,Non-Profit Organisation/Social Services/NGO
Global Pipa,Construction/Building/Engineering
Global Properti (Surabaya),Property / Real Estate
Global Rescue Network,Exhibitions / Event management / MICE
Global Samarinda,General & Wholesale Trading
Global Sehat Alami,BioTechnology/Pharmaceutical/Clinical research
Global Solusi Kreasitama,"Consulting (IT, Science, Engineering & Technical)"
Global Solusindo (medan),Computer / Information Technology (Hardware)
Global Survey Indonesia,"Consulting (IT, Science, Engineering & Technical)"
Global Tekno Edutama,"Consulting (IT, Science, Engineering & Technical)"
Global Telekom,General & Wholesale Trading
Global Trans Energy Internasional,Marine/Aquaculture
Global Transindo Bali,Others
GLOBAL WISATA TOURS,Travel/Tourism
Globalart Batam,Arts/Design/Fashion
Globalart cab.sunter,Exhibitions/Event management/MICE
Globalart Indonesia,Advertising/Marketing/Promotion/PR
Globalart PIK,Education
Globalindo,Others
