Perusahaan,Sektor
Y Resort Ubud (Bali),Hotel / Hospitality
Y Resort Umalas Bali,Hotel / Hospitality
Y&R Group Companies Indonesia,Advertising/Marketing/Promotion/PR
Yabes Dental Center,Healthcare/Medical
yafi ali sa'at,Others
Yafurni Plaza Perabot,Retail/Merchandise
Yakiniku Garden,Food & Beverage / Catering / Restaurant
Yakita School,Education
Yam Yam Restaurant Yogyakarta,Others
Yamaha Berlian Pabelan,Automobile / Automotive Ancillary / Vehicle
Yamaha Deta Jogja,Automobile/Automotive Ancillary/Vehicle
Yamaha Music Manufacturing Asia,Manufacturing / Production
Yamaha Music School Pontianak,Education
Yamaha Music Stanwoods,Arts/Design/Fashion
yamahamusic,Others
Yamaica Dino,General & Wholesale Trading
"Yamato Denki Co.,Ltd",Construction / Building / Engineering
Yamie Panda,Food & Beverage/Catering/Restaurant
Yandex Learning Center,Others
Yang Master Komputer,Computer / Information Technology (Software)
Yang Ming Marine Transport Corp,Transportation/Logistics
Yani,Others
Yani Hotel,Hotel/Hospitality
Yanmar Antenna Shop Klaten,Agricultural/Plantation/Poultry/Fisheries
Yasaka Sports Indonesia,Retail / Merchandise
Yasero Group,Food & Beverage / Catering / Restaurant
Yasmin Group (Yasmin Corporation),Retail / Merchandise
Yasmin SIlver,Others
Yatim Mandiri,Non-Profit Organisation/Social Services/NGO
Yatim Mandiri Cabang Purwokerto,Non-Profit Organisation / Social Services / NGO
Yatim Mandiri Semarang,Non-Profit Organisation/Social Services/NGO
Yatra Ananda,Healthcare/Medical
Yava Optical,Retail/Merchandise
Yay Habakkuk Generation,Education
Yay Kesetiakawanan Sosial Indonesia,Education
Yay Pendidikan Singapura - Indonesia,Education
YAY Rumah Sakit Islam Surakarta,Healthcare / Medical
YAY. Bunda Delima,Education
Yay. Fuji Hoiku Indonesia,Education
Yay. Institute Indonesia Untuk Ekonomi Energi,Mining
Yay.Cahaya Gemilang Lestari,Education
Yay.Konservasi Ekosistem Hutan Sumatera,Non-Profit Organisation/Social Services/NGO
Yay.Rumah Sakit Islam Malahayati Medan,Healthcare/Medical
Yayasan 1 Hijriyah 1427,Education
Yayasan Abdi Karya,Healthcare/Medical
Yayasan Abdi karya (Yadika),Healthcare / Medical
Yayasan ABNR,Non-Profit Organisation / Social Services / NGO
YAYASAN ABU FACHRY,Education
Yayasan Administrasi Indonesia,Education
Yayasan Airlangga,Education
Yayasan Aitam Indonesia Mandiri,Non-Profit Organisation/Social Services/NGO
Yayasan Aksa Mahmud,Non-Profit Organisation / Social Services / NGO
Yayasan Al Abidin,Education
Yayasan Al Irsyad Al Islamiyyah Purwokerto,Education
Yayasan Al Kaffah,Education
Yayasan Al-sofwa,Education
Yayasan Alam Sehat Lestari,Healthcare/Medical
Yayasan Alkausar,Education
Yayasan Alya Zhafirah,Education
Yayasan Amal Bakti Ananda,Education
Yayasan Anak Bali Cerdas,Education
Yayasan Anak Maju Sejahtera (IDEAR TAIWAN PRESCHOOL),Education
Yayasan Anak Mandiri (Jakarta),Education
Yayasan Anak Pelita Bangsa,Education
Yayasan Anak Raja,Education
Yayasan Angkasa Biru Anugerah,Education
YAYASAN AQIL GLOBAL ISLAMI,Education
Yayasan Aqila,Education
YAYASAN AR-RIDHA AL SALAAM,Education
Yayasan As-Syifa Al-Khoeriyyah,Education
Yayasan Asrama Pelajar Islam,Education
Yayasan Asti Dharma,Education
Yayasan Badan Wakaf Universitas Islam Indonesia,Education
Yayasan Baitul Karunia,Others
Yayasan Bali Dewata Paradise,Education
Yayasan Bali Peduli,Consulting (Business & Management)
Yayasan Bali Wise,Non-Profit Organisation/Social Services/NGO
Yayasan Bambini Pelita Bangsa,Education
Yayasan Bangun Bina Anak Indonesia (YBBAI),Education
Yayasan Bangun Cipta Negeri,Education
Yayasan Batin Cahaya Bangsa,Education
Yayasan Beelya,Sports
Yayasan Begawan,Non-Profit Organisation/Social Services/NGO
Yayasan Bejana Kasih Karunia,Education
Yayasan Bekal Indonesia,Education
Yayasan Berkat kasih Puteri,Education
Yayasan Bernardus,Education
Yayasan Bersama Lestarikan Nusantara (Belantara),Education
Yayasan Bimbel Ganesha Operation Semarang,Education
Yayasan Bimbingan Mandiri Indonesia,Non-Profit Organisation / Social Services / NGO
Yayasan Bina Anak Bangsa,Education
Yayasan Bina Anak Kebanggaan Bangsa,Education
Yayasan Bina Antarbudaya,Non-Profit Organisation/Social Services/NGO
Yayasan Bina Dana Mandiri,Education
Yayasan Bina Darma Palembang,Education
Yayasan Bina Insan Mulia Mandiri,Consulting (Business & Management)
Yayasan Bina Kreativitas Montessori,Education
Yayasan Bina Mandiri ASEAN,Education
Yayasan Bina Mustika Bangsa,Education
Yayasan Bina Nusa Anugerah Bersama ( Palembang),Education
