Perusahaan,Sektor
Victory Mitra Sejati,Insurance
Vidaview Apartment,Property/Real Estate
Video Art Indonesia,Entertainment/Media
Vidiz Baniar,Others
Vido Garment Group,Retail / Merchandise
Vido Learning,Education
Vidooly Media Tech Pvt Ltd,Others
Viekontama Perkasa,Others
Viettel,Others
Viettonkin JSC,Others
ViewSonic Indonesia,"Consulting (IT, Science, Engineering & Technical)"
Vifa Holiday DMC Indonesia,Travel/Tourism
VIGOUR group,Hotel/Hospitality
Vihara Avalokitesvara,Others
Vika Harmony Design,Architectural Services / Interior Designing
Viku Furniture,Others
VIKU Furniture & Interior Design,Arts/Design/Fashion
Viky Sianipar Incorporated,Others
Vila Air Natural Resort,Hotel/Hospitality
Vilarisi Hotel & Restaurant,Hotel / Hospitality
Villa Air Bali Boutique Resort & Spa,Hotel / Hospitality
Villa Almarik,Hotel / Hospitality
Villa And Family Hotel Gradia,Hotel / Hospitality
Villa and Hotel Management Group,Hotel/Hospitality
Villa Anugrah,Hotel / Hospitality
Villa Bali Asri,Hotel / Hospitality
Villa Bali Asri (Batubelig),Hotel / Hospitality
Villa Bali Gili,Hotel / Hospitality
Villa Bidadari,Hotel / Hospitality
Villa Boreh Beach Resort And Spa,Hotel / Hospitality
Villa CB 383,Hotel/Hospitality
Villa Cinta Sanur Beach,Property / Real Estate
Villa Crepes,Food & Beverage/Catering/Restaurant
Villa de daun,Hotel/Hospitality
Villa Diana Bali,Hotel / Hospitality
Villa Diana Bali,Hotel/Hospitality
Villa Fivelements Puri Ahimsa,Hotel/Hospitality
Villa Frangipani,Hotel/Hospitality
Villa Hening Boutique Hotel & Spa,Hotel / Hospitality
Villa Jerami,Hotel / Hospitality
Villa Kaina,Hotel / Hospitality
Villa kama,Hotel/Hospitality
Villa Kampung Artis Bali,Entertainment/Media
Villa Kayu Raja,Hotel / Hospitality
Villa Koenokoeni,Hotel / Hospitality
Villa Kresna,Hotel / Hospitality
Villa Kubu,Hotel/Hospitality
Villa MATHIS,Others
Villa Meruya Sport Club,Construction/Building/Engineering
Villa Plawa Asri,Hotel/Hospitality
Villa Samuan,Hotel / Hospitality
Villa Sarin Ubud,Hotel / Hospitality
Villa Shinta Dewi,Hotel / Hospitality
Villa Sukapadi,Hotel / Hospitality
Villa Taman Wana,Hotel/Hospitality
Villa Tunon (Bali),Hotel / Hospitality
Villa Ubud Anyer,Hotel/Hospitality
Villa Voyage,Hotel / Hospitality
Villa Zambala,Others
VILLA-FINDER.COM,Hotel/Hospitality
Village Barbershop,Others
Village Indah Villas,Hotel / Hospitality
Villageria,Others
Villains ID,Advertising/Marketing/Promotion/PR
VillaNaBali (Pt Seacrest Management),Hotel/Hospitality
Vin Septa Jaya,Construction/Building/Engineering
Vin'c Desain & Digital Print,Arts / Design / Fashion
Vinatama Mas,Electrical & Electronics
Vinaya artatama,Others
Vincent Maestro Group,Entertainment/Media
Vineria KL,Others
Vineyard Decoration,Arts/Design/Fashion
Vinta Cafee,Food & Beverage/Catering/Restaurant
Vintage House Indonesia,Architectural Services / Interior Designing
vintageous,Heavy Industrial/Machinery/Equipment
Vio Hotel Indonesia (Pasteur),Hotel / Hospitality
VIO Optical Clinic,Healthcare/Medical
Violet Salon And Spa,Grooming/Beauty/Fitness
Viorenza Emporium Indonesia (Brand: KadoIstimewa),Exhibitions/Event management/MICE
VIP Arch & Interior,Architectural Services/Interior Designing
VIP Arch and Interior,Architectural Services/Interior Designing
VIP Development Center,Education
Vip Motor (Riau),Automobile / Automotive Ancillary / Vehicle
VIP Watch,Retail / Merchandise
Viracle Multimedia,Computer / Information Technology (Hardware)
VIRTU INTERIOR,Architectural Services/Interior Designing
Virtudraft Web,Computer / Information Technology (Software)
virtue_21,Others
Virtus Vortexa (Holding),Food & Beverage/Catering/Restaurant
VIS Interiors,Architectural Services/Interior Designing
Visalia Salon,Grooming/Beauty/Fitness
Visi Energi Abadi,Others
Visi Media,Others
Visicomm,Others
Vision Consultants,Consulting (Business & Management)
Vision Jakarta,Others
Vision Multi Konsep,Advertising / Marketing / Promotion / PR
VISION UNITY,General & Wholesale Trading
Vision Villa Resort,Hotel / Hospitality
Visionindo Realtama,General & Wholesale Trading
