Perusahaan,Sektor
Visitama Contractor dan Interior,Construction/Building/Engineering
Vista Digital,Entertainment/Media
VistaDraft LTD,Law/Legal
Visual Art Indonesia,Arts/Design/Fashion
Visval,Retail/Merchandise
Vita School,Education
Vita Veritas Consulting,Consulting (Business & Management)
Vitany Bakery,Food & Beverage / Catering / Restaurant
vITraining.com,Computer/Information Technology (Software)
Vitrama Group,Property / Real Estate
Vittindo,Computer/Information Technology (Software)
VIVA Apotek,Healthcare/Medical
Viva Fantasia,Others
VIVA Recruitment,Human Resources Management / Consulting
Vivace Music Learning,Others
Vivaci Living,Arts/Design/Fashion
Vivaldi Collection,Arts / Design / Fashion
VIVERE GROUP,Architectural Services/Interior Designing
Vivi Maghfiroh,Others
Vivienne Photography,Arts / Design / Fashion
ViviMaryeni,Others
vivo communication,Others
Vivo Communication (Semarang),Retail/Merchandise
Vivo Medan,Retail/Merchandise
Vivoo Holidays,Travel/Tourism
vKios.com,"Consulting (IT, Science, Engineering & Technical)"
Vkool Puri Anjasmoro,Repair & Maintenance Services
Vkool Solo Baru Outlet,Others
VMAD Restaurant,Food & Beverage/Catering/Restaurant
VMT Software,Computer/Information Technology (Software)
VOCA Hub Kemang,Others
Vodanet Express indonesia,Tobacco
Vodex Indonesia,"Consulting (IT, Science, Engineering & Technical)"
Vodka & Latte,Grooming/Beauty/Fitness
Vodnaet Express Indonesia,Others
VOI,Exhibitions/Event management/MICE
Voile Consulting,Consulting (Business & Management)
VOITH,Manufacturing/Production
VOJ,Computer/Information Technology (Software)
vonia,Others
Votre Peau Skincare,Grooming/Beauty/Fitness
Vox Teneo Asia,Computer/Information Technology (Software)
Voyatour,Travel/Tourism
VP DIGITAL - PT ALPHA GUNA MEDIA,Advertising/Marketing/Promotion/PR
Vp Interior design,Others
VQ Group Surabaya,Food & Beverage/Catering/Restaurant
VR Cafe,Food & Beverage/Catering/Restaurant
Vriens & Partners (Jakarta),Consulting (Business & Management)
VROffices,Consulting (Business & Management)
Vscargo,Others
VSquare Print,Printing / Publishing
VT WORLD,Others
Vulkanin Jaya,Consulting (Business & Management)
Vz Skin Care (Medan),Healthcare / Medical
