Perusahaan,Sektor
V 10 Plus,Healthcare/Medical
V Cafe,Hotel/Hospitality
V Coffee Shop,Food & Beverage/Catering/Restaurant
V Hotel & Residence Bandung,Hotel/Hospitality
V-Design (Surabaya),Arts/Design/Fashion
V-Gen,General & Wholesale Trading
V-Gen (Surabaya),Computer/Information Technology (Hardware)
V-Mac Ubud,Retail / Merchandise
V3,Others
VACANCIES,Oil / Gas / Petroleum
Vacation Asia International,Travel / Tourism
VAIA,Arts/Design/Fashion
Vakamindo Mitra Prima,Manufacturing / Production
Valau Interior,Others
Valau Interior Design,Architectural Services/Interior Designing
VALDO SUMBERDAYAMANDIRI,Advertising/Marketing/Promotion/PR
Valent Computer,Computer / Information Technology (Hardware)
Valentino Motor,Automobile / Automotive Ancillary / Vehicle
Valerian Lotus,Advertising/Marketing/Promotion/PR
Valerie Tour & Travel,Travel/Tourism
Valindo Event Organizer,Exhibitions/Event management/MICE
Valindo Event Organizer,Entertainment/Media
Valiram Group (PT Dunia Luxindo),Retail/Merchandise
Valore Property,Property / Real Estate
VALTO EDUCATION CENTER,Education
Value Consult,Human Resources Management/Consulting
Valuesion,Computer / Information Technology (Hardware)
Valve Mandiri Indonesia,Manufacturing/Production
Vanasea Artwork,Advertising/Marketing/Promotion/PR
Vandamas Garment,Manufacturing/Production
Vanessa Liem,Others
Vanessa Rental Motor,Automobile / Automotive Ancillary / Vehicle
Vania Interior Furnishings,Retail/Merchandise
Vano,Others
VAPOR PRO JKT,General & Wholesale Trading
VAPORSIX,Others
Varia Bridal,Arts/Design/Fashion
"Variance Reduction International, Inc.","Consulting (IT, Science, Engineering & Technical)"
Varietà,Food & Beverage/Catering/Restaurant
Varindo Travel & Travel,Travel / Tourism
Varuna Entertainment Inc.,Entertainment/Media
Vasa Hotel Surabaya,Others
Vasanti Seminyak Resort,Hotel / Hospitality
Vasco Worldwide JLT,Travel / Tourism
Vassani Stay,Hotel/Hospitality
Vastu Cipta Jaya,Construction/Building/Engineering
VATECH CO. LTD,Consulting (Business & Management)
VAVA INDONESIA,Telecommunication
VAYA.IO,Food & Beverage/Catering/Restaurant
VBS Technology,Others
VC Design Studio,Arts/Design/Fashion
VC. SARI RASA NISANTARA restaurant 1945 di Hotel fairmont jakarta,Others
VEC,Arts / Design / Fashion
VecOptica,Healthcare / Medical
Vector 41,Construction/Building/Engineering
VEÉH Kreasindo Jaya,Others
Vegatech IT,"Consulting (IT, Science, Engineering & Technical)"
Vejava Inti Rasa,Retail / Merchandise
Vela Bali,Manufacturing / Production
Vela Kitchen & Wardrobe,Others
Velo Teknologi,"Consulting (IT, Science, Engineering & Technical)"
Veloz Productivity Consulting,Consulting (Business & Management)
Velvet Dental Supply,Healthcare / Medical
Velvet Picture,Arts/Design/Fashion
VENAIR SINGAPORE PTE LTD,Manufacturing/Production
Vencedor,General & Wholesale Trading
Vendetta,Property/Real Estate
Vendetta Counselor at Law,Law / Legal
Ventura Tour,Travel / Tourism
Venus Concept,Healthcare/Medical
venus taipei studio,Others
VERANDA,Manufacturing/Production
VERANDA INDONESIA ( SHOWROOM ),Architectural Services/Interior Designing
Verands Aimer,Retail / Merchandise
Verde Living,Retail/Merchandise
Verde Resto And Lounge,Food & Beverage/Catering/Restaurant
Verdia Horizon,Advertising / Marketing / Promotion / PR
Verona Property ( PT Khrista Mulia ),Property / Real Estate
Veronica,Others
Verra Co.,Manufacturing/Production
Verra Cosmetic (Surabaya),General & Wholesale Trading
Vertical Aventus Pte Ltd,Others
Vertical Fluent,Others
VERY - PT Coconut Homes,Advertising/Marketing/Promotion/PR
Vespark: Piaggio Vespa,Others
Vesper Creative,Computer / Information Technology (Software)
VH Design,Architectural Services/Interior Designing
Vi8e Interactive Pte. Ltd.,Computer/Information Technology (Software)
VIA.com,Travel/Tourism
Vibe United,Insurance
Vica Decoration,Architectural Services/Interior Designing
VICCI,Textiles/Garment
VickTrading,Others
Vicow Network,"Consulting (IT, Science, Engineering & Technical)"
Vics pro event organizer,Others
Victor & Victory Counselors at Law,Law/Legal
Victori Persada Komunikasi,Arts / Design / Fashion
Victorian Government Trade & Investment,Government/Defence
Victory International,Banking / Financial Services
Victory Lite,Others
