Perusahaan,Sektor
PT. Asuransi BRI Life (BRI life),Insurance
PT. Asuransi Cakrawala Proteksi Lampung,Insurance
PT. Asuransi Cigna Indonesia,Insurance
"PT. Asuransi Jasa Tania, Tbk.",Insurance
PT. Asuransi Jiwa BRINGIN JIWA SEJAHTERA (BRINGIN LIFE),Others
PT. ASURANSI JIWA SYARIAH JASA MITRA ABADI,Banking/Financial Services
PT. Asuransi Sinar Mas,Insurance
PT. Asuransi Sinar Mas Cab Denpasar Agency,Insurance
PT. Asuransi Umum BCA,Insurance
PT. Asuransi Wahana Tata Cabang Denpasar,Others
PT. ASUSINDO SERVISTAMA,Computer/Information Technology (Hardware)
PT. Ataka Tech. Indonesia,Automobile/Automotive Ancillary/Vehicle
PT. ATALIAN CENTRAL JAVA,Others
PT. ATARI INTERINDO ABADI,Others
PT. AUFA JAYA INDONESIA,Retail/Merchandise
PT. Aura Anugerah Alam,Accounting/Audit/Tax Services
PT. Aura Cahaya Abadi,Advertising / Marketing / Promotion / PR
PT. Aurora Group,Consulting (Business & Management)
PT. AVA MULTIPRO,Retail/Merchandise
PT. Avasta Teknologi Sukses,Call Center/IT-Enabled Services/BPO
Pt. Aviasi Solusi Prima,Education
PT. Avillion Indonesia,Others
PT. AXA Financial Indonesia ( Surabaya ),Insurance
PT. AXA LIFE Indonesia,Insurance
PT. Axa Madiri Financial Services,Others
PT. AYLA JAVA MANDIRA,Manufacturing/Production
PT. Ayo Media Network,Journalism
PT. Ayu Sejati (Surabaya),Manufacturing/Production
PT. AZINDO GUNUNG KLECO,Agricultural/Plantation/Poultry/Fisheries
PT. B&W International,General & Wholesale Trading
PT. Baboo Digital Indonesia,Human Resources Management/Consulting
PT. BAGJA JAYA,Others
PT. Bahagia Lintas Iklan (blinkzap.com),Advertising/Marketing/Promotion/PR
PT. Bahagia Mega Wiratama,Property/Real Estate
PT. BAHAGIA NIAGA LESTARI,General & Wholesale Trading
pt. bahana mega,Others
PT. Bahana Securities,Others
PT. BAHANASEMESTA CITRANUSANTARA,Property/Real Estate
PT. Bahari Cahaya Raya Cabang Palembang,General & Wholesale Trading
PT. Bahtera Emas Asia,Computer/Information Technology (Software)
PT. Baisheng Elektronik Makassar,Retail/Merchandise
PT. Bakhtera Freight Worldwide,Transportation/Logistics
PT. Bakrie Swasakti Utama,Property/Real Estate
PT. BAKSO INDO,Others
PT. Bakti Amanah,Others
PT. Bakul Impor Jaya,Retail/Merchandise
PT. BALAKOSA JAYA SENTOSA,Exhibitions/Event management/MICE
PT. Bali Intisari Kuliner,Food & Beverage / Catering / Restaurant
PT. Bali Ryoshindo,Others
PT. Bali Tanjung Aman,Law/Legal
PT. BaliRyoshi,Food & Beverage/Catering/Restaurant
PT. Baliwein Jaya langgeng Mesari,Others
PT. Baloi 128,Consumer Products/FMCG
PT. BAMBU BALAKOSA ENERGI,Construction/Building/Engineering
PT. Bandar Duren Indonesia,Others
PT. Bangga Patuh Pajak,Others
PT. BANGGAI ALAM LESTARI INTERNUSA,Others
PT. Bangkit J M,Transportation/Logistics
PT. BANGUN ANEKA PERKASA,Electrical & Electronics
PT. Bangun Arta Hutama - EPC,Others
PT. Bangun Meniti Karya,General & Wholesale Trading
PT. BANGUN RIMBA SEJAHTERA,Others
PT. Bangun Ruang Internasional,Architectural Services/Interior Designing
PT. Bangun Sumber Daya Mandiri,Banking/Financial Services
"PT. Bank China Construction Bank Indonesia, Tbk - Kc. Lampung",Banking/Financial Services
PT. Bank KEB Hana Indonesia,Banking/Financial Services
PT. Bank Mandiri Taspen Pos,Banking/Financial Services
PT. Bank Mega KC Tangerang,Banking/Financial Services
"PT. Bank Mega, Tbk",Banking/Financial Services
PT. BANK PERKREDITAN RAKYAT (BPR) ADITAMA ARRTA,Banking/Financial Services
PT. Bank Perkreditan Rakyat Jelita Arta,Banking/Financial Services
PT. Bank Perkreditan Rakyat Siwi Sedana,Banking / Financial Services
PT. Bank Rakyat Indonesia (Persero) Tbk.,Others
PT. Bank Shinhan Indonesia,Banking/Financial Services
PT. BANK SYARI'AH KARYA MUGI SENTOSA,Others
PT. BANK VICTORIA INTERNATIONAL CABANG BALI,Banking/Financial Services
PT. Bank Yudha Bhakti KC Makassar,Banking/Financial Services
PT. Banua Multi Guna,Retail/Merchandise
PT. Bara Anugerah Raya Abadi,Entertainment/Media
PT. BARA MITRA ENERGI (BME),Others
PT. BARA PERFORMA INDONESIA,Others
PT. Baram Segar Indonesia,Food & Beverage/Catering/Restaurant
PT. BARAT UTAMA PERSADA,Repair & Maintenance Services
PT. Barditto Putra Indonesia,Retail/Merchandise
PT. Barindra,Others
PT. Barron International,General & Wholesale Trading
PT. Bartec Services & Engineering,Manufacturing / Production
PT. Batavia Escort,Others
PT. Batavia Gunung Mas,Heavy Industrial/Machinery/Equipment
PT. Batola Primatama,General & Wholesale Trading
PT. BBK,Computer/Information Technology (Software)
PT. Beiling Pesona Abadi,Transportation/Logistics
PT. BELAPUTERA INTILAND,Property/Real Estate
PT. Belfoods Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT. Bell Selular Indonesia,Electrical & Electronics
PT. Bellagio Nusantara,Food & Beverage/Catering/Restaurant
PT. Benesse Indonesia,Education
PT. Bening Komunika Internasional,General & Wholesale Trading
PT. Benolindo Pratama (Holding),Oil/Gas/Petroleum
Pt. BeOne Optima Solusi - Beone Solution,Computer/Information Technology (Software)
