Perusahaan,Sektor
PT. Angelita Trans Nusantara,Transportation/Logistics
PT. Angke Maju Makmur,Food & Beverage/Catering/Restaurant
PT. ANINDITA NIAGA GALATRI BANTEN (HONDA AUTO SERANG),Automobile/Automotive Ancillary/Vehicle
PT. Annika Mitra Sejati,Others
"PT. Ansari Jaya Sakti, Banjarmasin",Others
PT. Anta Tirta Kirana,General & Wholesale Trading
PT. ANTAM NiTERRA HALTIM,Manufacturing/Production
PT. ANUGERAH BANGUNJAYA ABADI,Electrical & Electronics
PT. Anugerah Fevinica Lestarisentosa,General & Wholesale Trading
PT. ANUGERAH FINISHING INDONESIA,Construction/Building/Engineering
PT. ANUGERAH GLOBAL LOGISTIC,Transportation/Logistics
PT. Anugerah Hasta Mandiri,Automobile/Automotive Ancillary/Vehicle
PT. ANUGERAH JAYA,Retail/Merchandise
PT. Anugerah Nikmat Rasa (POKINOMETRY),Food & Beverage/Catering/Restaurant
PT. Anugerah Nirwana Bersama,Others
PT. Anugerah Perkasa Batam,Property/Real Estate
PT. ANUGERAH PRIMA SYSTEK,"Consulting (IT, Science, Engineering & Technical)"
PT. Anugerah Surya Cipta Mandiri,Property/Real Estate
PT. Anugerah Tani Makmur,Agricultural/Plantation/Poultry/Fisheries
PT. Anugrah Esa Pangan,Food & Beverage/Catering/Restaurant
PT. Anugrah Petrindo Moratama,General & Wholesale Trading
PT. ANUGRAH RETAILINDO CEMERLANG,Retail/Merchandise
PT. Anugrah Sehat Nusantara,Others
PT. Anugrah Tetap Cemerlang,Agricultural/Plantation/Poultry/Fisheries
PT. AOMINDO PLASTIK,Others
PT. Apik Komunika Indonesia,Electrical & Electronics
PT. APP Systems Services Indonesia,Electrical & Electronics
PT. APTANA CITRA SOLUSINDO,Entertainment/Media
PT. Arandra Teknik Mandiri,Construction/Building/Engineering
PT. ARATA JAYA MANDIRI,Others
PT. Arga Bangun Celebes,Construction/Building/Engineering
PT. Arga Citra Pertiwi (Karibia Boutique Hotel),Hotel/Hospitality
PT. ARGA SOLUSI TECHNOLOGIES,Telecommunication
PT. ARGHANIAGA PANCATUNGGAL SURABAYA,Others
PT. Argo Multi Karya,Advertising/Marketing/Promotion/PR
PT. Ariake Europe Indonesia,Manufacturing/Production
PT. Arista Jaya Lestari,Retail/Merchandise
PT. Ark Desain Amitra,Architectural Services/Interior Designing
PT. Arkamaya Laminasindo,Manufacturing/Production
PT. Arlindo Group,Printing/Publishing
PT. ARLINE PRIMA MANDIRI,Heavy Industrial/Machinery/Equipment
PT. Arman Armano Indonesia,Grooming/Beauty/Fitness
PT. Armasindo Global Sinergi,Electrical & Electronics
PT. AROFAH TRAVEL MANDIRI,Travel/Tourism
PT. AROMA INDONESIA INTERNASIONAL,Others
PT. Arrayyan Al Mubarak,Travel/Tourism
PT. Arsa Tunas Cahaya,Healthcare/Medical
PT. Arsya Perdana Abadi,Grooming/Beauty/Fitness
PT. ARSYADANI HASANAH,Electrical & Electronics
PT. Arta Boga Cemerlang Makassar,Transportation/Logistics
PT. Arta Boniaga Mandiri,Others
PT. Arta Inti Raya (Majalah Airmagz),Advertising/Marketing/Promotion/PR
PT. ARTAGUNA INDICHEMI MAKMUR,Others
PT. Artamas Citra Handayani,Travel/Tourism
PT. ARTAV MOBILE INDONESIA,Telecommunication
PT. Artdeezign Sukses Berkah,Architectural Services/Interior Designing
PT. Artdeezign Sukses Berkah (Bandung),Architectural Services/Interior Designing
Pt. Arteni Zenith Internasional,Others
PT. Artha Adipersada,Others
PT. Artha Cipta Solusi,Computer/Information Technology (Software)
PT. ARTHA GEMILANG SEJAHTERA,Others
PT. Artha Labora,Transportation/Logistics
PT. ARTHA MAS BERSAUDARA,Construction/Building/Engineering
PT. ARTHA SENTRA NUSANTARA,Others
PT. Artha Utama Foodindo,Food & Beverage/Catering/Restaurant
PT. ARTHALAUT BUMIJASA,Heavy Industrial/Machinery/Equipment
PT. Artina Digitama Indonusa,"Consulting (IT, Science, Engineering & Technical)"
PT. ARTOMORO,Others
PT. ARTOMORO PRECISION,Manufacturing/Production
PT. ARTOSTEX,Textiles/Garment
PT. ArtsKrea Interior,Architectural Services/Interior Designing
PT. Arttha karya utama,Food & Beverage/Catering/Restaurant
PT. ASAHI FIBREGLASS,Manufacturing/Production
PT. Asahi Kokusai Techneion Indonesia,Construction/Building/Engineering
PT. Asco Automotive,Automobile/Automotive Ancillary/Vehicle
PT. Asegar Murni Jaya,Manufacturing/Production
PT. Aseli Dagadu Djokdja,Retail/Merchandise
PT. ASIA BHUMI SEJAHTERA,Food & Beverage/Catering/Restaurant
PT. Asia Forsa Fortuna,Healthcare/Medical
PT. ASIA HOSPITALITI SERVIS,Hotel/Hospitality
PT. Asia Mining International,Mining
PT. Asia Pacific Rayon,Others
PT. Asia Pasifik Properti,Construction/Building/Engineering
PT. Asia Tenggara Cahaya Makmur,Banking/Financial Services
PT. ASIK APP INDO,Computer/Information Technology (Software)
PT. Asmin koalindo,Others
PT. ASRA BUILDING SOLUTIONS,Construction/Building/Engineering
PT. Asraya Kencana Satya,Heavy Industrial/Machinery/Equipment
PT. ASRI LESTARI,Retail/Merchandise
PT. ASTA BUAH INDONESIA,Retail/Merchandise
PT. Asta Suryatama Teknologi,Electrical & Electronics
PT. Aster Jaya Mandiri,Others
PT. Astra International Tbk - Daihatsu Sales Operation,Automobile/Automotive Ancillary/Vehicle
PT. Astra International TBK - TSO Medan Binjai,Automobile/Automotive Ancillary/Vehicle
"PT. Astra International Tbk, Cab Krakatau (Auto 2000 Krakatau)",Automobile/Automotive Ancillary/Vehicle
PT. Astra International Tbk. - Toyota Auto2000,Others
"PT. Astra International, tbk – Daihatsu Sales Operation (mangkang)",Banking/Financial Services
"PT. Astra International, tbk – Daihatsu Sales Operation (Pudak Payung)",Banking/Financial Services
PT. ASTRIA EKA ENERGI,Arts/Design/Fashion
PT. Asuransi Adira Dinamika Branch Pondok Indah,Others
