Perusahaan,Sektor
PT Wirika Jaya Kencana,Mining
PT Wirya Krenindo Perkasa,Heavy Industrial/Machinery/Equipment
PT WISANA MATRA KARYA,Construction/Building/Engineering
PT Wisanggeni International,General & Wholesale Trading
PT Wisantra Mitra Abadi,Transportation / Logistics
PT Wisata Andalan Sejati,Travel / Tourism
PT Wisata Anugerah Abadi,Travel / Tourism
PT WISATA BAHAGIA INDONESIA,Hotel/Hospitality
PT Wisata Basmalah Tour & Travel,Travel / Tourism
PT Wisata Dewa Tour & Travel,Travel/Tourism
PT Wisata Intan Sejahtera (Delana Tours & Travel),Travel / Tourism
PT Wisata Internasional Travel (Cekngo.com),Travel/Tourism
PT Wisata Laksana Raja,Travel/Tourism
PT Wisata Lintas Buana Jaya,Travel/Tourism
PT Wisata Mega Utama,Travel/Tourism
PT Wisata Prima Jaya,Travel/Tourism
PT Wisata Samudera Nirwana,Hotel/Hospitality
PT Wisata Sumber Berkat (Family Tour and Travel),Travel/Tourism
PT Wisata Tirta Ambon,Hotel/Hospitality
PT Wisata Triloka Buana,Property/Real Estate
PT Wisatamas Istana,Travel / Tourism
PT Wisdom Dharma Pusaka,Insurance
PT Wisdra International (Grandvision KPM PT Prudential Life Assurance),Insurance
PT Wisesa Consulting Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Wisesa Excellent International,Education
PT Wisesa Inti Nugraha,Construction / Building / Engineering
PT Wisesa Maestro Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Wisesa Perkasa Indonesia,Printing/Publishing
PT WISESTYLE TRADING INTERNATIONAL,General & Wholesale Trading
PT Wishindo Mandiri,General & Wholesale Trading
PT Wisma Bumiputera,Property/Real Estate
PT Wisma Graha MD (For Ibis Budget Jakarta Tanah Abang),Hotel/Hospitality
PT Wisma Jayden Perdana,Hotel / Hospitality
PT Wisma Keiai Indonesia,Property/Real Estate
PT Wisma Nusantara International,Property / Real Estate
PT Wisma Nusantara International (Hotel Pullman Jakarta),Hotel / Hospitality
PT Wisma Sarana Teknik,Construction/Building/Engineering
PT Wisma Sehati (Surabaya Keramik),Construction/Building/Engineering
PT Wisma Teladan,Construction/Building/Engineering
"PT Wismilak Inti Makmur, Tbk",Tobacco
PT Wisnu Ananda Lestari,Food & Beverage/Catering/Restaurant
PT Wisnu Inter Sains Hakiki,Consulting (Business & Management)
PT Wisse Multipangan Sejahtera,Consumer Products/FMCG
PT Wisu Varia Analitika,Heavy Industrial / Machinery / Equipment
PT WITA INTERNATIONAL BISNIS ARTISAN,General & Wholesale Trading
PT Wita Perkasa Indonesia,General & Wholesale Trading
PT Witami Tunai Mandiri,Banking/Financial Services
PT WITHA KARYA UTAMMA,Manufacturing/Production
PT Witnet Prima Solusi,Telecommunication
PT Witogyo Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Witraco Komponika,Electrical & Electronics
PT Witteveen Bos Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Wiya Bhuvana Naamanity Jakarta,Hotel/Hospitality
PT Wiyarta Buwana (Jakarta),Transportation/Logistics
PT Wiyata Infotek Bina Solusindo (WIBIS),"Consulting (IT, Science, Engineering & Technical)"
PT Wizurai Cipta Pratama,Construction/Building/Engineering
PT WLI Global Konsultan Indonesia,Human Resources Management / Consulting
PT Wmotion Digitalindo Teknologi ( Jakarta ),"Consulting (IT, Science, Engineering & Technical)"
PT WnW Tekno Digie,Computer/Information Technology (Software)
PT Wohlrab Indonesia,Manufacturing/Production
PT Woimedia Optima Inovasi,Advertising/Marketing/Promotion/PR
PT WOK Mitra Lestari,Food & Beverage/Catering/Restaurant
PT Woka International,Banking/Financial Services
PT Woleco Amenities & Accessories,Healthcare / Medical
PT Wolf Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Wolferstan Trower Indonesia - WT Partnership,Construction/Building/Engineering
PT Wolfsburg Auto Indonesia,Automobile/Automotive Ancillary/Vehicle
PT WOLOAN PERMAI PERKASA,Construction/Building/Engineering
PT Woloe Adhi Property,Property/Real Estate
PT Wolong Soko Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Wom Finance Malang,Banking/Financial Services
PT WOM Finance Tbk (Bali),Banking / Financial Services
PT Womfinance Indonesia tbk,Others
PT Won Button,Manufacturing/Production
PT Wonderful Indah Jaya,Textiles/Garment
PT Wonderful Mulia Jaya,Retail/Merchandise
PT Wonderindo Pharmatama,Chemical/Fertilizers/Pesticides
PT Woneel Midas Leathers,Manufacturing/Production
PT Wong Bisnis Indonesia,Insurance
PT Wonokoyo Jaya Corporindo (Bali ),Agricultural / Plantation / Poultry / Fisheries
PT Wonokoyo Jaya Corporindo (Wonokoyo Group),Agricultural/Plantation/Poultry/Fisheries
PT Wonokoyo Jaya Kusuma,Heavy Industrial/Machinery/Equipment
PT Wonokoyo Jaya Kusuma (Makassar),Agricultural / Plantation / Poultry / Fisheries
PT Wonorejo Katon,Textiles/Garment
PT Woo Il Indonesia E&C,Heavy Industrial/Machinery/Equipment
PT Woo In,Electrical & Electronics
PT Woo Tekh Indonesia,Consumer Products/FMCG
PT Wood Group Indonesia,Oil / Gas / Petroleum
PT Woodaya Natamas,Wood/Fibre/Paper
PT Wooden Ships,Manufacturing / Production
PT Woodexindo,General & Wholesale Trading
PT Woodland Furniture Industry,Manufacturing/Production
PT Woodlinx Indonesia,Manufacturing / Production
PT Woodpark Corporation,Manufacturing / Production
PT Woodworth Wooden Industries Indonesia,Manufacturing / Production
PT WOOIL INDONESIA,Others
PT Woojin Construction Indonesia,Construction/Building/Engineering
PT Woojin Sepatu,Manufacturing / Production
PT Wook Mobile Commerce,General & Wholesale Trading
PT Woolu Aksara Maya,Computer/Information Technology (Software)
