Perusahaan,Sektor
PT Winner Interactive,Entertainment/Media
PT Winner Stainless Steel Tube,Manufacturing/Production
PT Winnerfoam Abadi Industry,Polymer/Plastic/Rubber/Tyres
PT Winnersumbiri Knitting Factory,Textiles/Garment
PT WinnerTech Lintas Nusa (Malang),"Consulting (IT, Science, Engineering & Technical)"
PT Winnindo Bisnis,Consulting (Business & Management)
PT Winning Logistik Indonesia,Transportation/Logistics
PT Winnix Info Nusa,Retail / Merchandise
PT Winratama Perkasa,Advertising/Marketing/Promotion/PR
PT Wins Abadi,General & Wholesale Trading
PT WINS Global,"Consulting (IT, Science, Engineering & Technical)"
PT Wins Panen Property,Property/Real Estate
PT Winsheng Plastic And Tooling Industry,Polymer/Plastic/Rubber/Tyres
PT Winsoft Globalindo International,General & Wholesale Trading
PT Winsolusi Konsultan,Consulting (Business & Management)
PT Winson Express Transindo,Transportation / Logistics
PT Winspower International,Textiles / Garment
PT Winstar Logistik,Transportation/Logistics
PT Winston Adiprakasa,Oil / Gas / Petroleum
PT Winston Indonesia,Heavy Industrial/Machinery/Equipment
PT Wintech Internasional,Others
PT Winteco Indonesia,Construction/Building/Engineering
PT Winterhalter Indonesia,Environment/Health/Safety
PT Wintermar Offshore Marine Tbk,Transportation/Logistics
PT WIR ASIA,Computer/Information Technology (Software)
PT Wira Ariandi Utama,General & Wholesale Trading
PT Wira Ariandi Utama,Transportation / Logistics
PT Wira Arta Telematika,Consumer Products/FMCG
PT WIRA BHAKTI MULIA,Semiconductor/Wafer Fabrication
PT Wira Bhumi Sejati,Construction / Building / Engineering
PT Wira Cipta Karya,Heavy Industrial/Machinery/Equipment
PT Wira Cipta Perkasa,Oil/Gas/Petroleum
PT Wira Cipta Sukses,Consumer Products/FMCG
PT Wira Derekindo,Construction/Building/Engineering
PT Wira Eka Bhakti,Computer / Information Technology (Software)
PT Wira Golfindo Sarana,Heavy Industrial/Machinery/Equipment
PT Wira Imaji Nyata,Arts/Design/Fashion
PT Wira Insani,Oil/Gas/Petroleum
PT Wira Insani (Weatherford Indonesia),Heavy Industrial/Machinery/Equipment
PT Wira Intanlestari,Construction/Building/Engineering
PT Wira Inti Nurmala,Manufacturing/Production
PT Wira Intiland Nusantara,Grooming / Beauty / Fitness
PT Wira Intiland Nusantara Bali,Hotel / Hospitality
PT Wira Karya Boga,Food & Beverage/Catering/Restaurant
PT Wira Karya Megah,General & Wholesale Trading
PT Wira Kusuma,Manufacturing/Production
PT Wira Logitama Saksama,Transportation/Logistics
PT Wira Makmur Pratama,Computer / Information Technology (Hardware)
PT Wira Mandiri Makmur,General & Wholesale Trading
PT Wira Mitra Sukses,Banking / Financial Services
PT Wira Mitramas Sejati,Manufacturing/Production
PT WIRA NIAGA GRAHA,General & Wholesale Trading
PT Wira Nusantara Bumi (WNB),Construction/Building/Engineering
PT Wira Pamungkas Pariwara,Advertising / Marketing / Promotion / PR
PT Wira Pamungkas Pariwara (Burson - Marsteller Indonesia),Consulting (Business & Management)
PT Wira Pamungkas Pariwara (Group M),Advertising / Marketing / Promotion / PR
PT Wira Penta Kencana,Mining
PT Wira Pradana Mukti,Human Resources Management / Consulting
PT Wira Pratama International Energy,Oil / Gas / Petroleum
PT Wira Rana Sukma,Hotel / Hospitality
PT Wira Sadana Lestari,Consumer Products/FMCG
PT Wira Sakti Surya Persada,Property / Real Estate
PT Wira Sandi,Consulting (Business & Management)
PT Wira Surya Mandiri,General & Wholesale Trading
PT Wira Viona,Retail / Merchandise
PT Wira Yudha,Agricultural / Plantation / Poultry / Fisheries
PT Wirabati Artaguna,General & Wholesale Trading
PT Wirabuana Kreasindo,Architectural Services / Interior Designing
PT Wiraco Mitra Abadi,Entertainment / Media
PT Wiradaya Inti Nusapersada,Accounting/Audit/Tax Services
PT Wiradjaja Prima Kencana,Construction/Building/Engineering
PT Wiragraha Raharja Sentosa,Construction / Building / Engineering
PT Wirajaya Packindo,Manufacturing / Production
PT Wirakarya Kharisma Nusantara,General & Wholesale Trading
PT Wirakencana Sugihindah Sehati,Manufacturing/Production
PT Wiralogam,Manufacturing / Production
PT Wiranusa Grahatama,Property/Real Estate
PT Wiranusa Tatamitra,Chemical/Fertilizers/Pesticides
PT Wirapandu Sukses Makmur,Computer/Information Technology (Software)
PT Wirapetro Plastindo,General & Wholesale Trading
PT WIRAPRATAMA PLASTICATAMA,Polymer / Plastic / Rubber / Tyres
PT Wiraraja Yunan International,General & Wholesale Trading
PT Wirasakti Adimulya,General & Wholesale Trading
PT Wirasaputra Abadi Xpress,Transportation/Logistics
PT Wirasindo Santakarya,Wood/Fibre/Paper
PT Wiraswasta Gemilang Indonesia,Oil/Gas/Petroleum
PT Wiratama Estukurnia,Construction / Building / Engineering
PT Wiratama Kencana Investindo,Property / Real Estate
PT Wiratama Konstruksi,Construction / Building / Engineering
PT Wiratama Kreasi Komputindo,General & Wholesale Trading
PT Wiratama Prima Textile Indo,Textiles/Garment
PT Wiratanu Persada Tama (Jakarta),Banking/Financial Services
PT Wiratara Prima,Property/Real Estate
PT Wiratman,"Consulting (IT, Science, Engineering & Technical)"
PT Wirausaha Muda Sukses Sejahtera,Journalism
PT Wirausaha Sukses Bersama,Insurance
PT Wirawan Kawan Sejahtera,Transportation / Logistics
PT Wireless Network Indonesia,Telecommunication
PT Wirico Infra Nusantara,Construction/Building/Engineering
PT Wirifa Sakti (Mojokerto),Manufacturing / Production
