Perusahaan,Sektor
PT. TRINITY REXINDO ABADI,Others
PT. TRINUSA DARMA SATHA,Healthcare/Medical
PT. Tripel Organik Internasional,Healthcare/Medical
PT. TRIPOLOGIC SEMESTA RAY,Transportation/Logistics
PT. Trisatya Cipta Imaji,Others
PT. Trisentris Multi Talenta,Computer/Information Technology (Software)
PT. Tristar Mandiri Sejahtera,Architectural Services/Interior Designing
PT. Trisula Wira Abadi,Others
PT. Tritunggal Anugrah,Others
PT. Tritunggal Laris Abadi,Manufacturing/Production
PT. Triview Geospatial Mandiri,Telecommunication
PT. TRUST,Others
PT. Trust Tech Indonesia,Human Resources Management/Consulting
PT. TTI,Manufacturing/Production
PT. Tujuh Gemilang Ritel (Minigood),Consumer Products/FMCG
PT. Tulen Jayamas Timber Industries,Others
PT. TUNAS AGRO MAKMUR INDONESIA,Others
PT. Tunas Agro Persada,Agricultural/Plantation/Poultry/Fisheries
PT. TUNAS KASIH SETIA,Manufacturing/Production
PT. TunasPerkasa Tekindo,Others
PT. Tunggal Jaya Pratama,Retail/Merchandise
PT. Tuson Cahaya Jaya,Others
PT. TYKGAS INDONESIA,Oil/Gas/Petroleum
PT. UHA TRADING INDONESIA,Consumer Products/FMCG
PT. UJI INTERNATIONAL,Others
Pt. Ujung Galuh,Others
PT. Ujung Galuh Perkasa,Others
PT. ULUWATU Hand Made Balinese Lace,Textiles/Garment
PT. Umaq Tukung Mandiri Utama,Agricultural/Plantation/Poultry/Fisheries
PT. UMG INDONESIA,Architectural Services/Interior Designing
PT. UNDIP MANDIRI ANEKA JASA USAHA,Agricultural/Plantation/Poultry/Fisheries
PT. UNGGUL TATA PERSADA,Others
PT. Uni-Charm Indonesia,Consumer Products/FMCG
PT. UNIKITZ BERSATU GROUP,Others
PT. United Chemicals Inter Aneka,General & Wholesale Trading
PT. Unitras Energy,Others
PT. Universal Kapital Indonesia,Retail/Merchandise
PT. Universal Plastindo Cemerlang,Manufacturing/Production
PT. Universal Superteams Utama,General & Wholesale Trading
PT. UNO MANDIRA SEJAHTERA,Heavy Industrial/Machinery/Equipment
PT. UPS Cardig International,Transportation/Logistics
PT. USADA SELARAS GEMILANG,Healthcare/Medical
PT. Usaha Gemilang Utama,Environment/Health/Safety
PT. USAHA GIAT SEJAHTERA,Construction/Building/Engineering
PT. USAHA KARYA BINA MANDIRI,Banking/Financial Services
PT. Usaha Kita Sukses Mandiri (Surabaya),General & Wholesale Trading
PT. USAHATAMA SENTOSA MAS,BioTechnology/Pharmaceutical/Clinical research
PT. Uspace Asia Ventura,Others
PT. UTAMA SEJATI ABADI,Property/Real Estate
PT. Utamakan Kemakmuran Rakyat,General & Wholesale Trading
PT. UTC Aerospace Systems Bandung Operations,Manufacturing/Production
PT. VALDO SUMBER DAYA MANDIRI (BALI NUSRA),Others
PT. Vallianz Offshore Maritim,Marine/Aquaculture
PT. Value In Distrbution Indonesia,Others
PT. Valvtrol Global Flowsystem (Bali),Heavy Industrial/Machinery/Equipment
PT. Vanesa Helvon Pratama,Others
PT. Vela Bintang Indonesia,Travel/Tourism
PT. Velde Trikarsa Megatunggal,Architectural Services/Interior Designing
PT. Veolia Water Technologies Indonesia,Construction/Building/Engineering
PT. Versailes Home Indonesia,Retail/Merchandise
PT. Vertu Solusi Infotama,Computer/Information Technology (Software)
PT. Vetedy Indonesia,Manufacturing/Production
PT. VFS Technology Indonesia,Computer/Information Technology (Hardware)
PT. Victory International Futures,Others
PT. VICTORY INTERNATIONAL FUTURES ( Palembang ),Others
PT. Victory International Futures (SUTOS),Others
PT. Vinni Abadi Nusantara,Others
PT. Vintage Century (Limited Edition),Retail / Merchandise
PT. Virama Karya (Persero) Proyek Terowongan Nanjung,Construction/Building/Engineering
PT. Viratama Satya,Construction/Building/Engineering
PT. Virendra Jelajah Dunia,Travel/Tourism
PT. VIRGIANTARA PERDANA PUTRA,General & Wholesale Trading
PT. Visi Bersama Prima Karya,Wood / Fibre / Paper
PT. Visiniaga Mitra Kreasindo,"Consulting (IT, Science, Engineering & Technical)"
PT. VitaBrain Indonesia Sejahtera,Healthcare/Medical
PT. Vitaltech Enomation Indonesia,Heavy Industrial/Machinery/Equipment
PT. Vitra Graha Interia,Others
PT. Viva Xcellindo (Surabaya),Computer / Information Technology (Hardware)
PT. VIVAN TELETAMA Lampung branch,Others
PT. Vivan Teletama Sumatera,Retail/Merchandise
PT. Vivi Kreasi Mandiri,Exhibitions/Event management/MICE
PT. Vivo Trent Abadi,General & Wholesale Trading
PT. Vorsz,Computer/Information Technology (Software)
PT. VuClip Digital Indonesia,Computer/Information Technology (Software)
PT. Waagner Biro,Others
PT. WAHANA BARU SEJAHTERA,Others
PT. Wahana Interior Nusantara,Architectural Services / Interior Designing
PT. WAHANA JASA PERKASA,Retail/Merchandise
PT. Wahana Jaya Nusantara,Healthcare/Medical
PT. Wahana Karya Bersaudara (Fashion Retail),Retail/Merchandise
PT. Wahana Konstruksi Unggul,Consulting (Business & Management)
PT. WAHANA KREATIF INDONESIA,Retail/Merchandise
PT. WAHANA LESTARI BERSATU,Others
PT. Wahana Multi Sarana,Retail/Merchandise
PT. Wahana Perencana Persada,Others
PT. Wahana Sarana Baladika,Others
PT. Wahana Tunas Utama Rucika,Manufacturing/Production
Pt. Wahana Wicaksana Indonesia,Human Resources Management/Consulting
PT. WAKU,Others
PT. WALINDO LEGENDA ABADI JAYA,Construction/Building/Engineering
