Perusahaan,Sektor
PT. Terminal Bangunan,Retail/Merchandise
PT. Terminal Nilam Utara,Oil/Gas/Petroleum
PT. TERRA COLDMIX INDONESIA,General & Wholesale Trading
PT. Terracotta Indonesia,Others
PT. Terus Ingat Perkasa,Retail/Merchandise
PT. Terus Jaya Bersama (TJ BROS),Textiles/Garment
PT. Terus Mega Tara,Retail/Merchandise
PT. TETIRA International Consult,Human Resources Management/Consulting
PT. TETIRAH,Hotel/Hospitality
PT. Tetra Pak Stainless Equipment,Manufacturing/Production
PT. THE SIXTH CHEMICAL ENGINEERING CONSTRUCTION COMPANY,Manufacturing/Production
PT. THI Bali Nusantara,Hotel/Hospitality
PT. THREE STARS LOGISTICS,Transportation/Logistics
PT. Threecast Indonesia,Manufacturing/Production
PT. TIANZI FOOD TRADING,Others
"PT. TIFICO FIBER INDONESIA, Tbk",Manufacturing/Production
PT. Tiga Cahaya Utama,Travel/Tourism
PT. Tiga Pilar Utama Sejahtera,Property/Real Estate
PT. TIGA SAMUDERA NUSANTARA,Food & Beverage/Catering/Restaurant
PT. TIGER MANDIRI PRATAMA,Others
PT. TIGERMANDIRI PRATAMA,General & Wholesale Trading
PT. TIMAH KARYA PERSADA PROPERTI ( Jakarta ),Property/Real Estate
PT. Timber Solution Indonesia,General & Wholesale Trading
PT. Timbul Jaya,Printing/Publishing
PT. Timmax Nusantara,General & Wholesale Trading
PT. Timor Natural Resources,Wood/Fibre/Paper
PT. TIMUR JAYA PANEL,General & Wholesale Trading
PT. TIMURAYA JAYA LESTARI,Others
PT. TIRTA AGUNG PLASTIK,Retail/Merchandise
PT. Tirta Jaya Primakarsa,Electrical & Electronics
PT. Tirta Medical Indonesia,Healthcare/Medical
PT. Tirta Sukses Perkasa (Packaging),Others
PT. Tisaga Global Media,Exhibitions/Event management/MICE
PT. TISCHLERZENTRUM BANDUNG,Others
PT. Tissin Foods Indonesia,Food & Beverage/Catering/Restaurant
PT. Titan Intirasa Sumber Sejahtera (Titan Baking),Retail/Merchandise
PT. TITIAN ROOF & TRUST,Others
PT. TJL Bali,Hotel/Hospitality
PT. Tjokro Bersaudara Gresik,Manufacturing/Production
PT. Tjokro Nippon Engineering,Automobile/Automotive Ancillary/Vehicle
PT. TNP International,Textiles/Garment
