Perusahaan,Sektor
PT. PANDAWA NASIONAL FOOD (MR. K CAFE ),Food & Beverage/Catering/Restaurant
PT. Pandawa Sukses Perkasa,Automobile/Automotive Ancillary/Vehicle
PT. PANDU ARTHA NUSANTARA,Consumer Products/FMCG
PT. Pangan Asri Indah,Food & Beverage/Catering/Restaurant
PT. PANORAMA INDAH FURNITUR,Wood/Fibre/Paper
PT. PANORAMA MITRA SARANA,Transportation/Logistics
PT. Pantai Kayu Ayu ( By The Sea Tropical ),Manufacturing/Production
PT. Panti Kosmetika Baru,Grooming/Beauty/Fitness
PT. Panti Kosmetika Baru,Grooming/Beauty/Fitness
PT. Papasari pontianak,General & Wholesale Trading
PT. Papertech Indonesia,Manufacturing/Production
PT. PARADUTA SERVIS INDONESIA,General & Wholesale Trading
PT. Paragon Perdana Mining,Mining
Pt. Parkland,Others
PT. Parna Agromas (Kalimantan Barat),Agricultural/Plantation/Poultry/Fisheries
PT. PASAR PERABOT PRATAMA,Retail/Merchandise
Pt. Pasarmalam. Shop,Retail/Merchandise
PT. Pasifik Berlian Natiusindo,Retail/Merchandise
PT. Pasifik Global Makmur,Transportation/Logistics
PT. Pasifik Pertama Indonesia - Semarang,Manufacturing/Production
PT. Pasifik Teknologi Indonesia,Electrical & Electronics
PT. Paskomnas Indonesia,General & Wholesale Trading
PT. Pasopati Khasanah Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT. PASPERKASA MARITIME ASIA,Retail/Merchandise
PT. Pasperkasa Tour dan Travel,Travel/Tourism
PT. Pasti Sejahtera Indonesia,Others
PT. PATRIA INDO PERSADA,General & Wholesale Trading
PT. PBM KAYUADI JAYA MAKMUR,Others
PT. PCU Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT. PDP,Human Resources Management/Consulting
PT. Pelayaran Lintas Harmoni (PLH LOGISTICS),Transportation/Logistics
PT. PELAYARAN SAKTI INTI MAKMUR,Others
PT. Pelita Anugerah Sentosa,Heavy Industrial/Machinery/Equipment
PT. PelNas Ekalya Purnamasari (Surabaya),Manufacturing/Production
PT. PEMI,Others
PT. Penata Karya Keluarga Utama,Others
PT. Peni Jaya Haribaja,General & Wholesale Trading
PT. Peni Jaya Haribaja (Surabaya),Heavy Industrial/Machinery/Equipment
PT. Pentasada Andalan Kelola,Others
PT. Pentawira Agraha Sakti,Manufacturing/Production
PT. Perfect Resource Options,Chemical/Fertilizers/Pesticides
PT. PERMATA GEMILANG SEJAHTERA,General & Wholesale Trading
PT. PERMATA HATI LESTARI,General & Wholesale Trading
PT. Permata Jaya,Textiles/Garment
PT. Permata Wirausaha,General & Wholesale Trading
PT. Permodalan Nasional Madani (Persero) MMI,Banking/Financial Services
PT. Persada Batavia Mandiri,Others
PT. PERTAMIMA,Others
PT. Perusahaan Industri Sindu Amritha (PT. SIN A),Others
PT. Perusahaan Pengelola Aset (Persero),Government / Defence
PT. Perwirabhakti Sentrasejahtera,Retail/Merchandise
PT. Petra Garda Paramita,Manufacturing/Production
PT. Petra Karunia Persada,Retail/Merchandise
PT. Petra Marmer Indonesia,Manufacturing/Production
PT. Petrindo,General & Wholesale Trading
PT. Pharma Test Indonesia,Heavy Industrial/Machinery/Equipment
PT. Pharmatia Skin Lab,Healthcare/Medical
PT. PHILTERA INDONESIA,Others
PT. Phoenix Softindo Infotech,Computer/Information Technology (Software)
PT. PIALA LAUT JAKARTA,Transportation/Logistics
PT. Pijar Mulya Utama,Computer / Information Technology (Software)
PT. Pikkoland Development Tbk,Consumer Products/FMCG
PT. PILAR BIRU SAFIR,General & Wholesale Trading
PT. Pilar Jagad Sentosa,Construction/Building/Engineering
PT. Pilar Jagad Sentosa,Construction/Building/Engineering
PT. PILAR MAS ABADI (KYOCERA),Others
PT. Pilar Niaga Makmur,General & Wholesale Trading
PT. PIM Pamachauticals,Others
PT. Pinago Utama,Agricultural/Plantation/Poultry/Fisheries
PT. Pintar Inovasi Digital,Banking/Financial Services
"PT. Pioneerindo Gourmet International, Tbk",Food & Beverage/Catering/Restaurant
PT. PIONER INDO NUSANTARA,Heavy Industrial/Machinery/Equipment
PT. Pismatex,Others
PT. Pitman Nusantara,General & Wholesale Trading
PT. Pixel Teknologi Indonesia,Manufacturing/Production
PT. Platinum Ceramics Industry,Manufacturing/Production
PT. Plaza Adika Lestari (Cowell Commercial),Property/Real Estate
PT. PLC Professional Learning Center,Others
PT. Plymilindo Perdana,Construction/Building/Engineering
PT. POERNAMA MULTIFINANCE,Others
PT. Pola Usaha Bersama Sukses,Manufacturing/Production
PT. Polaris Estetika Indonesia,Environment/Health/Safety
PT. Policipta Anantha,Consulting (Business & Management)
PT. POLYFILATEX,Retail/Merchandise
PT. PONGODEV SINERGI INTERNASIONAL,Computer/Information Technology (Software)
PT. POROUS TECHNOLOGIES INDONESIA,Computer/Information Technology (Hardware)
PT. PORTAL WEB PADI MUNGIL INDONESIA,Telecommunication
PT. Pou Yuen Indonesia,Manufacturing/Production
PT. Power Factor group,Manufacturing/Production
PT. Powerdata Informatica International,Computer / Information Technology (Software)
PT. Powerlink Internusa,Others
Pt. Powertech Mitra Asia,Construction/Building/Engineering
PT. Powertrak Perkasa,Others
PT. PP Equinox,Transportation/Logistics
PT. PP Properti Tbk.,Property/Real Estate
PT. PPD,Others
PT. PQ Silicas Indonesia,Others
PT. PRABU AGRO MANDIRI,Agricultural/Plantation/Poultry/Fisheries
PT. PRABUTIRTA JAYA LESTARI,Manufacturing/Production
PT. PRADHA KARYA PERKASA,Manufacturing/Production
