Perusahaan,Sektor
PT Yakult Indonesia Persada (Balikpapan),Food & Beverage / Catering / Restaurant
PT Yakult Indonesia Persada (Semarang),Transportation/Logistics
PT Yakult Indonesia Persada (Yogyakarta),Retail/Merchandise
PT Yala Kharisma Shipping,Others
PT Yalong Edumation Science Indonesia,Hotel / Hospitality
PT Yamaha Electronics Manufacturing Indonesia,Manufacturing/Production
PT Yamaha Indonesia Motor Mfg,Manufacturing/Production
PT Yamaha Mataram Sakti,Automobile/Automotive Ancillary/Vehicle
PT Yamaha Mataram Sakti (Jambi),Automobile / Automotive Ancillary / Vehicle
PT Yamaha Motor Electronics Indonesia,Manufacturing/Production
PT Yamaha Motor Manufacturing West Java,Automobile / Automotive Ancillary / Vehicle
PT Yamaha Motor Parts Manufacturing Indonesia,Manufacturing/Production
PT Yamaha Motor R&D Indonesia,R&D
PT Yamaha Music Manufacturing Indonesia,Manufacturing / Production
PT Yamaha Musical Product Indonesia,Manufacturing / Production
PT Yamakawa Rattan Indonesia,Retail / Merchandise
PT Yamakawa Rattan Industry (Cirebon),Manufacturing/Production
PT Yamamas,Construction / Building / Engineering
PT Yamamori Indonesia,Manufacturing / Production
PT Yamamura Utama Indoplas,General & Wholesale Trading
PT Yamani Spring Indonesia,Manufacturing / Production
PT Yamasoji Indonesia,Heavy Industrial/Machinery/Equipment
PT Yamata Machinery,General & Wholesale Trading
PT Yamatogawa Indonesia,Manufacturing/Production
PT Yamazaki Indonesia,Food & Beverage/Catering/Restaurant
PT Yamazaki Mazak Indonesia,Heavy Industrial/Machinery/Equipment
PT Yamazen Indonesia,Others
PT YAMISOK TECH INDONESIA,Computer/Information Technology (Software)
PT Yanasurya Bhaktipersada,Manufacturing/Production
PT Yanbu AL Bahar Recruitment,Human Resources Management/Consulting
PT Yandi Biotech Indonesia,General & Wholesale Trading
PT Yanee Sukses Bersama,Heavy Industrial/Machinery/Equipment
PT Yang Karya Nusantara,Consumer Products/FMCG
PT Yang Ming International,Manufacturing / Production
PT Yang Prakasha Mulia,Arts/Design/Fashion
PT YANGS BOGA INDONESIA,Food & Beverage/Catering/Restaurant
PT YANGTZE OPTICAL FIBRE INDONESIA,Manufacturing/Production
PT Yangtze Optics Indonesia,Manufacturing/Production
PT Yanmar Agricultural Machinery Manufacturing Indonesia,Manufacturing/Production
PT Yanmar Diesel Indonesia,Manufacturing/Production
PT Yanno Agro Science Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Yaombe Cipta Lestari,Food & Beverage/Catering/Restaurant
PT Yapindo Jaya Abadi,Education
PT Yapindo Transportama,Transportation/Logistics
PT Yapindo Transportama Surabaya,Transportation / Logistics
PT Yappa Indonesia,Textiles/Garment
PT Yaputri Gemilang Abadi,General & Wholesale Trading
PT Yarindo Farmatama,Healthcare/Medical
PT Yasa Ayu Abadi,Manufacturing/Production
PT Yasa Ayu Mandiri,Manufacturing/Production
PT Yasa Industri Nusantara,Oil / Gas / Petroleum
PT Yasa Mitra Perdana,General & Wholesale Trading
PT Yasa Tirta Perdana,Manufacturing / Production
PT Yasadarma Gati,Heavy Industrial / Machinery / Equipment
PT Yasanda,General & Wholesale Trading
PT Yasindo Makmur Sejahtera,Chemical/Fertilizers/Pesticides
PT Yasmin Anugerah Lestari,Hotel/Hospitality
PT Yasufuku Indonesia,Manufacturing/Production
PT Yasulor Indonesia,Manufacturing/Production
PT Yasunaga Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Yasuriang Samudera Rezeki,Marine / Aquaculture
PT Yatama Abadi,Healthcare/Medical
PT Yatari Express Indonesia,Transportation/Logistics
PT YB Global,General & Wholesale Trading
PT YBC Software Indonesia,Computer/Information Technology (Software)
PT YCH Indonesia,Transportation/Logistics
PT YDIGITAL ASIA INDONESIA,Advertising/Marketing/Promotion/PR
PT Yeakin Plastic Industry,Polymer / Plastic / Rubber / Tyres
PT Yee Wo Indonesia,Manufacturing / Production
PT Yefta Sejati Utama,Automobile / Automotive Ancillary / Vehicle
PT Yekada,Others
PT Yekada Multi Energi,Mining
PT Yekapepe Inti Graha (YKPP),Human Resources Management/Consulting
PT Yellow Food Indonesia,Food & Beverage/Catering/Restaurant
PT Yeloo Integra Datanet,Telecommunication
PT Yelooo Integra Datanet,Computer/Information Technology (Hardware)
PT Yeongming Indonesia,Heavy Industrial / Machinery / Equipment
PT Yes Logistics Indonesia,Transportation/Logistics
PT Yeskando,Automobile/Automotive Ancillary/Vehicle
PT Yestar Karya Utama,Property/Real Estate
PT YESTODA TENANG INDONESIA,BioTechnology / Pharmaceutical / Clinical research
PT Yestoya Sukses Bersama,Property/Real Estate
PT Yeyeom Design,Textiles / Garment
PT YHI Indonesia,Electrical & Electronics
PT Yi Jin Industry,Manufacturing/Production
PT Yi Shen Industrial,Manufacturing / Production
PT Yifan Jaya,Repair & Maintenance Services
PT Yifang Cargo Mutiara Elektronik,Manufacturing/Production
PT Yih Shennindo Makmur Jaya,Electrical & Electronics
PT Yiha Garuda Perkasa (jakarta),Entertainment/Media
PT YIHE Industry and Trade,Manufacturing/Production
PT Yihong Global Trading,Manufacturing/Production
PT Yijia International Indonesia,Grooming / Beauty / Fitness
PT Yingde Solar Energi Indonesia,Manufacturing/Production
PT Yinyi Indonesia Mining Investment Group,Mining
PT YIT Indonesia,Entertainment/Media
PT YJ Engineering,Construction / Building / Engineering
PT YKK AP Indonesia,Manufacturing/Production
PT YKK ZIPCO INDONESIA,Manufacturing/Production
PT YKK Zipper Indonesia,Manufacturing/Production
