Perusahaan,Sektor
PT. Sarana Rekatama Dinamika,"Consulting (IT, Science, Engineering & Technical)"
PT. SARANA SUMBER TIRTA,General & Wholesale Trading
PT. SARANANIAGA MEGAHKERTA,Others
PT. Saraneka Masmentari Seindo,Retail/Merchandise
PT. Sardana IndahBerlian Motor,Automobile/Automotive Ancillary/Vehicle
PT. Sari Bumbu Indonesia,Others
PT. Sari Davindo Jaya,Manufacturing/Production
PT. SARIINTI INDUSTRI PANGAN FLOUR MILLS,Manufacturing/Production
PT. Saripangan Muliasutidja,Food & Beverage/Catering/Restaurant
PT. Sarwo Santosa,Others
PT. SASL AND SONS INDONESIA,Others
"PT. SATE TAICHAN ""GORENG""",Food & Beverage/Catering/Restaurant
Pt. Satoe Dua Tiga,Architectural Services/Interior Designing
PT. Satria Antaran Prima Kupang,Others
PT. Satu Aneka Bering,Consumer Products/FMCG
PT. Satu Resolusi Optime,Others
PT. Satu Suara Tehnology - 082291189394,Call Center/IT-Enabled Services/BPO
PT. Satu Tempat Indonesia,Food & Beverage/Catering/Restaurant
PT. Satulima Media Pro,Advertising/Marketing/Promotion/PR
PT. Satya Pandawa Nusantara,Manufacturing/Production
PT. SATYA TRINADI KOMIRA PERKASA,Manufacturing/Production
PT. SBR,Others
PT. SCHON INDONESIA,Architectural Services/Interior Designing
pt. sci,Wood/Fibre/Paper
PT. Scooter Victory Inter Part,Automobile/Automotive Ancillary/Vehicle
PT. SDEPCI INDONESIA,Construction/Building/Engineering
PT. SDL (Sindeli Propertindo Abadi),Others
PT. SE MIN METAL INDONESIA,Others
PT. Seatech Indonesia,Others
PT. Sebastian Citra Indonesia (ROTI'O),Retail/Merchandise
PT. Sebastian Jaya Metal,Manufacturing/Production
PT. Sebelas Maju Bersama,Others
PT. SECOM LED VERSINDO,Advertising/Marketing/Promotion/PR
PT. SECURE GARUDA INDONESIA,Human Resources Management/Consulting
PT. Sedap Malam,Others
PT. Sedap Mandiri Sejahtera,Others
PT. Sehat Bekery Rindo,Food & Beverage/Catering/Restaurant
PT. SEJAHTERA SAHABAT KARYA MMH,General & Wholesale Trading
PT. SEJATI MEDIKA UTAMA,Others
PT. Sekisui Plastics Indonesia,Polymer/Plastic/Rubber/Tyres
PT. Sela Express Tour,Travel/Tourism
PT. Selamat Putra Bersaudara,Construction/Building/Engineering
PT. SELARAS DEDIKASI MANAJEMEN,Consulting (Business & Management)
PT. SELEKTANI INDUK USAHA,Agricultural/Plantation/Poultry/Fisheries
PT. Selular Global Net,Retail/Merchandise
PT. SELVINTO PERDANA ABADI,Oil/Gas/Petroleum
PT. Semadi Kwazay Indo Land Development,Property/Real Estate
PT. SEMBAKO MURAH,Others
PT. Sembilan Satu Investama,Computer/Information Technology (Software)
PT. SEMESTA ALAM MENDUKUNG,Grooming/Beauty/Fitness
PT. SEMESTA NUSTRA DISTRINDO DEPO JEMBER,Others
PT. Senantiasa Maju Bersama,General & Wholesale Trading
PT. SENINA NUSANTARA INDONESIA,Others
PT. Sensa Prima,Advertising/Marketing/Promotion/PR
PT. Sentra Niaga Sakti,Property/Real Estate
PT. Sentra Savori Sejahtera,Manufacturing/Production
PT. SENTRAL GLOBAL MITRA SEJAHTERA,Others
PT. Sera Seri Abadi,Others
PT. Sera Technology,Others
PT. Serena Indopangan Industri,Consumer Products/FMCG
PT. Seriatama Slipi Indah,Hotel / Hospitality
PT. Serimpi Megah Perkasa,Others
PT. Setiawan Sedjati Palembang,Printing/Publishing
PT. Setumas Raya,Healthcare/Medical
PT. Setya Darma Group,Food & Beverage/Catering/Restaurant
PT. Shanghaikop,Others
PT. SHARIA GREEN LAND,Others
PT. SHEBA GLOBAL TRADING,Retail/Merchandise
PT. Shinhan Indo Finance,Banking/Financial Services
PT. SHINPO,Manufacturing/Production
PT. Shinwa Nonwovens Indonesia,Others
PT. Shoewton Ligung Indonesia,Others
PT. Sidji Jaya Abadi,Computer/Information Technology (Software)
PT. SIEN Corpora,Consulting (Business & Management)
PT. Silcon Adilaras,Consulting (Business & Management)
PT. Silikal Langgeng Karya,Construction/Building/Engineering
PT. SIMBIOSIS VITA NATURALIS (Anambas),Hotel/Hospitality
PT. Sims JK,Others
PT. Sinabu Nusaindo,Others
PT. Sinai Baladil Amin,Travel/Tourism
PT. SINAR ANUGERAH REJEKI BERSAMA,General & Wholesale Trading
PT. Sinar Artha Semesta,Others
PT. SINAR BARU TEKNOLOGI,Others
PT. Sinar Baskara Timur,Computer/Information Technology (Software)
PT. Sinar Cibitung Cemerlang,Manufacturing/Production
PT. SInar Fajar Sukses,Chemical/Fertilizers/Pesticides
PT. Sinar Galesong Pratama,Automobile/Automotive Ancillary/Vehicle
PT. Sinar Hati Indonesia,Others
PT. Sinar Horeca Sukses,Food & Beverage/Catering/Restaurant
PT. SINAR JAYA AGRO INVESTAMA,Others
PT. Sinar Jaya Nugraha Putra,Others
PT. SINAR JAYA PRATAMA SEJATI (SJPS),Others
PT. Sinar Mandarin,Others
PT. Sinar Mulia Makmur,Computer/Information Technology (Hardware)
PT. Sinar Naga Sakti,Construction/Building/Engineering
PT. SINAR PANCA BOGA,Food & Beverage/Catering/Restaurant
PT. Sinar Pratama Transport,General & Wholesale Trading
PT. Sinar Prosvel Unitama,Food & Beverage/Catering/Restaurant
PT. SINARINDO PRATHAMA CEMERLANG,Construction/Building/Engineering
PT. SINARMAS DISTRIBUSI NUSANTARA,Others
