Perusahaan,Sektor
PT Warung Gadget,Retail/Merchandise
PT Warung Indonesia,Food & Beverage/Catering/Restaurant
PT Warung Jalan Jalan,Food & Beverage/Catering/Restaurant
PT Warung Kreasi Indonesia,Computer / Information Technology (Software)
PT Warung Pintar Sekali,Retail/Merchandise
PT Warung Tinggi Coffee,Food & Beverage / Catering / Restaurant
PT Wasa Mitra Engineering,"Consulting (IT, Science, Engineering & Technical)"
PT Wasco Engineering Indonesia,Construction/Building/Engineering
PT Washingday,General & Wholesale Trading
PT Wasindo Panca Mitra,Heavy Industrial/Machinery/Equipment
PT Waskita Adhi Sejahtera,Construction/Building/Engineering
PT Waskita Karya (Persero) Tbk - Head Office,Construction/Building/Engineering
PT Waskita Karya - Divisi Gedung,Construction/Building/Engineering
PT Waskita Karya - Divisi I,Manufacturing/Production
PT Waskita Karya - Divisi II,Construction/Building/Engineering
PT Waskita Karya Cab Banjarmasin,Construction / Building / Engineering
PT Waskita Niagaprima,Heavy Industrial / Machinery / Equipment
PT Waskita Toll Road,Transportation/Logistics
PT Waskitasena Consulting Group,Consulting (Business & Management)
PT Waspada Dinasti Eriasafa,Retail/Merchandise
PT Waspada Karsa,Mining
PT Waste4Change Alam Indonesia,Environment/Health/Safety
PT Wastec International,Manufacturing/Production
PT Wastu Arsa Parama,Human Resources Management/Consulting
PT Wastu Graha Development,Construction/Building/Engineering
PT Wastumatra Kencana Indonesia,Construction / Building / Engineering
PT Watama Prima,General & Wholesale Trading
PT Watama Softtoindo Asia,General & Wholesale Trading
PT Water and Stone,"Consulting (IT, Science, Engineering & Technical)"
PT Waterco Indonesia,General & Wholesale Trading
PT Waterfront Recruitment Agency,Transportation/Logistics
PT Waterline,Heavy Industrial/Machinery/Equipment
PT Waterpro Mandiri International,Environment/Health/Safety
PT Watto Jasatama,Construction/Building/Engineering
PT Watukali Capita Ciptama,Construction/Building/Engineering
PT Wave Communication Indonesia,Telecommunication
PT Wave Communication Indonesia (Medan),Telecommunication
PT Wave Consulting Indonesia,Computer/Information Technology (Software)
PT Wave Wahana Wisesa,Entertainment/Media
Pt Wawasan Satu Konsultan,Others
PT Way Indonesia,Computer / Information Technology (Hardware)
PT Wayang Force,Computer / Information Technology (Software)
PT Wayata,Advertising / Marketing / Promotion / PR
PT Waymon Daya Powergen,General & Wholesale Trading
PT WD Karakter Indonesia,Retail/Merchandise
PT WDI Indonesia,Food & Beverage/Catering/Restaurant
PT We Love Fairground,Retail/Merchandise
PT WE-AR Bali,Retail/Merchandise
PT Web Data Solusindo,Computer/Information Technology (Software)
PT Web Marketing Indonesia,Entertainment/Media
PT Web Media Technology Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Web Prima Asia,Computer / Information Technology (Software)
PT Webbee Global,Advertising/Marketing/Promotion/PR
PT WebCenter Sentra Solusindo,Computer/Information Technology (Software)
PT Webe Intertirzada,Arts / Design / Fashion
PT Webforge Indonesia,Manufacturing/Production
PT Webgis Indonesia,Computer/Information Technology (Software)
PT WebHozz Media,Computer/Information Technology (Software)
PT WEBTV Asia Indonesia,Telecommunication
PT Weceramax International,General & Wholesale Trading
PT Weda Bay Nickel,Mining
PT Wedhatama Karya,Architectural Services/Interior Designing
PT Wedosolar Indonesia,Repair & Maintenance Services
PT Wedyata Pura Karta,Architectural Services/Interior Designing
PT Weebz Mandiri,Oil/Gas/Petroleum
PT Weefer Indonesia,Computer/Information Technology (Software)
PT Wego Indonesia,Advertising / Marketing / Promotion / PR
PT Wego Medika Indonesia,Healthcare/Medical
PT Weidong Industry Indonesia,Manufacturing/Production
PT Weir Minerals Indonesia,Mining
PT Weiss Tech (Kapal Api Group),Construction / Building / Engineering
PT Weiteh Flavour and Fragrance Bio Technology Indonesia,Manufacturing/Production
PT Weiwo Communication Technology,Electrical & Electronics
PT Weiwo Elektronika Teknologi,Retail/Merchandise
PT Weje Mandiri Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Weka Globalindo,General & Wholesale Trading
PT Welaco Indonesia,Manufacturing / Production
PT Welbing Food Indonesia,Food & Beverage/Catering/Restaurant
PT Weld Tech Indonesia,General & Wholesale Trading
PT Welford Indonesia,Healthcare/Medical
PT Welgro Utama,Printing / Publishing
PT Welgrow Indopersada,Transportation/Logistics
PT Welham Amino Biscuits Industry,Manufacturing / Production
PT WELHAP CAHAYA,Consumer Products/FMCG
PT Welhap Putra,General & Wholesale Trading
PT Well Harvest Winning Alumina Refinery (WHW AR),Manufacturing/Production
PT Wellbest Electronic Industry,Manufacturing / Production
PT Wellcomm Ritelindo Pratama,Retail/Merchandise
PT Wellcomm Ritelindo Pratama (Bandung),Entertainment / Media
PT Wellcomm Ritelindo Pratama (Riau),Retail / Merchandise
PT Wellen Brothers,Printing/Publishing
PT Wellgan Gemilang,Construction / Building / Engineering
PT Wellindo Jaya Kiatguna,Construction/Building/Engineering
PT Wellracom Industri Komputindo,Manufacturing/Production
PT Wellracom Industri Komputindo,Computer/Information Technology (Hardware)
PT Wellstar International,Electrical & Electronics
PT Welltekindo Nusantara (Geoservices),Oil / Gas / Petroleum
PT Wellys Multi Indonesia,Retail / Merchandise
PT Wellz-In Indonesia,Architectural Services/Interior Designing
PT Weltes Energi Nusantara,Manufacturing/Production
