Perusahaan,Sektor
PT.Titan,Others
PT.TOYOSINDO,Others
PT.TRAD INDONESIA,Others
PT.Transtek Trimitra,Others
PT.Transyia Abadi Utama,Transportation/Logistics
PT.Tri Anugerah Jaya,Healthcare/Medical
PT.TRICO WANA,Others
PT.Trilestari Indometika,Others
PT.Trimurti Gading Perkasa,Others
PT.TRINUNGGAL KOMARA,Manufacturing/Production
PT.Tripacific Electrindo,Electrical & Electronics
pt.trisamandirisejahtera,Others
PT.TUNAS DWIPA MATRA DIPONEGORO,Others
PT.UNIPURE INDONESIA,Accounting/Audit/Tax Services
PT.UNITED TECHNINDO SELARAS (SURABAYA),Heavy Industrial/Machinery/Equipment
PT.UTAMA RAYA MOTOR INDUSTRY,Manufacturing/Production
PT.Uyemura,Others
PT.VALBURY ASIA FUTURES,Banking/Financial Services
PT.Varia Internusa Perdana,Consulting (Business & Management)
PT.Victori International Futures,Others
PT.Victorindo Kencana Teknik,Heavy Industrial/Machinery/Equipment
PT.VININDO INTI PRATAMA,General & Wholesale Trading
PT.VIVAN TELETAMA PALEMBANG,Retail/Merchandise
PT.Wadah Pangan Makmur,Food & Beverage/Catering/Restaurant
PT.WALETA ASIA JAYA,Agricultural/Plantation/Poultry/Fisheries
PT.WANEDA KOMUNIKA SINERGI,General & Wholesale Trading
Pt.Warung Italy Indonesia,Others
PT.Waskita Indo Perkasa,Others
PT.waskita karya,Electrical & Electronics
PT.WELCO,Consumer Products/FMCG
PT.WestapusakaKusuma,Others
PT.WILWATIKTA GRAHA NUSANTARA,Others
PT.WOO IL INDONESIA,Others
PT.WPI,Others
Pt.Xtra Solusindo Sukses,Others
PT.yaohua technology indonesia,Heavy Industrial/Machinery/Equipment
PT.YING LIN MACHINE & SERVICE,Heavy Industrial/Machinery/Equipment
PT.ZHENGOU INTI INDONESIA,Construction/Building/Engineering
PT.ZTE Agribusiness Indonesia,Others
PT. indomed Kahanasti Indonesia,Healthcare/Medical
PT> SOLID GRUP,Others
PT>GEMILANG PRAHESTY PRATAMA,Repair & Maintenance Services
PT_AMBICO,Others
PTANTAM,Others
PTCentarl Capital Futures,Others
PTCHristalentaPratama,Others
PTCONCHNORTHSULAWESICEMENT,Manufacturing/Production
PTDhow International,Architectural Services/Interior Designing
PTERAGALAXYRADIANT,Others
PTIP,Others
ptirt,Others
PTkreati findo sejahtera,Chemical/Fertilizers/Pesticides
ptlimshrimpberkatbersama,Retail/Merchandise
PTWaskitaKarya,Others
PT Papuamart Jaya Makmur,Retail/Merchandise
PT Primordia Siparup Perkasa,Heavy Industrial/Machinery/Equipment
PT。SEMEN IMASCO ASIATIC,Others
PUALAM LAND,Property/Real Estate
Puddy setyawan,Others
Pudji Astuti,Others
Puede Education,Others
Puffy Puff,Retail/Merchandise
PuiPui Studio,Entertainment / Media
Pujasera MERR,Others
Pulau Bawah Luxury Resort,Hotel/Hospitality
Pulau Group,Others
Pulau Umang Resort and Spa,Hotel / Hospitality
Pullman Hotel,Hotel/Hospitality
pulp and paper mill,Others
Pulpatopia Indonesia,Food & Beverage/Catering/Restaurant
Puls Trading Far East Limited,Textiles/Garment
Pulsa Media,Others
Pumaprinting,Printing/Publishing
Puncak Keemasan Group,Consumer Products/FMCG
Puncak Resort,Hotel / Hospitality
Pundee Associate,Others
Pungkyjulz Corp.,Advertising/Marketing/Promotion/PR
PUPUKNGO,General & Wholesale Trading
Purawisata Jogja,Hotel / Hospitality
Pure Data Consulting,Computer/Information Technology (Software)
Pure Eco,Others
Pure Eco,Food & Beverage/Catering/Restaurant
Pure Interior,Architectural Services / Interior Designing
Pureline Living,Architectural Services/Interior Designing
Purewater Care,Retail / Merchandise
Puri Amani Mulia,Property / Real Estate
Puri Anjasmoro,Healthcare/Medical
Puri Artha Hotel,Hotel / Hospitality
Puri Asih Hotel,Hotel/Hospitality
Puri Bendesa Villa,Hotel/Hospitality
Puri Bunga Resort & Spa,Hotel / Hospitality
Puri Dental Clinic,Healthcare/Medical
Puri Dibia Hotel & Restaurant,Hotel / Hospitality
Puri Group,Hotel/Hospitality
Puri Mansion Apartment - Agung Sedayu Group  (PT. Citra Abadi Mandiri),Property/Real Estate
Puri Panca Jaya Hotel,Hotel / Hospitality
Puri Raja Hotel,Others
Puri Santi,Grooming / Beauty / Fitness
Puri Tempo Doeloe Villa Restaurant And Spa,Hotel / Hospitality
Puri Wulandari Boutique Resort & Spa,Accounting / Audit / Tax Services
