Perusahaan,Sektor
PT. Duta Balai Lelang,Property/Real Estate
PT. DUTA BANGUN BESTARI,Others
PT. DUTA BANGUN KHATULISTIWA,Construction/Building/Engineering
PT. Duta Cahaya Madiri,Electrical & Electronics
PT. DUTA MANDIRI JAYA / DUTA BUAH,Others
PT. Duta Pakan Timurraya,General & Wholesale Trading
PT. Duta Sarana,Others
PT. DUTA SARANA INDONESIA,General & Wholesale Trading
PT. DUTA SELERA PERTIWI (PASSIONFOOD GROUP),Food & Beverage/Catering/Restaurant
PT. DUTA SEMBILAN VICTORINDO INDONESIA,General & Wholesale Trading
PT. Duta Surya Permata,Transportation/Logistics
PT. Duta Teknologi Nusantara,Manufacturing/Production
PT. DUTABUDI TULUSREJO,Manufacturing/Production
PT. Dutaindah Aman Sejahtera,Others
PT. Dutamas Satu,Manufacturing/Production
PT. Dwi Jaya Promosindo,Retail/Merchandise
PT. DWI PRAKASATAMA JAYA,Others
PT. DWI RATNA PUTRA,Others
PT. Dwi Sinergi Sukses,Telecommunication
PT. Dwi Wira Sukses Bersama,Heavy Industrial/Machinery/Equipment
PT. Dwias Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT. Dwida Jaya Tama,Education
PT. Dwidaya World Wide,Travel/Tourism
PT. DWP,Electrical & Electronics
PT. Dynamic Boiler Nusantara,Construction/Building/Engineering
PT. Dynamic Container Lines  (Wan Hai Lines (Singapore) PTE LTD),Transportation/Logistics
PT. Dynamic Synergy International (Surabaya),Heavy Industrial/Machinery/Equipment
PT. Dzakya Tirta Utama,General & Wholesale Trading
PT. EAGLE INDO PHARMA,Consumer Products/FMCG
PT. EASTERN PEARL FLOUR MILLS CITY SIDE,Others
PT. EASY CREDIT INDONESIA,Accounting/Audit/Tax Services
PT. Easypay Indonesia National Payment Systems,Telecommunication
PT. EBSA MASA,Property/Real Estate
PT. ECCO Indonesia,Manufacturing/Production
PT. ECCO Tannery Indonesia,Manufacturing/Production
PT. Eco Paper Indonesia,Manufacturing/Production
PT. Econatura,Retail/Merchandise
PT. EdConnect Solusi Integrasi,Computer/Information Technology (Software)
Pt. Edel Sukses Perkasa,Construction/Building/Engineering
PT. Edmar Mandiri Jaya,Marine/Aquaculture
PT. Educare International,Education
PT. Edukasi Mandiri Pratama,Education
PT. Edukasi Star Indonesia (PesonaEdu Solution),Education
PT. EFFATA FAJAR ANUGERAH,General & Wholesale Trading
PT. Eforel Citra Utama,Computer/Information Technology (Hardware)
PT. EIKON Technology,"Consulting (IT, Science, Engineering & Technical)"
PT. EKA BINTANG PERKASA,Construction/Building/Engineering
PT. EKA MAJU MESININDO,Heavy Industrial/Machinery/Equipment
PT. EKA MAS MOTOR,Automobile/Automotive Ancillary/Vehicle
PT. EKA MEGA ADIKA,Retail/Merchandise
PT. Eka Sarana Cargo,Transportation/Logistics
PT. Ekspos Jabar,Others
PT. Elang Laut Indonesia,Transportation/Logistics
PT. ELECTRONIC SCIENCE INDONESIA,Science & Technology
PT. ELEKTRIKA MEDAN OTOMATIK ABADI,Others
PT. Elemmelindo Multicipta Aria,General & Wholesale Trading
PT. ELEVASI TEKNOLOGI CAKRAWALA (AMTISS),Computer/Information Technology (Software)
PT. ELITE GLOBAL MARKETING,Textiles/Garment
PT. EliteInformation,Others
PT. Elizabeth Hanjaya,Retail/Merchandise
PT. Elsicom Engineering,Others
PT. ELTEAN LUHURKENCANA,Retail/Merchandise
PT. EMALAMO BANGUN PERSADA,Others
PT. EMAS PERSADA FINANCE,Banking/Financial Services
PT. EMKL Bimajaya Mustika,Others
PT. ENAGIC INDONESIA,Consumer Products/FMCG
PT. ENDOLIF INDONESIA,Heavy Industrial/Machinery/Equipment
PT. Enerba Teknologi,Manufacturing/Production
PT. Energi Hijau Investama,Construction/Building/Engineering
PT. Energy Persada Nusantara,Mining
PT. Enersoil Mitra Bersama,Manufacturing/Production
PT. Enlogis (ENPORTU.COM),Retail/Merchandise
PT. ENVINDO PRIMA SEJATI,Retail/Merchandise
PT. ENVIROMATE TECHNOLOGY INTL,Others
PT. Envision,"Consulting (IT, Science, Engineering & Technical)"
PT. EOK ECO INDONESIA,General & Wholesale Trading
PT. EPCOS Indonesia,Electrical & Electronics
PT. Equity World Future,Others
PT. EQUITY WORLD FUTURES KACAB MEDAN,Others
PT. EQUITYWORLD FUTURES,Consulting (Business & Management)
PT. Equityworld Futures Samarinda,Others
PT. Equityworld Medan,Others
PT. Era Daya Potensia,Human Resources Management/Consulting
PT. Era Kualitas Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT. Era Sawita,Agricultural/Plantation/Poultry/Fisheries
PT. Erajaya Swasembada Tbk.,Others
PT. ERATEL PRIMA (Surabaya),Telecommunication
PT. Eresto Digital Indonesia,Computer/Information Technology (Software)
PT. ERFA BUANA GROUP,Food & Beverage/Catering/Restaurant
PT. Erha Clinic Indonesia BSD,Others
PT. Erol Perkasa Mandiri,Consulting (Business & Management)
PT. ESA DATA TEKNIKA,Computer/Information Technology (Software)
PT. Esa Mentari Sejahtera,Others
PT. Esa Sampoerna,Agricultural/Plantation/Poultry/Fisheries
PT. Esecodharma,Electrical & Electronics
PT. Eshan Karya Abadi,Others
pt. esm,Others
PT. ESPREZZA CIPTA GRIYA,Retail/Merchandise
PT. ESSA DWITAMA,Computer/Information Technology (Software)
PT. Esta Yudha Ekatama,Entertainment/Media
