Perusahaan,Sektor
PT. MITRA CAKRAWALA INTERNATIONAL,Mining
PT. Mitra Candra Lestari,General & Wholesale Trading
PT. Mitra Citra Gemilang,Agricultural/Plantation/Poultry/Fisheries
PT. Mitra Computa Asia,Computer/Information Technology (Hardware)
PT. Mitra Elnisi Selaras,Property/Real Estate
PT. Mitra Erat Technology,"Consulting (IT, Science, Engineering & Technical)"
PT. MITRA GLOBAL BISNIS,Exhibitions/Event management/MICE
PT. Mitra Haente Diesel,Heavy Industrial/Machinery/Equipment
PT. Mitra Harapan Dayaguna,Others
PT. Mitra Insan Sejahtera,Consulting (Business & Management)
PT. Mitra Integritas Indonesia,Transportation/Logistics
PT. Mitra Karawangjaya,Property/Real Estate
PT. Mitra KaruniaJaya,Others
PT. Mitra Karya Abadi Sukses,Construction/Building/Engineering
PT. Mitra Kencana Nusantara,Automobile/Automotive Ancillary/Vehicle
PT. Mitra Kualitas Utama (GoSafe Academy),Others
PT. Mitra Mailindo Graha,Call Center / IT-Enabled Services / BPO
PT. MITRA MANAJEMEN INTERNASIONAL,"Consulting (IT, Science, Engineering & Technical)"
PT. Mitra Manunggal Makmur,Retail/Merchandise
PT. Mitra Multi Kreasindo Prima (Think Smart People),Human Resources Management/Consulting
PT. Mitra Rukun Abadi,Food & Beverage/Catering/Restaurant
PT. Mitra Sistem Indonesia,Computer/Information Technology (Software)
PT. MITRA SOLUSI ELEKTROMEDIK,Healthcare/Medical
PT. Mitra Solusi Nusantara,Heavy Industrial/Machinery/Equipment
PT. Mitra Surya Eratama Packaging,Printing/Publishing
PT. Mitra Teknik Elektrindo,General & Wholesale Trading
PT. Mitrabuana Citra Abadi - Jogja,Automobile/Automotive Ancillary/Vehicle
PT. Mitratama Asia Pasific,Others
PT. MITRAWIRA ANEKAGUNA WISATA,Travel/Tourism
PT. Mitsuyama Mitra Sejati,Manufacturing/Production
PT. MKG,Others
PT. MMP,Others
PT. MMT,Computer/Information Technology (Hardware)
PT. MOKSA AVA TARA,Others
PT. Molitec Steel Indonesia,Heavy Industrial/Machinery/Equipment
PT. Molly Sentosa Indonesia,Human Resources Management/Consulting
PT. Momentum Engineering Indochime,Heavy Industrial/Machinery/Equipment
PT. Monde Mahkota Biscuit,Manufacturing/Production
PT. Monoform Pranacipta,Architectural Services/Interior Designing
PT. Montessori Mazmur Indonesia,Education
PT. MORO PULAU INDAH,Hotel/Hospitality
PT. Mount Coffee Indonesia,Retail/Merchandise
PT. Mp U,Others
PT. MSC,Manufacturing/Production
PT. MULFORD INDONESIA,General & Wholesale Trading
PT. Mulia Grand Manufacture,Heavy Industrial/Machinery/Equipment
PT. Mulia Gunung Mas (MGM BOSCO),Transportation/Logistics
PT. MULIA MANDIRI TEHNIK,General & Wholesale Trading
PT. MULIA SEMPURNA SEJAHTERA,Others
PT. MULIAOFFSET PACKINDO,Printing/Publishing
PT. Multazam Wisata Agung,Travel/Tourism
PT. Multi Anugerah Lestarindo,Retail/Merchandise
PT. Multi Arta Lestari,Others
PT. Multi Baja Fastindo,Heavy Industrial/Machinery/Equipment
PT. MULTI BERJAYA ASINDO,Others
PT. Multi Bit Group Asia,"Consulting (IT, Science, Engineering & Technical)"
PT. Multi Buah Sukses ( Total Buah Segar ),Retail/Merchandise
PT. Multi Daya Sinergi Bersama,Human Resources Management/Consulting
PT. Multi Hydrachrome Balikpapan,Manufacturing/Production
PT. MULTI INDO MANDIRI Mfg,Others
PT. Multi Karya Manajemen,Others
PT. Multi Kharisma Solusindo,Computer/Information Technology (Hardware)
PT. Multi Kreasi Indah,Arts/Design/Fashion
PT. Multi Kreatif Bangsa,Others
PT. Multi Nas Tbk.,Others
PT. Multi Nasional Syntraco,Transportation/Logistics
PT. MULTI ONE PLUS,Retail/Merchandise
PT. Multi Persada Dania,Others
PT. Multi Sinergi Anugrah Sejahtera,Others
PT. Multi Tower Indo Santosa,Property/Real Estate
PT. MULTI WAHANA AIRCOND,Construction/Building/Engineering
PT. Multicon Indrajaya Terminal,Transportation/Logistics
PT. MULTIFORTUNA SINARDELTA,Retail/Merchandise
PT. Multiguna Ciptasentosa,Healthcare/Medical
PT. Multijaya Mandiri Sejahtera,Food & Beverage/Catering/Restaurant
PT. Multindo Auto Finance KC Malang,Banking / Financial Services
PT. Multindo Auto Finance KC Surabaya,Banking/Financial Services
PT. MULTINDO TECHNOLOGY UTAMA,Manufacturing/Production
PT. MULTIPACK INDUSTRI INDONESIA,Manufacturing/Production
PT. Multipar Sapta Tama,Agricultural/Plantation/Poultry/Fisheries
PT. Multipesona Grafika (Maya-Ad),Others
PT. Multipolar Intitama,Electrical & Electronics
PT. Multiprima Mandiri Sukses,Others
PT. MULTIPRO PAINT INDONESIA,Others
PT. Multitama Berkah Delapan,Others
PT. MULTITECH MITRA SEJATI,Others
PT. Multiutama Disposindo Jaya,Healthcare/Medical
PT. Mumtaz Karya Mandiri,Manufacturing / Production
PT. Musi Hutan Persada,Agricultural/Plantation/Poultry/Fisheries
PT. MUSQITTA GRAHA,General & Wholesale Trading
PT. Mustika Cipta K,Others
PT. Mustika Citra Rasa,Food & Beverage/Catering/Restaurant
PT. MUTIARA BERKAT SEJAHTERA Group of ALADIN JAYA,Manufacturing/Production
PT. Mutiara Sari Textile Indonesia,Textiles/Garment
PT. MUTIARA TIMUR PERKASA,Transportation/Logistics
PT. Naga Mas Jaya Sukses,Others
PT. Nagamas Ban Manado,Others
PT. NAGAMAS PACKAGING,Manufacturing/Production
PT. Naili Ocean,Retail/Merchandise
PT. Nalendra Abadi Jaya,Retail/Merchandise
