Perusahaan,Sektor
PT. Hamimah Globalindo,Others
PT. Hanabe Kharisma Sejati,Manufacturing/Production
pt. hanil ind,Others
PT. HANINDO DJAYA PERKASA,Others
PT. Hanjaya Inti Maxindo,Transportation / Logistics
PT. Hanjin Konstruksi Indonesia,Construction/Building/Engineering
PT. HANNA,Others
PT. HANTECH WATER TECHNOLOGY,General & Wholesale Trading
PT. Harapan Indonesia Timur,Automobile/Automotive Ancillary/Vehicle
PT. Harapan Kita JP,Others
PT. Harapan Kurnia Textile Indonesia,Textiles/Garment
PT. Hardaya Widya Graha,Property/Real Estate
PT. HARIAN CENTRAL MEDIA,Others
PT. Harindotama Mandiri (Sukoharjo),Manufacturing/Production
PT. Harita Group,Mining
PT. Harjuna Maju Jaya,Agricultural/Plantation/Poultry/Fisheries
PT. Harley-Davidson Indonesia,Others
PT. HARMONIS WIDYA RAYA,Others
PT. HARMONY PILAR SENTOSA,Manufacturing/Production
PT. HARTIKA ALSA GEMA SANGKALA,Advertising/Marketing/Promotion/PR
PT. Harvard Technology Indonesia,Others
PT. Hasdi Mustika Utama,Heavy Industrial/Machinery/Equipment
PT. Hashimawira Bersaudara,Construction/Building/Engineering
PT. Hasil Abadi Perdana,Manufacturing/Production
PT. Hasil Jaya Sentosa,Retail/Merchandise
PT. Hasil Makmur Sejahtera Abadi,Retail/Merchandise
PT. Hasil Rotibua Abadi,Food & Beverage/Catering/Restaurant
PT. Hasta Karya Perdana,Construction/Building/Engineering
PT. Hasta Kencana Jaya,Others
Pt. Hazmat Techno Indonesia,Others
PT. Heesung Electronicsc Jakarta,Electrical & Electronics
PT. HELON INTERNUSA FLAMINDO,Others
PT. Hematutu,Others
PT. HENGHONG MINING INDONESIA,Others
PT. HERCO DIGITAL INDONESIA (Memeflorist),Others
PT. Herison,Electrical & Electronics
PT. HERO PRIMERA PERSADA,Others
PT. HERRINA SUKSES MANDIRI,Others
PT. Hertz Flavors Makmur Indonesia,Manufacturing/Production
PT. HIBAINDO ARMADA MOTOR,Automobile/Automotive Ancillary/Vehicle
PT. HIDUP TUJUH LAUTAN,General & Wholesale Trading
PT. HIFLOW INDONESIA,Others
PT. High Grounds Indonesia,Food & Beverage/Catering/Restaurant
PT. High Volt Technology,Others
PT. HIJAU LESTARI RAYA FIBREBOARD,Wood/Fibre/Paper
PT. HILL MACHINERY,Heavy Industrial/Machinery/Equipment
PT. Himalaya Sukses Sejati,Others
PT. HIMAWAN PUTRA,Automobile/Automotive Ancillary/Vehicle
PT. Hion Pasuruan,Others
PT. HIS,Computer/Information Technology (Software)
PT. HLN,Others
PT. HMC Konsultan Indonesia,Property/Real Estate
PT. Hoekel Bangun Abadi,Consulting (Business & Management)
PT. Hollywood Sister,Manufacturing/Production
PT. Homeco Global Group,Others
PT. Hong Resto Internasional,Food & Beverage/Catering/Restaurant
PT. HOREE KREATIF,Retail/Merchandise
PT. HOSHIZAKI INDONESIA,Heavy Industrial/Machinery/Equipment
PT. Hospitaliti Sukses Indonesia,Consulting (Business & Management)
PT. HoTech Maju Sentosa,Retail/Merchandise
PT. HUGE INNOVATION CENTER,Consulting (Business & Management)
PT. HUTAMA KARYA INFRASTRUKTUR,Others
PT. Hutama Maju Mandiri,Manufacturing/Production
PT. IBP Energi,Oil / Gas / Petroleum
PT. iBSG (Indonesia Bridge Solution Group),"Consulting (IT, Science, Engineering & Technical)"
PT. Ichi Tan Indonesia,Manufacturing/Production
PT. ICO TECHNOLOGY,Others
PT. ICONIUM TERRAE OPTIMA,Construction/Building/Engineering
PT. Icool International Indonesia,Telecommunication
PT. Iddha Joti Kencana,Hotel/Hospitality
PT. Idelux Furniture Indonesia,Manufacturing/Production
PT. IDENTI JIVA DIGITAL KREATIVA,Arts/Design/Fashion
PT. IKAT PROGRESSIVE PARTNER,Construction/Building/Engineering
PT. iLugroup Multimedia Indonesia,Others
PT. Iluva Global Technology,Others
PT. Imarel Abdi Graha,Retail/Merchandise
PT. IMC Tekno Indonesia,Manufacturing/Production
PT. Imkahfa Sukses Mandiri,Computer/Information Technology (Software)
PT. INDACO WARNA DUNIA,Manufacturing/Production
PT. INDAH SHIPPING,Transportation/Logistics
PT. Indexim Coalindo,Mining
PT. INDIGO CEMERLANG HARMONI,Accounting/Audit/Tax Services
PT. Indis Tata Persada,Food & Beverage/Catering/Restaurant
PT. Indo Guna Sejahtera,Healthcare/Medical
PT. INDO MANDIRI JAYA,Transportation/Logistics
PT. Indo Nusa Makmur,Retail/Merchandise
PT. Indo Pacific,Textiles/Garment
PT. Indo Raya Tenaga,Utilities/Power
PT. Indo Shipping Operator,Marine/Aquaculture
PT. Indo Star Motor,Automobile/Automotive Ancillary/Vehicle
PT. INDO TEKNOLOGI SOLUSI,Computer/Information Technology (Software)
PT. Indocare Citrapasific - IT,Others
PT. Indocement Tunggal Prakasa Tbk.,Others
PT. Indocom Jaya Mulia Perkasa,Food & Beverage/Catering/Restaurant
PT. Indodaya Cipta Lestari,Computer/Information Technology (Hardware)
PT. INDOFLORA CIPTA MANDIRI,Hotel/Hospitality
PT. INDOGUNASEJAHTERA,General & Wholesale Trading
PT. IndoInternet BALI,Computer/Information Technology (Software)
PT. Indojaya Pan Pratama,Property/Real Estate
PT. Indokoneksi,Computer/Information Technology (Software)
