Perusahaan,Sektor
PT Yufendy Konsultan Indonesia,Consulting (Business & Management)
PT Yugo Putra Sejahtera,General & Wholesale Trading
PT YUHANA FOUR DALLE,Manufacturing/Production
PT Yukbisnis Indonesia,Computer/Information Technology (Software)
PT Yuki Abadi,Food & Beverage/Catering/Restaurant
PT Yulie Sekurindo Tbk,Banking/Financial Services
PT Yumeida Utama,Manufacturing/Production
PT YUMETA TRI MITRA,Consulting (Business & Management)
PT Yummy Food Utama,Consumer Products/FMCG
PT Yun Martin Sukses Propertindo,Accounting/Audit/Tax Services
PT Yuna Asia,Retail/Merchandise
PT YUNA ASIA,Retail/Merchandise
PT Yunex Global Indonesia,Heavy Industrial/Machinery/Equipment
PT Yuni Bali Furniture,Architectural Services/Interior Designing
PT YUNIKAR JAYA SAKTI,Manufacturing/Production
PT Yuniko Asia Prima,Manufacturing / Production
PT Yunnan Water Utilities Indonesia,Others
PT Yuntex,Textiles / Garment
PT Yupi Indo Jelly Gum,Retail/Merchandise
PT YURA Engineering,Heavy Industrial/Machinery/Equipment
PT YURIM PRATAMA,Telecommunication
PT Yurindo Perdana,Manufacturing/Production
PT Yusen Logistics Indonesia,Transportation/Logistics
PT Yuskitama Lestari,Hotel/Hospitality
PT Yuta Jaya Lestari,Manufacturing / Production
PT Yutaka Manufacturing Indonesia,Automobile / Automotive Ancillary / Vehicle
PT YUTAMA KREASINDO,General & Wholesale Trading
PT Yutu Leports Jaya,Textiles/Garment
PT Z Tech Indonesia,Computer / Information Technology (Software)
PT Zad Utama Mandiri,General & Wholesale Trading
PT Zahir Internasional,Consulting (Business & Management)
PT Zaini Auto Motor,Banking/Financial Services
PT Zajeno,Manufacturing / Production
PT Zakher Homes,Retail/Merchandise
PT Zakher Homes,Architectural Services / Interior Designing
PT Zakir Media Ekatama,Advertising / Marketing / Promotion / PR
PT Zambon Indonesia,Healthcare/Medical
PT Zamona Mulia Karya,Entertainment / Media
PT Zamrud Artistika Persada,Architectural Services / Interior Designing
PT Zamrud Java Teak,Manufacturing/Production
PT Zamrud Khatulistiwa,General & Wholesale Trading
PT Zamrud Khatulistiwa Technology,Computer / Information Technology (Hardware)
PT Zaneterra Star International,Construction/Building/Engineering
PT Zaniah Indonesia Prima,Others
PT Zann Corp Indonesia,Food & Beverage/Catering/Restaurant
PT Zanroo Tech Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Zap Berkat Indonesia,Retail/Merchandise
PT Zap Indocorpora,Construction / Building / Engineering
PT Zara Sri Pesona Tour & Travel,Travel/Tourism
PT Zasuko Info (Jakarta),Consulting (Business & Management)
PT Zaza,Apparel
PT ZBS International,Food & Beverage/Catering/Restaurant
PT Zebra Asaba Industries,Manufacturing/Production
PT Zeelandia Indonesia,Manufacturing/Production
PT Zeesindo Internasional,Manufacturing/Production
PT Zefa Valindo Jaya,Chemical/Fertilizers/Pesticides
PT Zefindo Darya Megatama,General & Wholesale Trading
PT Zegen Laraka Utama,Entertainment/Media
PT Zelan Indonesia,Construction / Building / Engineering
pt zen o sukses abadi,Others
PT Zenas Indonesia,General & Wholesale Trading
PT Zengarden,Grooming / Beauty / Fitness
PT Zenindo,Others
PT Zenith Allmart Precisindo,Manufacturing/Production
PT Zenith Allmart Technindo,Electrical & Electronics
PT Zenith Industri,Manufacturing/Production
PT Zenith Solusi Global,"Consulting (IT, Science, Engineering & Technical)"
PT Zenius Education,Education
PT Zeno Alumi Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Zenpec Sinergi Indonesia,Consumer Products/FMCG
PT Zensei Indonesia,Manufacturing/Production
PT Zensho Indonesia,Food & Beverage/Catering/Restaurant
PT Zentrum Graphics Asia,Printing/Publishing
PT Zenza Indonesia,Healthcare/Medical
PT Zeta Utama Satya,Heavy Industrial/Machinery/Equipment
PT Zetacomm,Telecommunication
PT Zethra Asia Pratama,Repair & Maintenance Services
PT Zeus Component Indonesia,Manufacturing/Production
PT Zeus Qencana,Transportation/Logistics
PT Zevon,Food & Beverage / Catering / Restaurant
PT ZGEN Media Creative (Jakarta),Entertainment/Media
PT Zhejiang Tenaga Pembangunan Indonesia,Construction/Building/Engineering
PT Zhengan Indonesia,Grooming/Beauty/Fitness
PT Zhenghe International Trading,General & Wholesale Trading
PT Zhong Bu Adhesive Indonesia,Architectural Services/Interior Designing
PT Zhong Sheng Machinery Indonesia,Construction/Building/Engineering
PT Zhong Xin Indonesia,Education
PT Zhongbo Internasional Konstruksi,Construction/Building/Engineering
PT ZHONGDA HEALTH CONSULTATION,Healthcare/Medical
PT Zhonghai Indo Shipping (Surabaya),Transportation / Logistics
PT Zhongying International Investment,Mining
PT Zhou International (ASIAFONE),Retail / Merchandise
PT Zhulian Indonesia,Manufacturing / Production
PT Zhuma Mitra Jaya,General & Wholesale Trading
PT ZI-TECHASIA,General & Wholesale Trading
PT Ziarah Expedia Wisata,Travel/Tourism
PT ZICOS Indonesia,General & Wholesale Trading
PT Ziegler Indonesia,Manufacturing/Production
PT Ziera Global Teknik,Oil/Gas/Petroleum
PT Zifa Engineering Consultant,"Consulting (IT, Science, Engineering & Technical)"
