Perusahaan,Sektor
PT Industri Masker Kreatif Teknologi,Manufacturing/Production
PT Industri Pembungkus Internasional,Manufacturing/Production
PT Industri Sandang Nusantara,Manufacturing / Production
PT Industri Telekomunikasi Indonesia,Telecommunication
PT Industri Vendopaint Indonesia,Manufacturing/Production
PT Industrial Multi Fan,Heavy Industrial / Machinery / Equipment
PT Industrial Multi Fan Cabang Bali,Manufacturing / Production
PT Ine Jaya,Chemical / Fertilizers / Pesticides
PT INES,Manufacturing / Production
PT Inet Global Indo,Computer/Information Technology (Software)
PT Inet Trading Indonesia,General & Wholesale Trading
PT Inetindo Infocom,General & Wholesale Trading
PT Infar Arispharma,BioTechnology / Pharmaceutical / Clinical research
PT Infiltraco Murni,Others
PT Infimedia Solusi Pratama,Computer / Information Technology (Software)
PT InFin Tech Indonesia,Banking/Financial Services
PT Infineon,Others
PT Infineon Technologies Batam,Manufacturing/Production
PT Infinetworks Global,"Consulting (IT, Science, Engineering & Technical)"
PT Infini Kreasi Nusantara,Computer/Information Technology (Software)
PT INFINISI LOGISTIC,Accounting/Audit/Tax Services
PT Infinite Business Synergy,"Consulting (IT, Science, Engineering & Technical)"
PT Infinite Living,Architectural Services/Interior Designing
PT Infinite Travel Services,Travel/Tourism
PT Infiniti Bioanalitika Solusindo,Healthcare / Medical
PT Infiniti Global Ventura,Consulting (Business & Management)
PT INFINITI INTERNATIONAL LOGISTIC (JAKARTA),Transportation/Logistics
PT INFINITI INTERNATIONAL LOGISTIC - JAKARTA,Transportation/Logistics
PT Infiniti Jaya Indonesia,Textiles/Garment
PT Infiniti Nuansa International,General & Wholesale Trading
PT Infiniti Reka Solusi,Computer/Information Technology (Hardware)
PT Infinitium Solutions,Computer/Information Technology (Software)
PT Infinity Air Media,Computer/Information Technology (Software)
PT Infinity Global Inspiratif,Education
PT Infinity Horizon Group,Travel / Tourism
PT Infinity Interior,Architectural Services/Interior Designing
PT Infinity Logistics Indonesia,Transportation/Logistics
PT Infion,BioTechnology/Pharmaceutical/Clinical research
PT INFION Pharmaceutical Company,Healthcare/Medical
PT Infision Interaktif Indonesia,Computer/Information Technology (Software)
PT Infitech Solusi Indonesia,Telecommunication
PT Info Cahaya Hero,Advertising / Marketing / Promotion / PR
PT Info Cahaya Hero,Retail/Merchandise
PT Info Linux Media Utama,Entertainment/Media
PT Info Medika Jaya (Attune Technologies),Computer / Information Technology (Hardware)
PT Info Mikro Distribusi | CPUCOM,Computer/Information Technology (Hardware)
PT Info Pena Indonesia,Journalism
PT Infoarta Pratama,Journalism
PT Infobip Technology Indonesia,Telecommunication
PT Infocipta Polanusa,Advertising / Marketing / Promotion / PR
PT InfoConnect Solusi Indonesia,Computer/Information Technology (Software)
PT Infocus Consumer International Indonesia,General & Wholesale Trading
PT Infoduta Computindo Perkasa,Computer/Information Technology (Hardware)
PT Infoflow Solutions,Computer/Information Technology (Software)
PT Infoglobal Kantor Cabang Bali,"Consulting (IT, Science, Engineering & Technical)"
PT Infoglobal Teknologi Semesta (Infoglobal Group),Computer/Information Technology (Hardware)
PT Infogram Telemedia,Computer/Information Technology (Software)
PT Infokes Indonesia (Bandung),Computer/Information Technology (Software)
PT Infoklik Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Infokom Elektrindo,Telecommunication
PT Infokom Internusa,Telecommunication
PT Infokom Putra Kencana,Computer / Information Technology (Hardware)
PT Infokom Putra Prima,Computer / Information Technology (Software)
PT Infolog Solutions Indonesia,Computer/Information Technology (Software)
PT Infomedia Indihome,Others
PT Infomedia Nusantara,Human Resources Management / Consulting
PT Infomedia Nusantara (Bali),Human Resources Management / Consulting
PT Infomedia Nusantara (Balikpapan),Telecommunication
PT Infomedia Solusi Humanika,Human Resources Management/Consulting
