Perusahaan,Sektor
PT Dwi Citra Sejahtera,General & Wholesale Trading
PT DWI DAN RACHMAT,Agricultural/Plantation/Poultry/Fisheries
PT Dwi Daya Usaha Perkasa,Telecommunication
PT Dwi Era Jaya Abadi,Construction/Building/Engineering
PT Dwi Era Sejahtera (dREAMSCAPE),Travel/Tourism
PT Dwi Global Megabox,Others
PT Dwi Guna Laksana,Mining
PT Dwi Guna Laksana,Mining
PT Dwi Guna Laksana Group,Mining
PT Dwi Harni Pratama,Others
PT Dwi Indah,Polymer/Plastic/Rubber/Tyres
PT Dwi Karsa Mitra Internasional,Heavy Industrial/Machinery/Equipment
PT Dwi Karya Bentonit Indonesia,Manufacturing/Production
PT Dwi Karya Prasetya,Electrical & Electronics
PT Dwi Karya Prima,Heavy Industrial/Machinery/Equipment
PT Dwi Karya Sukses,General & Wholesale Trading
PT Dwi Lestari Nusantara,Oil / Gas / Petroleum
PT Dwi Maju,Manufacturing/Production
PT Dwi Malito Mulia,Food & Beverage/Catering/Restaurant
PT Dwi Martha Jaya,Construction/Building/Engineering
PT Dwi Mitra Indonesia,Textiles/Garment
PT Dwi Mitra Nuansa Satria,Retail / Merchandise
PT Dwi Mulia Karya Selara,Manufacturing / Production
PT Dwi Mulia Konstruksi,Construction / Building / Engineering
PT DWI MULYA JAYA,Construction/Building/Engineering
PT Dwi Mutiara Sejahtera,General & Wholesale Trading
PT Dwi Naga Sakti Abadi,Manufacturing/Production
PT Dwi Pilar Perkasa,Telecommunication
PT Dwi Pratama Teknik,Construction/Building/Engineering
PT Dwi Prima Engineering,Construction / Building / Engineering
PT Dwi Prima Engineering (Bandung),Construction/Building/Engineering
PT Dwi Prima Infotama,Computer/Information Technology (Software)
PT Dwi Prima Sentosa (Mojokerto),Consumer Products/FMCG
PT Dwi Prima Sentosa (Surabaya),Manufacturing/Production
PT Dwi Pura Mitra,Retail/Merchandise
PT Dwi Putra Perkasa,Retail/Merchandise
PT Dwi Samapersada,Arts / Design / Fashion
PT Dwi Sapta Pratama,Advertising/Marketing/Promotion/PR
PT Dwi Sinergi Sakti,"Consulting (IT, Science, Engineering & Technical)"
PT Dwi Sumber Arca Waja,Oil / Gas / Petroleum
PT Dwi Surya Abadi Kharisma,Heavy Industrial/Machinery/Equipment
PT Dwi Surya Abadi Kharisma Surabaya,Manufacturing/Production
PT Dwi Surya Perkasa,General & Wholesale Trading
PT Dwi Tunggal Agung Mandiri,General & Wholesale Trading
PT Dwi Tunggal Indo Perkasa,Exhibitions/Event management/MICE
PT Dwi Tunggal Jaya Agung,Construction / Building / Engineering
PT Dwi Tunggal Megah Perkasa,Manufacturing / Production
PT Dwi Tunggal Putra,"Consulting (IT, Science, Engineering & Technical)"
PT Dwi Tunggal Surya Jaya,Construction/Building/Engineering
PT Dwi Upaya Sukses Yogyakarta,Transportation / Logistics
PT Dwi Utama Advertising,Advertising/Marketing/Promotion/PR
PT Dwibaya Manunggal Logistik (Prologistics),Transportation/Logistics
PT Dwibina Prima,Property/Real Estate
PT Dwiboga Prima,Consumer Products / FMCG
PT Dwicahaya Sangkala Santosa,General & Wholesale Trading
PT Dwidasa Samsara Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Dwidaya Dinamika Lestari,Aerospace/Aviation/Airline
PT Dwidaya World Wide Makassar,Travel / Tourism
PT Dwidua Langgeng Pratama,Transportation / Logistics
PT Dwiera Ekavisi,Oil / Gas / Petroleum
PT Dwigunatama Rintisprima,Property/Real Estate
PT Dwiharsa Steel International,General & Wholesale Trading
PT Dwijalla Karsa,Construction/Building/Engineering
PT Dwijaya Karya,Construction/Building/Engineering
PT Dwijaya Mandiri Cemerlang,Manufacturing / Production
PT DWIJAYA PERKASA MAKMUR SEJATI,Construction/Building/Engineering
PT Dwijaya Putera Indonesia,Others
PT DwiJaya Selamat Mandiri Sidoarjo,Human Resources Management / Consulting
PT Dwijaya Selaras,Manufacturing/Production
PT Dwijaya Sentosa Abadi,Manufacturing/Production
PT Dwijaya Sentral Sarana,Construction/Building/Engineering
PT Dwikar Robinson,Construction/Building/Engineering
PT Dwikarya Artha Abadi,Human Resources Management / Consulting
PT Dwikarya Langgeng Sukses,Property / Real Estate
PT Dwikarya Linindo Teknik,Heavy Industrial / Machinery / Equipment
PT Dwimakmur Primatamas,Electrical & Electronics
PT Dwimas (Bandung),Call Center / IT-Enabled Services / BPO
PT DWIMITRA EKATAMA MANDIRI,Construction / Building / Engineering
PT Dwimitra Multi Pratama,Consumer Products/FMCG
PT Dwimitra Nuansa Satria,Retail/Merchandise
PT Dwimitra Persada,Banking / Financial Services
PT Dwimitra Raya Sejati,Computer/Information Technology (Software)
PT Dwimitra Raya Sejati (Makassar),Banking/Financial Services
PT Dwimitra Sejahtera Utama,Manufacturing / Production
PT Dwimitra Sukses Indonesia,Transportation/Logistics
PT Dwimitra Sukses Perkasa,Retail/Merchandise
PT DWIMUKTI GROUP ( SOTIS HOTEL VILLAS RESIDENCE ),Hotel/Hospitality
PT Dwinad Nusa Sejahtera,Mining
PT Dwinad Nusa Sejahtera (Jakarta),Mining
PT Dwinajaya Berkat Abadi,Manufacturing / Production
PT Dwindo Finance Centre,Banking / Financial Services
PT Dwiniaga Pratama Sarana,Transportation / Logistics
