Perusahaan,Sektor
PT Global Vision Impex,Consumer Products / FMCG
PT Global Vision impex,Manufacturing / Production
PT Global Vizta Balikpapan,Entertainment/Media
PT Global Way Indonesia,Manufacturing/Production
PT Global Wisata Idaman,Travel/Tourism
PT Global Xtreme.net Bali,Telecommunication
PT Global Ziarah Wisata,Travel/Tourism
PT Globalguard Services Indonesia,Human Resources Management / Consulting
PT Globalindo Agro Lestari,Agricultural/Plantation/Poultry/Fisheries
PT Globalindo Auction,Property / Real Estate
PT Globalindo Bersama Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Globalindo Dua Satu Ekspres,Transportation/Logistics
PT Globalindo Express Cargo,Transportation/Logistics
PT Globalindo Furniture,Accounting/Audit/Tax Services
PT Globalindo Harapan Jaya,Manufacturing/Production
PT Globalindo Informatika Teknologi,Computer/Information Technology (Software)
PT Globalindo Intimates,Textiles / Garment
PT Globalindo Kreasi Wisata,Travel/Tourism
PT Globalindo Maintenance Management,Consulting (Business & Management)
PT Globalindo Media Usaha,Computer/Information Technology (Software)
PT Globalindo Mutiara,Others
PT Globalindo Pandawa Teknologi,Computer/Information Technology (Software)
PT Globalindo Perkasa Mulia Utama,Construction/Building/Engineering
PT GLOBALINDO SAMUDRA,Transportation/Logistics
PT Globalindo Telematika,"Consulting (IT, Science, Engineering & Technical)"
PT Globalindo Utama Group,General & Wholesale Trading
PT Globalmatics Trading Indonesia,Others
PT GLOBALNET SEJAHTERA,Travel / Tourism
PT GlobalNine Indonesia,Telecommunication
PT GLOBALQUE INTERNASIONAL EDUKASI,Education
PT Globalstat Solusi Utama,R&D
PT Globaltama Maharasa,Food & Beverage/Catering/Restaurant
PT Globaltech Solution Indonesia,Manufacturing/Production
PT Globe Intertrans,Automobile/Automotive Ancillary/Vehicle
PT GLOBE MZM,Consumer Products/FMCG
PT Globe Teledigital Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Globo Land,Others
PT Globtic Logistics Services,Transportation / Logistics
PT Glodok Sukses Niaga Internusa (GlodokShop),Electrical & Electronics
PT Glomed Adinata Prima,BioTechnology/Pharmaceutical/Clinical research
PT Glominpro Indonesia,Mining
PT Glomobi ( PT R&D Media Indonesia ),Automobile / Automotive Ancillary / Vehicle
PT Glora Karya Makmur,Transportation/Logistics
PT Glori Mulia Utama,General & Wholesale Trading
PT Glori Sarana Tehnik,Construction/Building/Engineering
PT Gloria Caterindo Pratama,Food & Beverage / Catering / Restaurant
PT Gloria Global Group,Exhibitions/Event management/MICE
PT Gloria Origita Cosmetics,Consumer Products/FMCG
PT Gloria Ramayana Inter Hotel,Hotel / Hospitality
PT Gloria Satyakencana,Architectural Services / Interior Designing
PT Gloriajaya Traco,Exhibitions / Event management / MICE
PT Glorify International,Transportation/Logistics
PT Glory Century International,Property/Real Estate
PT Glory Industrial Semarang,Manufacturing / Production
PT GLORY MULTI SURYA ANUGERAH,Textiles/Garment
PT Glory Offset Press,Printing/Publishing
PT Glory Propertindo,Property / Real Estate
PT Glory Retailindo (Papaya Supermarket),General & Wholesale Trading
PT Glory Star,Travel / Tourism
PT Gloskin,Healthcare/Medical
PT Gloskin Diva Asia Cabang Serpong,Grooming/Beauty/Fitness
PT Glostar Indonesia,Manufacturing / Production
PT Gloster Furniture,Wood/Fibre/Paper
PT Glowin Indonesia Servis,Aerospace / Aviation / Airline
PT Glowin Indonesia Servis (Cargo),Transportation/Logistics
PT Glowing Jaya Internasional,Grooming/Beauty/Fitness
PT Glowpro Indonesia Jaya,Automobile/Automotive Ancillary/Vehicle
PT Glucon Media,Entertainment / Media
PT GMF Aeroasia (Garuda Maintenance Facility Aeroasia),Transportation / Logistics
PT GMK Indonesia,Automobile/Automotive Ancillary/Vehicle
PT GML Performance Consulting (Medan),Consulting (Business & Management)
PT GMS Asia Pacific Jakarta,Hotel / Hospitality
PT GMT Indonesia,Mining
PT GND Central Java,Accounting/Audit/Tax Services
PT GND Imperium Perkasa (Authorized Distributor),Electrical & Electronics
PT GND WESTJAVA,Telecommunication
PT Go Online Destinations (Pegipegi),Travel/Tourism
PT Go Online Destinations (Surabaya),Travel / Tourism
PT Goautama Sinarbatuah,Chemical/Fertilizers/Pesticides
PT Gobel Dharma Nusantara,Electrical & Electronics
PT Gobel Dharma Sarana Karya,Food & Beverage/Catering/Restaurant
PT Gobig Alca Nessa,Automobile / Automotive Ancillary / Vehicle
PT Gochem Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT GODERU Rekayasa Solusi,Construction / Building / Engineering
PT Godong Ijo Asri,BioTechnology / Pharmaceutical / Clinical research
PT Godwin Austen Indonesia,Agricultural / Plantation / Poultry / Fisheries
PT Goesar Tiga Putra,Retail/Merchandise
PT Goesar Tiga Putra,Transportation/Logistics
PT Gogobli Asia Teknologi,Retail/Merchandise
PT Gogomedia Visindo,Entertainment/Media
PT Goh Global Trade Indonesia,General & Wholesale Trading
PT Gohan Plastindo Sukses Mandiri,Polymer/Plastic/Rubber/Tyres
PT Gold Coin Indonesia,Consumer Products/FMCG
PT Gold Coin Indonesia (Medan Branch),Agricultural / Plantation / Poultry / Fisheries
PT Gold Coin Indonesia [Surabaya Branch],Manufacturing / Production
PT Gold Coin Specialities,Manufacturing/Production
PT Gold Grafika Indonesia,Printing/Publishing
PT Gold Martindo,Retail/Merchandise
PT Goldchoice Investment Indonesia,Mining
PT GOLDEN AGE,Manufacturing/Production
