Perusahaan,Sektor
PT CYANSYS,Accounting / Audit / Tax Services
PT Cyber International,General & Wholesale Trading
PT Cyber Network Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Cyber Smart Network Asia,Computer/Information Technology (Software)
PT Cyberindo Aditama (CBN),Computer/Information Technology (Software)
PT Cyberindo Sistem Solusi,Computer/Information Technology (Software)
PT Cyberplus Media Pratama,"Consulting (IT, Science, Engineering & Technical)"
PT Cyberquote Indonesia,Computer/Information Technology (Software)
PT Cybers Blitz Nusantara,"Consulting (IT, Science, Engineering & Technical)"
PT Cybersama Technology,Computer/Information Technology (Hardware)
PT Cybersama Technology (Jakarta),"Consulting (IT, Science, Engineering & Technical)"
PT CyberStep Jakarta Games,Computer / Information Technology (Software)
PT Cybertech Solusindo,"Consulting (IT, Science, Engineering & Technical)"
PT Cybertechtonic Pratama,Computer/Information Technology (Software)
PT Cybertrend Intrabuana,"Consulting (IT, Science, Engineering & Technical)"
PT Cyberworld Network Indonesia,Computer / Information Technology (Software)
PT CycleSoft Technology,Computer/Information Technology (Software)
PT Cygnet Pericon,"Consulting (IT, Science, Engineering & Technical)"
PT CYMA Engineering Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Cymedi Indonesia Sejati,Others
PT Cytech System Intergrasi,Electrical & Electronics
PT Czhempino Multi Karya,Architectural Services/Interior Designing
PT D & W Internasional,Manufacturing/Production
PT D Classic,Gems/Jewellery
PT D Market,Retail / Merchandise
PT D&B Indonesia  (Dun & Bradstreet Indonesia),Consulting (Business & Management)
PT D&W Internasional,General & Wholesale Trading
PT D'OMAH YOGYA,Hotel / Hospitality
PT D-Con Globalindo,Transportation/Logistics
PT DA Internasional,Architectural Services/Interior Designing
PT DAB Technology PTE LTD,Consulting (Business & Management)
PT DAC Solution Informatika,"Consulting (IT, Science, Engineering & Technical)"
PT Dachser Indonesia,Transportation/Logistics
PT Daco Jaya Abadi,Manufacturing / Production
PT Dactex Indonesia,Manufacturing / Production
PT Dadali Energi Persada,Others
PT Dadap Plasindo,Manufacturing/Production
PT Dadi Prima,Retail / Merchandise
PT Dae Baek,Manufacturing/Production
PT Dae Dong International,Manufacturing / Production
PT Dae Hwa Indonesia,Manufacturing / Production
PT Dae In Tech Indonesia,Electrical & Electronics
PT DAE SUNG Logistics Indonesia,Transportation/Logistics
PT Daehong Communications Indonesia,Advertising/Marketing/Promotion/PR
PT Daehwa TND International,Electrical & Electronics
PT Daekan Indar Indonesia,Wood / Fibre / Paper
PT Daekyeong Plantec,Manufacturing / Production
PT Daekyo Indonesia,Education
PT Daekyo Indonesia (Eye Level),Education
PT Daekyung Indah Heavy Industry,Manufacturing / Production
PT Daelim Dobidos Indonesia,Construction/Building/Engineering
PT Daenong Global,Textiles/Garment
PT Daese Garmin,Textiles/Garment
PT Daesol Indonesia,General & Wholesale Trading
PT Daewon Crane Global,Consumer Products/FMCG
PT Daewoo Logistics Asia,Manufacturing/Production
PT Daewoong Infion,BioTechnology/Pharmaceutical/Clinical research
PT Daewoong Pharmaceutical Company Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Daeyoung Indonesia,Electrical & Electronics
PT Dafam,Hotel/Hospitality
PT Dafanya Multi Indonesia,General & Wholesale Trading
PT Dafara Mutual Indonesia,Consulting (Business & Management)
PT Dafuli Sehat Utama,Consumer Products / FMCG
PT Dago Energi Nusantara,Oil/Gas/Petroleum
PT Dago Engineering,Construction / Building / Engineering
PT Dago Wisata Internasional,Travel/Tourism
PT Dagsap Endura Eatore,Food & Beverage/Catering/Restaurant
PT Daha Investments Indonesia,Property/Real Estate
PT Daham Indo Perkasa,Manufacturing / Production
PT Dahana (Persero),Manufacturing/Production
PT Dahana Surya Perkasa,Construction / Building / Engineering
PT Dahara International,Advertising / Marketing / Promotion / PR
PT Daharin Gama Sejahtera,Hotel / Hospitality
PT Dahas Teknologi Solusindo,Telecommunication
PT Dahlia Cipta Mandiri,Construction / Building / Engineering
PT Dahlia Dewantara Bandung,Retail/Merchandise
PT Dahsheng,Manufacturing / Production
PT Dahua Vision Technology Indonesia,Electrical & Electronics
PT Dai Ichi Kimia Raya,Chemical / Fertilizers / Pesticides
PT Dai San Indonesia,General & Wholesale Trading
PT Daido Metal Indonesia Corporation,Automobile/Automotive Ancillary/Vehicle
PT Daifuku Indonesia,Consumer Products/FMCG
PT Daihan LAbtech,Manufacturing/Production
PT Daiho Indonesia,Manufacturing/Production
PT Daijo Industrial Indonesia,Polymer/Plastic/Rubber/Tyres
PT Daikatec Cemerlang,General & Wholesale Trading
PT Daiken Corporation,Architectural Services/Interior Designing
PT Daiken Dharma Indonesia,Wood/Fibre/Paper
PT Daiki Aluminium Industry Indonesia,Manufacturing/Production
PT Daiki Axis Indonesia,Construction/Building/Engineering
PT Daikin Airconditioning Indonesia,Electrical & Electronics
PT Daiko Indonesia Consulting,Advertising / Marketing / Promotion / PR
PT Daikyo International Indonesia,Manufacturing/Production
PT Dailindo Nusantara,General & Wholesale Trading
PT Daily Dinamika Kreasi,Entertainment/Media
PT DAILY FRESH INDONESIA,Food & Beverage/Catering/Restaurant
PT Daily Meaning,Consulting (Business & Management)
PT Dailygreen Agro Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT DAIMASTER MASTERIN,Arts / Design / Fashion
PT Daimler Commercial Vehicles Indonesia,Automobile/Automotive Ancillary/Vehicle
