Perusahaan,Sektor
PT Gemilang Makmur Sentosa,Food & Beverage/Catering/Restaurant
PT Gemilang Matari Fastener,General & Wholesale Trading
PT Gemilang Meditra Solusindo,Healthcare/Medical
PT Gemilang Persada Syariah,Consulting (Business & Management)
PT Gemilang Pratama Karya,Construction / Building / Engineering
PT Gemilang Pratama Perkasa,General & Wholesale Trading
PT Gemilang Pratama Polykem,Manufacturing/Production
PT Gemilang Selaras Sejahtera,Insurance
PT Gemilang Selaras Sejahtera,Insurance
PT Gemilang Sukses Garmindo,Retail / Merchandise
PT Gemilang Sukses Sejati,Manufacturing/Production
PT Gemilang Surya Perkasa,Retail / Merchandise
PT Gemilang Surya Pratama,Oil/Gas/Petroleum
PT Gemilang Teknik Persada,Heavy Industrial/Machinery/Equipment
PT Gemilang Tiga Sahabat (Flame Talent Solution),Consulting (Business & Management)
PT Gemilang Usaha Terbilang,Property/Real Estate
PT GEMILANG UTAMA KONEKSINDO,Electrical & Electronics
PT Gemilang Utama Lintas Fajar,Oil / Gas / Petroleum
PT Gemilang Utama Resources,Consulting (Business & Management)
PT Gemini Gemilang,Heavy Industrial / Machinery / Equipment
PT Gemini Sinar Perkasa,Construction / Building / Engineering
PT Gemini Tours & Travel,Travel / Tourism
PT Gemini Visitama,Telecommunication
PT Gemini Worldwide Consultant,Banking/Financial Services
PT Gemma Tirta Buana,Advertising/Marketing/Promotion/PR
PT Gemopia,Gems / Jewellery
PT GEMOPIA INDONESIA,Gems/Jewellery
PT Gempita Mas Tur Jaya Travel,Travel/Tourism
PT Gemss Solution Indonesia,Computer / Information Technology (Software)
PT Gemss Solution Indonesia,Healthcare/Medical
PT Gendhis Multi Manis (GMM),Consumer Products/FMCG
PT GeneCraft Labs,BioTechnology / Pharmaceutical / Clinical research
PT General Adjuster Indonesia,Insurance
PT General Buditekindo,Oil / Gas / Petroleum
PT General Motors Indonesia Manufacturing,Automobile / Automotive Ancillary / Vehicle
PT General Multi Utama,Consulting (Business & Management)
PT General Patent International,Law/Legal
PT General Protect and Respond Solution Indonesia,Security / Law Enforcement
PT General Supply & Services Indonesia (part of D2A),General & Wholesale Trading
PT General Tradelink,General & Wholesale Trading
PT General Utama Expresindo,Transportation / Logistics
PT Generali Indonesia (Semarang),Insurance
PT Generasi Baru,Travel/Tourism
PT Generasi Bintang,Consumer Products/FMCG
PT Generasi Indonesia Digital,Computer/Information Technology (Software)
PT Generasi Inspirasi Informatika,Computer/Information Technology (Software)
PT GENERASI KECANTIKAN INTERNASIONAL,Others
PT GENERASI KECANTIKAN INTERNATIONAL,Grooming/Beauty/Fitness
PT Generasi Muda Digital,Computer/Information Technology (Software)
PT Generasi Produk Indonesia,Architectural Services/Interior Designing
PT GENERASI UNGGUL TERBAIK,Entertainment/Media
PT Genesis Indojaya,Property/Real Estate
PT Genesis Indotama Teknologi,Electrical & Electronics
PT Genesis Komunika Internasional,Transportation/Logistics
PT Genesys Integrated Indonesia,Computer/Information Technology (Software)
PT Genetika Science Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Genetrindo Prima Perkasa,Manufacturing / Production
PT Genexco Maju Indonesia,Apparel
PT Genggam Asa Sekawan,Oil / Gas / Petroleum
PT Genie Sinar Mitra,Computer/Information Technology (Software)
PT Genika,General & Wholesale Trading
PT Genindo Berkat Utama,General & Wholesale Trading
PT Genius Computer - Genius Go Shop,Computer/Information Technology (Hardware)
PT Genius Entertainment Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Genius Loci Asia,Architectural Services/Interior Designing
PT Genius Mind Consultancy Indonesia,Consulting (Business & Management)
PT Genius Mind Consultancy-Sub (Medan),Education
PT Geniv Ion Indonesia,Chemical/Fertilizers/Pesticides
PT Genki Kirana Internusa,Automobile/Automotive Ancillary/Vehicle
PT Genki Kirana Internusa (Makassar),Automobile/Automotive Ancillary/Vehicle
PT GENKI MAJU SENTOSA,Electrical & Electronics
PT Genlight Tujuh Sinergi,General & Wholesale Trading
PT Genlite Indonesia,General & Wholesale Trading
PT GENSO PROMANDIRI,Manufacturing/Production
PT Genta Aryani,Textiles / Garment
PT Genta Energy,Construction / Building / Engineering
PT Genta Lampung Makmur,Automobile / Automotive Ancillary / Vehicle
PT Genta Mandiri Globalindo,Printing/Publishing
PT Genta Mas Niaga,Automobile / Automotive Ancillary / Vehicle
PT Genta Mitra Sinergi,Computer/Information Technology (Software)
PT Genta Pesona Fajar,Construction/Building/Engineering
PT Gentajaya Agungkarya,Construction/Building/Engineering
PT Gentamulia Infra,Property/Real Estate
PT Genthong Agung Lestari,Advertising/Marketing/Promotion/PR
PT Gentong Indonesia,Food & Beverage/Catering/Restaurant
PT Genuine Style Mandiri,Architectural Services / Interior Designing
PT Geo Dipa Energi,Others
PT Geo Given Visi Mandiri,General & Wholesale Trading
PT Geo Green Envirotama,Construction/Building/Engineering
PT Geo Indogreen Karya,Construction/Building/Engineering
PT Geo Link Nusantara,Mining
PT Geo Mining Indonesia,Mining
PT Geodis Wilson Indonesia,Transportation/Logistics
PT Geoff Forrester Indonesia,Consulting (Business & Management)
PT Geofreight Indonesia,Transportation/Logistics
PT Geohub Entraco Prima,"Consulting (IT, Science, Engineering & Technical)"
PT Geoindo Giri Jaya,Construction / Building / Engineering
PT Geomahakarsa Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Geomed Indonesia,Manufacturing/Production
PT Geomosaic Indonesia,"Consulting (IT, Science, Engineering & Technical)"
