Perusahaan,Sektor
PT GRAHA CITRA SAMPOERNA,Electrical & Electronics
PT Graha Damai Putra (Surabaya Branch),General & Wholesale Trading
PT Graha danapati,Construction / Building / Engineering
PT Graha Dian Berkah,Construction/Building/Engineering
PT Graha Digitalindo,Electrical & Electronics
PT Graha Dinamika Persada,Property/Real Estate
PT GRAHA DIPA KARYA,Others
PT Graha Elektra Pratama,General & Wholesale Trading
PT Graha Elektro Tama,Retail/Merchandise
PT Graha Eurasia Alam,General & Wholesale Trading
PT Graha Farma,BioTechnology/Pharmaceutical/Clinical research
PT Graha Fatta,Telecommunication
PT Graha Foobe Kreasi,Food & Beverage/Catering/Restaurant
PT Graha Fortuna Purnama,Construction/Building/Engineering
PT Graha Gemilang,Property / Real Estate
PT Graha Grafis Indonesia,Printing/Publishing
PT Graha Indah Mandiri,Hotel / Hospitality
PT Graha Indomedia Telekomunika,General & Wholesale Trading
PT Graha Indomedia Telekomunika,Telecommunication
PT Graha Indotek Security (GIS),Security / Law Enforcement
PT Graha Informatika Nusantara,Telecommunication
PT Graha Informatika Nusantara (Bali),Computer/Information Technology (Hardware)
PT Graha Informatika Nusantara Branch Office Palembang,Telecommunication
PT Graha Informatika Nusantara Solo,Telecommunication
PT Graha Insan Sejahtera,Manufacturing/Production
PT Graha Intan Kreatif,Property / Real Estate
PT Graha Interluks,Others
PT Graha Inti Jaya (JULONG GROUP),Oil/Gas/Petroleum
PT Graha Inti Permai,Property/Real Estate
PT Graha Ismaya,General & Wholesale Trading
PT Graha Jateng Sejahtera Sentosa,Automobile/Automotive Ancillary/Vehicle
PT Graha Jaya Pratama Kinerja,General & Wholesale Trading
PT GRAHA KAHURIPAN,Accounting/Audit/Tax Services
PT Graha Kardopa,Hotel/Hospitality
PT Graha Kartawidjaja,Others
PT Graha Karya Informasi,Consulting (Business & Management)
PT Graha Karya Iswara,Automobile / Automotive Ancillary / Vehicle
PT Graha Karya Risata,Hotel/Hospitality
PT Graha Kendedes Citralaras,Food & Beverage / Catering / Restaurant
PT Graha Kerindo Utama,Manufacturing/Production
PT Graha Kerindo Utama Pekanbaru,Manufacturing / Production
PT Graha Komitra,Hotel / Hospitality
PT GRAHA KREASI DHARANI,General & Wholesale Trading
PT Graha Kristal Propertindo,Property/Real Estate
PT Graha Ksatria Envirotama,Construction/Building/Engineering
PT Graha Layar Mitra,Entertainment / Media
PT Graha Layar Prima,Entertainment/Media
PT Graha Lestari Agung Makmur,General & Wholesale Trading
PT Graha Lifestyle,Retail/Merchandise
PT Graha Loka Pangestu (Jakarta),General & Wholesale Trading
PT Graha Luas,Environment / Health / Safety
PT Graha Mandiri Abadi,Transportation / Logistics
PT Graha Mandiri Abadi (Makassar),Telecommunication
PT Graha Mandiri Widiarta,General & Wholesale Trading
PT Graha Manggala Abadi,Hotel/Hospitality
PT Graha Mapan Lestari,Property/Real Estate
PT Graha Masindo Pratama,Hotel/Hospitality
PT Graha Mega Tama Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Graha Megah Abadi,Retail/Merchandise
PT Graha Megaria Raya,Property/Real Estate
PT Graha Menara Hijau,Property/Real Estate
PT Graha Merahputih Persada,Construction/Building/Engineering
PT Graha Meruya,Property / Real Estate
PT Graha Mitra Arsindo,Manufacturing/Production
PT Graha Mitra Gita Lestarindo,General & Wholesale Trading
PT Graha Mukti Indah,Property/Real Estate
PT Graha Mulia Ekajaya,Others
PT Graha Mulia Lestari,Construction/Building/Engineering
PT Graha Multi International,Hotel / Hospitality
PT Graha Multi Utama,Hotel / Hospitality
PT Graha Multisarana Mesindo,Heavy Industrial/Machinery/Equipment
PT Graha Nakula Persada,Food & Beverage/Catering/Restaurant
PT GRAHA NIRWANA PERSADA,General & Wholesale Trading
PT Graha Nusa Anugerah,Electrical & Electronics
PT Graha Optimasi Triasindo,Construction / Building / Engineering
PT Graha Pakubuwono Kusuma,Hotel/Hospitality
PT Graha Parama Prima,Construction / Building / Engineering
PT Graha Pariwisata Sukses,Hotel / Hospitality
PT Graha Pasir Putih,Property/Real Estate
PT Graha Patriatama Jaya,Construction/Building/Engineering
PT Graha Pelita Makmur Niaga,Property / Real Estate
PT Graha Pena Jawapos,Others
PT Graha Perdana Indah,Construction/Building/Engineering
PT Graha Persada Mas,Hotel/Hospitality
PT Graha Pindai Semesta,Electrical & Electronics
PT Graha Pondasi Semesta,Construction/Building/Engineering
PT Graha Pradipa Jaya,General & Wholesale Trading
PT Graha Pratama Joint Operation,Construction/Building/Engineering
PT Graha Prawira Daniswara,Automobile/Automotive Ancillary/Vehicle
PT Graha Prima Indonesia,Human Resources Management / Consulting
PT Graha Prima Indonesia (Semarang),Human Resources Management / Consulting
PT Graha Prima Powerindo,Electrical & Electronics
PT Graha Promo Sentosa,Consulting (Business & Management)
PT Graha Puji Propertindo,Property/Real Estate
PT Graha Putra Mandiri,Construction / Building / Engineering
PT Graha Rahmat Cemerlang,General & Wholesale Trading
PT Graha Rahyan Tri Putra,Property / Real Estate
PT Graha Rajawali Pratama,Electrical & Electronics
PT Graha Rajawali Sejahtera,Manufacturing/Production
PT Graha Realty Kencana,Property/Real Estate
