Perusahaan,Sektor
PT Graha Royal Realty,Property/Real Estate
PT Graha Sahari Multitalenta,Marine / Aquaculture
PT Graha Sakura Jaya,Hotel/Hospitality
PT Graha Samolo Indah,Property/Real Estate
PT Graha Sarana Duta,Property/Real Estate
PT Graha Sarana Inti Management,Consulting (Business & Management)
PT Graha Sarana Karya Mandiri,Manufacturing / Production
PT Graha Sarana Nusantara,Construction / Building / Engineering
PT Graha Securindo Pratama,Security/Law Enforcement
PT Graha Sentra Artha,Manufacturing/Production
PT Graha Seraya Pratama,Hotel/Hospitality
PT Graha Seribusatu Jaya,Manufacturing/Production
PT Graha Seribusatu Jaya (Central Springbed) INDONESIA CAREER EXPO 2015 SURABAYA,Manufacturing / Production
PT Graha Service Indonesia,Repair & Maintenance Services
PT Graha Servis Manajemen,Consulting (Business & Management)
PT Graha Seturan Persada,Property/Real Estate
PT Graha Sinar Mandiri,Hotel / Hospitality
PT Graha Soferindo Abadi,Others
PT Graha Solusindo Pratama,Construction / Building / Engineering
PT Graha Sukarasa,Food & Beverage/Catering/Restaurant
PT Graha Sumber Prima Elektronik,"Consulting (IT, Science, Engineering & Technical)"
PT Graha Surya Angkasa,Textiles/Garment
PT Graha Surya Arthapratama,Property/Real Estate
PT Graha Tantrajasa,Architectural Services / Interior Designing
PT Graha Tata Selaras,Architectural Services/Interior Designing
PT Graha Technosoft Informatika,"Consulting (IT, Science, Engineering & Technical)"
PT Graha Teknologi Indonesia,Construction/Building/Engineering
PT Graha Teknomedika,Heavy Industrial / Machinery / Equipment
PT Graha Telekomunikasi Indonesia,Advertising / Marketing / Promotion / PR
PT Graha Tirta Agung,Construction/Building/Engineering
PT Graha Tirta Cantika,Banking/Financial Services
PT Graha Travel & Tour,Travel / Tourism
PT Graha Trisaka Industri,Marine / Aquaculture
PT Graha Tunas Selaras (Podomoro Golf View),Property/Real Estate
PT Graha Usaha Teknik,Construction/Building/Engineering
PT Graha Vinoti Kreasindo,Architectural Services/Interior Designing
PT Graha Wina Karya,Property/Real Estate
PT Graha Wita Santika,Hotel/Hospitality
PT Graha Yerindo (Year Champion Consulting),Banking / Financial Services
PT Grahabuana Cikarang,General & Wholesale Trading
PT Grahacipta Hadiprana,Architectural Services / Interior Designing
PT Grahacitra Adhitama,Architectural Services/Interior Designing
PT Grahacom,Telecommunication
PT Grahadhika Sarana Purnajati (Malang),Grooming / Beauty / Fitness
PT Grahadhika Sarana Purnajati (Miracle Aesthetic Clinic),Healthcare/Medical
PT Grahadika Adipurnajasa,General & Wholesale Trading
PT Grahaexcel Plastindo,Manufacturing/Production
PT Grahaindo Jaya (Jakarta),Construction/Building/Engineering
PT GrahaMakmur Cipta Pratama,Manufacturing / Production
PT Grahamandiri Manajemen Terpadu,Property/Real Estate
PT Grahamas Citrawisata Tbk,Hotel / Hospitality
PT Grahamas Intitirta,Manufacturing/Production
PT Grahamedia Informasi,Manufacturing / Production
PT Grahamitra Lestarijaya,Transportation / Logistics
PT Grahaniaga Tatautama,Construction/Building/Engineering
PT Grahanindo Mecanitron,Manufacturing/Production
PT Grahanusa Mediatama,Printing/Publishing
PT Grahaparama Santosa,Construction/Building/Engineering
PT Grahaperkasa Citra Sarana,General & Wholesale Trading
PT Grahaprima Realtindo,Property/Real Estate
PT Grahatama Citra Lestari,Advertising / Marketing / Promotion / PR
PT Grahatika Centratama,Retail / Merchandise
PT Grahatour Indonesia,Travel/Tourism
PT Grahatrindo Pancamitra,"Consulting (IT, Science, Engineering & Technical)"
PT Grahawita Cendekia,Hotel / Hospitality
PT Grainland,General & Wholesale Trading
PT Grama Bazita,Construction/Building/Engineering
PT Grama Bazita Endress+Hauser,Heavy Industrial / Machinery / Equipment
PT Grama Bazita Medan,Manufacturing / Production
PT Grama Bazita Tenaga,Construction / Building / Engineering
PT Gramaselindo Utama,Telecommunication
PT Gramedia ( Corporate HR Kompas Gramedia),Printing / Publishing
PT Gramedia Asri Media,Retail/Merchandise
PT Gramedia Asri Media (Batam),Retail / Merchandise
PT Gramedia Asri Media (Malang),Retail / Merchandise
PT Gramedia Asri Media (Yogyakarta),Retail/Merchandise
PT Gramedia Asri Media Cabang Medan,Manufacturing / Production
PT Gramedia Digital Nusantara,Retail/Merchandise
PT GRAMEDIA EXPO,Retail/Merchandise
PT Gramedia Media Nusantara,Entertainment/Media
PT Gramedia Multi Utama,Advertising / Marketing / Promotion / PR
PT Gramitra Bali,BioTechnology / Pharmaceutical / Clinical research
PT Gramulada Cahaya Prestasi,Human Resources Management/Consulting
PT GRANARINDO,Others
PT Granary Indonesia Property Services,Property / Real Estate
PT Grand Apson International,General & Wholesale Trading
PT Grand Auto Blessing,Automobile/Automotive Ancillary/Vehicle
PT Grand Bari (Hotel Princess Palembang),Hotel / Hospitality
PT Grand Battery Technologies Indonesia,Electrical & Electronics
PT Grand Best Indonesia,Textiles/Garment
PT Grand Cirindo,Hotel/Hospitality
PT Grand Dinamika Manufacturing Indonesia,Manufacturing / Production
PT Grand Dwi Mandiri,Advertising / Marketing / Promotion / PR
PT Grand Hebel,Manufacturing/Production
PT Grand Indonesia - Kempinski Private Residences,Property/Real Estate
PT Grand Interwisata,Hotel/Hospitality
PT Grand Kartech,Manufacturing/Production
PT Grand Kartech (Balikpapan),Manufacturing/Production
PT Grand Mitra International (Vallas),Banking / Financial Services
PT Grand Mobile,Computer / Information Technology (Software)
