Perusahaan,Sektor
PT Indo Boja Megah,Manufacturing / Production
PT Indo Brush Utama,General & Wholesale Trading
PT Indo Buana Quality,Accounting / Audit / Tax Services
PT Indo Cafco,Agricultural/Plantation/Poultry/Fisheries
PT Indo CafCo,Exhibitions/Event management/MICE
PT Indo Cantik Sehat,BioTechnology/Pharmaceutical/Clinical research
PT Indo Central Exhibition,"Consulting (IT, Science, Engineering & Technical)"
PT Indo China Technology,General & Wholesale Trading
PT Indo China World,Mining
PT Indo Cipta Guna,Computer/Information Technology (Software)
PT Indo Cipta Kharisma,Travel / Tourism
PT Indo Citra Tamasya,Travel / Tourism
PT Indo Cognito,Advertising / Marketing / Promotion / PR
PT Indo Corpora Investama,"Consulting (IT, Science, Engineering & Technical)"
PT Indo Crane Pratama,General & Wholesale Trading
PT Indo Damansara,Education
PT Indo Damansara ( Pondok Indah ),Education
PT Indo Dayasurya Persada,Accounting/Audit/Tax Services
PT Indo Decal Abadi,Manufacturing/Production
PT Indo Deha Pratama,General & Wholesale Trading
PT Indo Dewata (Volkswagen),Automobile / Automotive Ancillary / Vehicle
PT Indo Digital Sukses Sejati,Computer/Information Technology (Software)
PT Indo Dinamika Sejahtera,Entertainment/Media
PT Indo Ducting Primatama,Manufacturing/Production
PT Indo Electric Instruments,Electrical & Electronics
PT Indo Elektrindo,General & Wholesale Trading
PT Indo Elektronik Persada,Electrical & Electronics
PT Indo Energi Alam Resources (Energi Alam),Mining
PT Indo Export,Advertising / Marketing / Promotion / PR
PT Indo Fin Tek,Banking/Financial Services
PT Indo Fudong Konstruksi,Construction/Building/Engineering
PT Indo Furnitama Raya,Wood/Fibre/Paper
PT Indo Furniture,Wood / Fibre / Paper
PT Indo Gemilang Sakti,"Consulting (IT, Science, Engineering & Technical)"
PT Indo Gemilang Sejahtera,Electrical & Electronics
PT Indo Global Centralindo (Voucher Center),Retail/Merchandise
PT Indo Global Network,Computer / Information Technology (Software)
PT Indo Global Prima Solusi,Telecommunication
PT Indo Gold Patchouli,Manufacturing/Production
PT Indo Golden Niaga,Food & Beverage/Catering/Restaurant
PT Indo Golden Standard ( Innovabric ),Manufacturing/Production
PT Indo Grafik Centre,Chemical/Fertilizers/Pesticides
PT Indo Graha Travel internasional,Travel/Tourism
PT Indo Green Power,Mining
PT Indo Hose,General & Wholesale Trading
PT Indo Hose (Semarang),General & Wholesale Trading
PT Indo iComm International,"Consulting (IT, Science, Engineering & Technical)"
PT Indo Internet (Indonet),Call Center/IT-Enabled Services/BPO
PT Indo Jasa Bersama,Consulting (Business & Management)
PT Indo Jasa Konsultan,Consulting (Business & Management)
PT Indo Java Rubber Planting Co.,Agricultural / Plantation / Poultry / Fisheries
PT Indo Jaya Persada,Electrical & Electronics
PT Indo Jaya Sukses Makmur (IJSM),Construction / Building / Engineering
PT Indo Kalung,Heavy Industrial/Machinery/Equipment
PT Indo Karta Jaya,Printing/Publishing
PT Indo Karunia Anugerah,Manufacturing / Production
PT Indo Karya Elektrik Mandiri,Construction/Building/Engineering
PT Indo Karya Komunika,Telecommunication
PT Indo Kaya Energi,Repair & Maintenance Services
PT Indo Kemilau,Hotel/Hospitality
PT Indo Kencana Persada,Manufacturing/Production
PT Indo Keramik Inti Widya,Manufacturing / Production
PT Indo Kida Plating,Manufacturing/Production
PT Indo Kinan Pratama,Construction / Building / Engineering
PT Indo Kompresigma,Manufacturing/Production
PT Indo Kordsa Tbk,Manufacturing/Production
PT Indo Laut,Travel / Tourism
PT Indo lautan Makmur,Manufacturing/Production
PT Indo Lautan Mas,Marine/Aquaculture
PT Indo Lima Oetama,Retail/Merchandise
PT Indo Log (Jakarta),Transportation / Logistics
PT Indo Lotte Makmur,Retail/Merchandise
PT Indo Madiun Wijaya Motor,Automobile / Automotive Ancillary / Vehicle
PT Indo Makmur Abadi,Construction/Building/Engineering
PT Indo Makmur Wasai,Architectural Services / Interior Designing
PT Indo Mandiri Sentosa,Retail/Merchandise
PT Indo Mat,Science & Technology
PT Indo Maxima Potentia,Human Resources Management / Consulting
PT Indo Mbr Marine Coating Services,Repair & Maintenance Services
PT Indo Meco Primatama,Construction / Building / Engineering
PT Indo Media Cemerlang,Printing / Publishing
PT Indo Medika Utama,Healthcare/Medical
PT Indo Mega Byte,Computer/Information Technology (Software)
PT Indo Mega Vision,Computer / Information Technology (Software)
PT Indo Menara Digital,Entertainment/Media
PT Indo Merapi,Manufacturing/Production
PT Indo Mineralita Prima,Mining
PT Indo Mineratama,Mining
PT Indo Mitra Kreasi Abadi,Exhibitions/Event management/MICE
PT Indo Mitra Pratama,Architectural Services/Interior Designing
PT Indo Motor Lestari,Automobile / Automotive Ancillary / Vehicle
PT Indo Multi Media,Advertising / Marketing / Promotion / PR
PT Indo Multi Niaga (Interpid Mines Ltd Tujuh bukit),Mining
PT Indo Muro Kencana (Balikpapan),Manufacturing/Production
PT Indo Nan Pao Resins Chemical,Polymer/Plastic/Rubber/Tyres
PT Indo Niaga Perdana,Oil/Gas/Petroleum
PT INDO NIRWANA TRASNPORTASI,Others
PT Indo Noble Resources,Mining
PT Indo Non Woven,Manufacturing/Production
PT Indo Nuf Indonesia,Manufacturing/Production
