Perusahaan,Sektor
PT Gunung Intan Abadi Terus,General & Wholesale Trading
PT Gunung Jati Raya (Semarang),Property / Real Estate
PT Gunung Kawi Biogas,Oil/Gas/Petroleum
PT Gunung Kelud Wisesa,Printing/Publishing
PT Gunung Kencana Jaya,Education
PT Gunung Madu Plantations,Manufacturing / Production
PT Gunung Mas,Consumer Products / FMCG
PT Gunung Mas Berkah International,Human Resources Management / Consulting
PT Gunung Mas Indah (Jakarta),Consumer Products/FMCG
PT Gunung Mas Indah (Semarang),Oil/Gas/Petroleum
PT Gunung Mas Labeltech,Accounting/Audit/Tax Services
PT Gunung Mas Labeltech (Woven Label & Embroidery),Textiles/Garment
PT Gunung Moria Mega Prima,Others
PT Gunung Pangan Sejahtera,Food & Beverage/Catering/Restaurant
PT Gunung Pantara Barisan,Manufacturing/Production
PT Gunung Putra Mandiri,Construction/Building/Engineering
PT Gunung Putri Graha Mas,Manufacturing / Production
PT Gunung Raja Paksi,Manufacturing/Production
PT Gunung Salak Sukabumi,Manufacturing/Production
PT Gunung Sari Indonesia,Electrical & Electronics
PT Gunung Sari Pratama (GSP) Semen Puger,Construction / Building / Engineering
PT Gunung Sari Pratama (Surabaya),Telecommunication
PT Gunung Sejahtera Temon,Heavy Industrial/Machinery/Equipment
PT Gunung Selang,Polymer/Plastic/Rubber/Tyres
PT Gunung Semesta Elektrika,Electrical & Electronics
PT Gunung Semesta Elektrisindo,Electrical & Electronics
PT Gunung Sentosa Sumatera Utama Industri,Manufacturing/Production
PT Gunung Slamat,Consumer Products/FMCG
PT Gunung Slamat Surabaya,Manufacturing/Production
PT Gunung Starlindo Utama,Polymer/Plastic/Rubber/Tyres
PT Gunung Steel Construction,Construction/Building/Engineering
PT Gunung Subur,Manufacturing/Production
PT Gunung Sugih Wirajaya,Construction/Building/Engineering
PT Gunung Sumber Murni,Accounting/Audit/Tax Services
PT Gunung Tangkuban Perahu Permai,Hotel/Hospitality
PT GunungGaya Persada,Construction/Building/Engineering
PT Gunungsubur Sentosa,Property / Real Estate
PT Gurita Lintas Samudera,Transportation/Logistics
PT Gurita Solusindo,Computer / Information Technology (Software)
PT Gusher Mitra Sejahtera,Property / Real Estate
PT Gusse Technology International,Construction/Building/Engineering
PT Gustavindo Pratama Jaya,Food & Beverage/Catering/Restaurant
PT Gusti Perkasa Servisindo,Construction / Building / Engineering
PT Gusti Sakti Mandiri,Aerospace/Aviation/Airline
PT Guteninc Group,Apparel
PT Guthrie Jaya Indah Island Resort,Hotel/Hospitality
PT Gutji Swarnadwipa,Construction / Building / Engineering
PT Gutta Indonesia,Manufacturing/Production
PT Guwatirta Sejahtera/Rosalia Indah Group,Manufacturing/Production
PT Gvon Nusantara,Telecommunication
PT GWS Engineering,Construction / Building / Engineering
PT Gyanka Pratama,Human Resources Management / Consulting
PT Gymnademics Indonesia (PIK),Education
PT Gynura Consulindo,Consulting (Business & Management)
PT Gyung Do Indonesia,General & Wholesale Trading
PT H&K MMP Manufacturing Indonesia (Jatake),Manufacturing/Production
PT H-Tech Oilfeld Equipment,Manufacturing/Production
PT H.M.L Indonesia,Manufacturing/Production
PT Ha Eon Indah Jaya,Manufacturing/Production
PT Habco Primatama,Transportation/Logistics
PT Habe Tec,Manufacturing/Production
PT Habitat Hunian,Property/Real Estate
PT Habitat Laras Karsa,Architectural Services/Interior Designing
PT Hacnov Sinergi Sukses,Electrical & Electronics
PT Hada Stamp Asia,Retail/Merchandise
PT Hadasa Dinamika,General & Wholesale Trading
PT Hadasah Utama,Telecommunication
PT Haddad Indonesia,Manufacturing/Production
PT Hade Dinamis Sejahtera,Agricultural/Plantation/Poultry/Fisheries
PT Hade Sejati Pratama,BioTechnology / Pharmaceutical / Clinical research
PT Hadi Furniture,Property / Real Estate
PT Hadi Jaya Bore Land,Construction/Building/Engineering
PT Hadi Jaya Makmur,Marine/Aquaculture
PT Hadi Komara & Rekan,Construction/Building/Engineering
PT Hadi Muda Berkarya,Advertising/Marketing/Promotion/PR
PT Hadi Putra Jaya,Manufacturing/Production
PT Hadi Putra Jaya (Jakarta Branch),Chemical/Fertilizers/Pesticides
PT Hadiid Arya Virtual Asisten,Computer/Information Technology (Software)
PT Hadikreasi Mesindo,Manufacturing/Production
PT Hadinata Brothers,Others
PT Hadinata Brothers (Jakarta),Retail / Merchandise
PT Hadinovasi Wiramandiri,Construction / Building / Engineering
PT Hadiprana Cab Bali,Architectural Services / Interior Designing
PT HADIPUTRA GEMILANG,Textiles / Garment
PT Haegoong Interactive,Entertainment / Media
PT Haeng Nam Sejahtera Indonesia,Manufacturing/Production
PT Haeng Sung Raya Indonesia,Electrical & Electronics
PT Haes Brothers,Heavy Industrial/Machinery/Equipment
PT Hafar Daya Konstruksi,Construction/Building/Engineering
PT Hafar Daya Samudera,Transportation/Logistics
PT Hafele  Indotama,Architectural Services/Interior Designing
PT Hafele Indotama (Bandung),Architectural Services / Interior Designing
PT HAFI ENERGI INDONESIA,Utilities/Power
PT Hagab Perfect Beauty,General & Wholesale Trading
PT HAGER ELECTRO INDONESIA,Others
PT Hageshii Jaya Sempurna,Others
PT Hai Feng,Manufacturing / Production
PT Hai Yin,Construction/Building/Engineering
PT Hai-O Indonesia,Food & Beverage/Catering/Restaurant
PT Haida Agriculture Indonesia,Agricultural/Plantation/Poultry/Fisheries
