Perusahaan,Sektor
PT Global Pratama Wijaya,Food & Beverage / Catering / Restaurant
PT Global Premier Solusindo,Computer / Information Technology (Software)
PT Global Prima Teknik,Automobile/Automotive Ancillary/Vehicle
PT Global Prima Utama,Computer/Information Technology (Software)
PT Global Prime Service,Consulting (Business & Management)
PT Global Pristya Indonesia,Others
PT Global Properti Konsultan,Manufacturing / Production
PT Global Property Pratama,Property/Real Estate
PT Global Puri Solusindo,Computer/Information Technology (Software)
PT Global Putra Deli Mandiri,Marine/Aquaculture
PT Global Putra Indologistic,Marine / Aquaculture
PT Global Putra Indologistics,Transportation/Logistics
PT Global Putra Kusuma,Heavy Industrial/Machinery/Equipment
PT Global Putra Siliwangi Texindo,Accounting/Audit/Tax Services
PT Global Quality Solusindo,Education
PT Global Rajawali Anugrah,Aerospace / Aviation / Airline
PT Global Retailindo Pratama (Minimart ),Retail/Merchandise
PT Global Rising Technologies Perkasa,Computer/Information Technology (Software)
PT Global Saftindo,"Consulting (IT, Science, Engineering & Technical)"
PT Global Sarana Pendidikan,Education
PT Global Sarana Pendidikan/Apple Tree Pre-School (Medan),Education
PT Global Sarana Sukses,Human Resources Management / Consulting
PT Global Sarana Sukses (Medan),Human Resources Management / Consulting
PT Global Sarana Sukses Surabaya,Human Resources Management/Consulting
PT Global Saranamesin Mandiri,Manufacturing/Production
PT Global Satria Aji,Chemical/Fertilizers/Pesticides
PT Global Scientific International,General & Wholesale Trading
PT Global Secont,Consulting (Business & Management)
PT Global Security Service Indonesia,Environment/Health/Safety
PT GLobal Sekurindo Bersama,"Consulting (IT, Science, Engineering & Technical)"
PT Global Sekurindo Bersama,Consulting (Business & Management)
PT Global Selaras Maju,Manufacturing / Production
PT Global Sembilan Sembilan,Advertising / Marketing / Promotion / PR
PT Global Sentralindo Jaya,Chemical/Fertilizers/Pesticides
PT Global Service Teknikindo,General & Wholesale Trading
PT Global Servis Wisata,Travel/Tourism
PT Global Siantar Tech,Manufacturing / Production
PT Global Sight,Healthcare/Medical
PT Global Sislink Solusi,Manufacturing / Production
PT Global Sliders Indonesia,Human Resources Management/Consulting
PT Global Smart Solusindo,Computer / Information Technology (Software)
PT Global Smart Technology Indonesia,Accounting / Audit / Tax Services
PT Global Smartweb Asia,Telecommunication
PT Global Solusi Konstruksi,General & Wholesale Trading
PT Global Solusindo Bersama,General & Wholesale Trading
PT Global Solusindo Kompudata,Accounting / Audit / Tax Services
PT Global Solution Engineering,"Consulting (IT, Science, Engineering & Technical)"
PT GLOBAL SOLUTION MEDITAMA,Retail/Merchandise
PT Global Speciality International,Manufacturing/Production
PT Global Specialty Ingredients Indonesia,Manufacturing / Production
PT Global Spirit Intensa,General & Wholesale Trading
PT Global Sport Investama,Education
PT Global Success Chain,Property / Real Estate
PT Global Sukses Digital,Retail/Merchandise
PT Global Sukses Idea,Food & Beverage/Catering/Restaurant
PT Global Sukses Propertindo,Property/Real Estate
PT Global Sukses Solusi,Computer/Information Technology (Software)
PT Global Sumber Jaya,"Consulting (IT, Science, Engineering & Technical)"
PT Global Surya Madani,Computer/Information Technology (Hardware)
PT Global Surya Mandiri Sukses,Construction/Building/Engineering
PT Global Surya Manggala,Hotel/Hospitality
PT Global Surya Manggala (G'Sign Hotel),Hotel/Hospitality
PT Global Syariah Mandiri,Manufacturing / Production
PT Global Synergy Indokharisma,Construction / Building / Engineering
PT Global Synergy Utama,Consulting (Business & Management)
PT Global Systech Medika,Healthcare/Medical
PT Global Tech Asiana,Computer / Information Technology (Software)
PT Global Technology Resources (hargadunia.com),"Consulting (IT, Science, Engineering & Technical)"
PT Global Teknik Sejahtera,General & Wholesale Trading
PT Global Teknik Solusindo,Computer / Information Technology (Software)
PT Global Teknindo Berkatama,Manufacturing/Production
PT GLOBAL TEKNO INTERNUSA,Computer/Information Technology (Hardware)
PT Global Tekno Jaya Abadi,Oil / Gas / Petroleum
PT Global Teknoenergi Indonesia,Electrical & Electronics
PT Global Teknologi Media Integrasi,"Consulting (IT, Science, Engineering & Technical)"
PT Global Teknologi Servisindo,Consulting (Business & Management)
PT Global Telecommunication Limitted,Telecommunication
PT GLOBAL TELEKOMUNIKASI JAYA,Electrical & Electronics
PT Global Telekomunikasi Terpadu,Entertainment/Media
PT Global Teleshop,Retail/Merchandise
PT Global Teleshop Yogyakarta,Retail / Merchandise
"PT Global Teleshop, Tbk Cabang Bali",Retail / Merchandise
PT Global Terminal Marunda,Transportation/Logistics
PT Global Terminal Surabaya,General & Wholesale Trading
PT Global Tiket Network,Travel/Tourism
PT Global Toolsmarkt Indonesia,General & Wholesale Trading
PT Global Top Career,Human Resources Management/Consulting
PT Global Trading Company,General & Wholesale Trading
PT Global Training Aviation Indonesia,Aerospace/Aviation/Airline
PT Global Transmaju Empat Empat,Transportation/Logistics
PT Global Transportasi Nusantara Cabang Balikpapan,Marine / Aquaculture
PT Global Transportasi Nusantara Semarang,Marine/Aquaculture
PT Global Transportrasi Nusantara (Makassar),Marine / Aquaculture
PT Global Tri Jaya Mandiri Utama,Manufacturing / Production
PT Global Trinity,Food & Beverage/Catering/Restaurant
PT Global Trust Abadi,Wood/Fibre/Paper
PT Global Twin Star,Electrical & Electronics
PT Global Unggul Capital,General & Wholesale Trading
PT Global Visi Media,"Consulting (IT, Science, Engineering & Technical)"
PT Global Visindo,Manufacturing/Production
