Perusahaan,Sektor
PT Finansia Multi finance (Samarinda),Banking / Financial Services
PT Finansia Multi Finance (Solo),Banking/Financial Services
PT Finansia Multi Finance (Surabaya),Banking / Financial Services
PT Finansia Multi Finance (Tegal),Banking / Financial Services
PT Finansia Multi Finance cabang Yogyakarta,Banking / Financial Services
PT Finansia Multi Finance Jambi,Banking / Financial Services
PT Finansia Multi Finance Medan,Banking/Financial Services
PT Finansia Pacifica Raya,Banking/Financial Services
PT Finansindo Manatama Internasional,Banking/Financial Services
PT Finartindo Kriya Abadi,Retail / Merchandise
PT Findira Mandiri,Human Resources Management / Consulting
PT Findo International Consultant,Architectural Services / Interior Designing
PT Findotek,Construction / Building / Engineering
PT Fine Level Indonesia (Surabaya),Advertising / Marketing / Promotion / PR
PT Fineholic Mitra Sejahtera,Entertainment/Media
PT Finelindo Rekan Abadi,General & Wholesale Trading
PT Finesse,General & Wholesale Trading
PT Finetasty Boga Indonesia,Food & Beverage/Catering/Restaurant
PT FINEXUS Jakarta,"Consulting (IT, Science, Engineering & Technical)"
PT Finindo Mediatama Realty (Fin Realty),Property / Real Estate
PT Finindo Sukses Bersama (Fin Realty),Property/Real Estate
PT Finixorgle,General & Wholesale Trading
PT FinLink Technology Indonesia,Banking/Financial Services
PT Finnesse Furniture,Architectural Services / Interior Designing
PT Finnet Indonesia,Telecommunication
PT Finroll,Entertainment/Media
PT Finspi Global Indonesia,Computer/Information Technology (Software)
PT Fintech Uangsaku Indonesia,Banking/Financial Services
PT Fintegra Homido Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Fintek Digital Ventura Indonesia,Banking/Financial Services
PT Fintek Indonesia Mandiri (Jakarta),Banking/Financial Services
PT Fiona Inca Sarirasa,Food & Beverage/Catering/Restaurant
PT Fiona Tour And Travel,Travel/Tourism
PT Fipper Slipper Indonesia,Manufacturing/Production
PT Fiqry Jasa Utama,Consumer Products / FMCG
PT Fiqry Jaya Mandiri,Consulting (Business & Management)
PT Fira Makmur Sejahtera,Computer/Information Technology (Software)
PT Fircroft Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Firerta Boga Lestari,Food & Beverage/Catering/Restaurant
PT Firetech Perkasa,Oil/Gas/Petroleum
PT Fireworks Indonesia,General & Wholesale Trading
PT Firla Tata Investama,Construction / Building / Engineering
PT Firman Indo Jaya,Architectural Services / Interior Designing
PT Firman Indonesia,Heavy Industrial/Machinery/Equipment
PT Firmenich Indonesia,Manufacturing/Production
PT Firmus Solusindo,Computer/Information Technology (Software)
PT First Borneo International,Agricultural / Plantation / Poultry / Fisheries
PT First Borneo Plantations,Agricultural / Plantation / Poultry / Fisheries
PT First Choice International,Construction/Building/Engineering
PT First Filter,Manufacturing/Production
PT First Flower,Agricultural / Plantation / Poultry / Fisheries
PT First Health,Healthcare/Medical
PT First Indo American Leasing Tbk,Banking/Financial Services
PT First Indo Finance (Manado),Banking / Financial Services
PT First Indo Finance Solo,Banking / Financial Services
PT First Jakarta International,Property/Real Estate
PT First Logistics Surabaya,Transportation / Logistics
PT FIRST MARINE SEAFOODS,Food & Beverage / Catering / Restaurant
PT First Media Design School,Education
PT First Media Tbk (Jakarta),Telecommunication
PT First Security Services Indonesia (FSI),Security/Law Enforcement
PT First Solution Indonesia,Architectural Services/Interior Designing
PT First Target Image,Manufacturing/Production
PT FIRST WAP INTERNATIONAL,Computer/Information Technology (Software)
PT Firstindo Express,Transportation/Logistics
PT Firstland Bangun Indonesia,Property/Real Estate
PT FIRSTSTATE FUTURES,Others
PT Fisicon Cemerlang,Transportation/Logistics
PT Fit by Beat,Sports
PT FITI Indonesia,Consulting (Business & Management)
PT Fitindo Sehat Sempurna,Healthcare / Medical
PT Fitland Propertindo,Property/Real Estate
PT Fitnes Makmur Pratama,Grooming/Beauty/Fitness
PT Fitnesia Indo Teknologi,Computer/Information Technology (Software)
PT Fitness First Indonesia,Grooming/Beauty/Fitness
PT FitraFood Internasional,Food & Beverage/Catering/Restaurant
PT Fitriyah Ekspor Indah,Manufacturing/Production
PT Five Jack,Computer/Information Technology (Software)
PT Fivestar Gloryprima,Repair & Maintenance Services
PT Fiwi Lestari Internasional (Avia Tour),Travel/Tourism
PT Fixiprima Persada,Manufacturing / Production
PT Fixsign Indonesia,Arts / Design / Fashion
PT FKS Multi Agro Tbk (Semarang),Accounting/Audit/Tax Services
PT Flame Indonesia,General & Wholesale Trading
PT Flamindo Carpetama,Textiles/Garment
PT Flava Indonesia,Food & Beverage / Catering / Restaurant
PT Fleava Digital Media,Computer/Information Technology (Software)
PT Fleischhacker Solutions Indonesia,Healthcare/Medical
PT Flemings Indonesia,Manufacturing / Production
PT Fleur Bleue Indonesia,Retail/Merchandise
PT Flexi Components,Manufacturing/Production
PT Flexindo Makmur,Automobile/Automotive Ancillary/Vehicle
PT Flexindo Mandiri Utama,Telecommunication
PT Flexindo Mandiri Utama,Telecommunication
PT Flexindo Mandiri Utama (Banjarmasin),Telecommunication
PT Flexindo Mandiri Utama (Surabaya),Call Center/IT-Enabled Services/BPO
PT Flexindo Mandiri Utama (Wil.Timur ),Telecommunication
PT Flexindomas,Heavy Industrial/Machinery/Equipment
PT Flexlink Systems (Surabaya),Heavy Industrial / Machinery / Equipment
PT Flexo Plate Digital,Printing / Publishing
