Perusahaan,Sektor
PT Infracell Nusatama,Science & Technology
PT Infracom Technology,"Consulting (IT, Science, Engineering & Technical)"
PT Infracom Telesarana,Telecommunication
PT Infraconindo Megatama,Construction / Building / Engineering
PT Infrastructure Asia (TARSUS INDONESIA),Exhibitions/Event management/MICE
PT Infrastruktur Bisnis Sejahtera,Construction/Building/Engineering
PT Infrastruktur Digital Sekuriti,"Consulting (IT, Science, Engineering & Technical)"
PT Infratech Indonesia,Telecommunication
PT Ingenico International Indonesia,General & Wholesale Trading
PT Ingersoll-Rand Indonesia,Manufacturing/Production
PT Inggil Putra Gemilang,Consulting (Business & Management)
PT Ingram Micro Indonesia,Computer/Information Technology (Hardware)
PT Ingredients Partner Indonesia,Consumer Products / FMCG
PT Ingredion Indonesia,Chemical/Fertilizers/Pesticides
PT Ingress Malindo Ventures,Automobile/Automotive Ancillary/Vehicle
PT Ingress Technologies Indonesia,Manufacturing / Production
PT Inhil Sarimas Kelapa,Manufacturing/Production
PT Inhil Sarimas Kelapa ( Riau),Manufacturing / Production
PT INHOUSE,Manufacturing/Production
PT Ini Kopi Bagus,Food & Beverage/Catering/Restaurant
PT Inisiatif Mitra Mandiri,Computer / Information Technology (Software)
PT Inixindo Persada Rekayasa Komputer,Computer/Information Technology (Software)
PT Inixindo Widya Iswara Nusantara,"Consulting (IT, Science, Engineering & Technical)"
PT Inixindo Widya Utama,"Consulting (IT, Science, Engineering & Technical)"
PT Inizio,Manufacturing / Production
PT Injani Systems,"Consulting (IT, Science, Engineering & Technical)"
PT Injatama,Mining
PT INKA Multi Solusi,Transportation/Logistics
PT Inkarta Prima Lestari,Advertising/Marketing/Promotion/PR
PT Inkatama Duta Investindo,Consulting (Business & Management)
PT Inkenas Agung,Manufacturing / Production
PT Inko Java,Manufacturing / Production
PT Inko Jaya Raya,Consumer Products/FMCG
PT Inko Metalindo,Retail/Merchandise
PT INKO SINAR MEDIA,Printing/Publishing
PT Inko Sukses Jaya,Transportation/Logistics
PT Inko Works International,Architectural Services/Interior Designing
PT Inkon Multi Mandiri,Construction/Building/Engineering
PT Inkon Multi Mandiri,Construction/Building/Engineering
PT Inkor Bola Pacific (Surabaya),Manufacturing / Production
PT Inkosindo Sukses,Textiles / Garment
PT Inkote Indonesia,Manufacturing / Production
PT Inlingua International Indonesia,Education
PT InMarc Indonesia,Advertising/Marketing/Promotion/PR
PT Inmotion Inovasi Teknologi,Computer/Information Technology (Software)
PT Inna Pharmaceutical Industry,Chemical/Fertilizers/Pesticides
PT INNI HAPPY DREAM,Consumer Products/FMCG
PT Inno-Cons International Indonesia,Manufacturing/Production
PT Innoark Servis Internasional,Computer/Information Technology (Software)
PT INNOCERA,Property/Real Estate
PT Innocreative (Jakarta),Consulting (Business & Management)
PT Innofin,Polymer/Plastic/Rubber/Tyres
PT Innokreatif Cerdas Bangsa,Education
PT INNOMED JAYA UTAMA,Healthcare/Medical
PT innopack,Others
PT Innopack International,Manufacturing/Production
PT Innopaint Indonesia,Manufacturing/Production
PT Innosimulation Technology Indonesia,Computer/Information Technology (Software)
PT Innoteam Indonesia,Manufacturing / Production
PT Innotek Teknologi Indonesia,Manufacturing/Production
PT Innovam Indonesia Global,Automobile/Automotive Ancillary/Vehicle
PT Innovasi Artistika (Cirebon ),Manufacturing / Production
PT Innovasi Sarana Grafindo,Advertising/Marketing/Promotion/PR
PT Innovate Mas Indonesia ( Medan ),Computer/Information Technology (Software)
PT INNOVATIFOOD PANGAN ABADI,Food & Beverage/Catering/Restaurant
PT Innovation Design Industry Consulting(PT MI),Arts / Design / Fashion
PT Innovation Healthcare Indonesia,Healthcare/Medical
PT INNOVATIVE CHEM TECH,General & Wholesale Trading
PT Innovative Media Works,Consulting (Business & Management)
PT Innovative Plastic Packaging,Polymer/Plastic/Rubber/Tyres
PT Innovative Plastic Packaging (Innopack),Manufacturing / Production
PT Innovez One Indonesia,Computer/Information Technology (Software)
PT Innovindo Kreasi Bersama,Construction/Building/Engineering
PT Innoware Indonesia,Manufacturing/Production
PT InnPro,"Consulting (IT, Science, Engineering & Technical)"
PT Inobonto Indah Perkasa,Agricultural / Plantation / Poultry / Fisheries
PT InoDia,Healthcare/Medical
PT Inoplas,Polymer / Plastic / Rubber / Tyres
PT Inotech,"Consulting (IT, Science, Engineering & Technical)"
PT INOTEK MITRA INDONESIA,"Consulting (IT, Science, Engineering & Technical)"
PT Inov Perdana Teknologi,Telecommunication
PT Inova Nusantara,Others
PT Inovar,Wood/Fibre/Paper
PT Inovasi Balok Indonesia,Education
PT inovasi cipta teknologi,Others
PT Inovasi Citra Nusantara (Jakarta),Automobile/Automotive Ancillary/Vehicle
PT Inovasi Databiz,"Consulting (IT, Science, Engineering & Technical)"
PT Inovasi Daya Lestari,Oil/Gas/Petroleum
PT Inovasi Daya Solusi,General & Wholesale Trading
PT INOVASI DIGITAL EDUKASI,Education
PT Inovasi Dinamika Indonesia,Computer/Information Technology (Software)
PT Inovasi Global Solusindo,General & Wholesale Trading
PT Inovasi Guna Sentosa,Construction/Building/Engineering
PT Inovasi Infrastruktur Integrasi,"Consulting (IT, Science, Engineering & Technical)"
PT Inovasi Karya Dinamika,Architectural Services/Interior Designing
PT INOVASI KREASINDO PRATAMA,Education
PT Inovasi Kreatif Digital,Computer/Information Technology (Software)
PT Inovasi Kuliner Indonesia,Food & Beverage/Catering/Restaurant
PT Inovasi Langit Abadi,Manufacturing/Production
PT Inovasi Lintas Media,Computer/Information Technology (Software)
