Perusahaan,Sektor
PT Internet Bisnis Global,Computer/Information Technology (Software)
PT Internet Cipta Rekayasa,Computer / Information Technology (Software)
PT Internet Madju Abad Millenindo,Telecommunication
PT Internet Madju Abad Millenindo Cabang Balikpapan,Telecommunication
PT Internet Pratama Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Internex Indonesia,Electrical & Electronics
PT Interni Tri Lintas Asia,Architectural Services/Interior Designing
PT Internorma Sasana Cipta,Exhibitions/Event management/MICE
PT Internusa Energi Prima,Oil / Gas / Petroleum
PT Internusa Food,Consumer Products/FMCG
PT Internusa Hasta Buana,Others
PT Internusa keramik Alamasri,Automobile / Automotive Ancillary / Vehicle
PT INTERNUSA MANDIRI,General & Wholesale Trading
PT Internusa Partsindo Pratama,Automobile / Automotive Ancillary / Vehicle
PT Internusa Prima Persada,Consulting (Business & Management)
PT Internusa Telekomunikasi,Telecommunication
PT Internusa Tribuana Citra Multi Finance,Banking/Financial Services
PT Internusa Tribuana Citra Multi Finance (Medan),Banking/Financial Services
PT Internux (BOLT),Telecommunication
PT Interobumi,Accounting / Audit / Tax Services
PT Interocean Exim Raya,Textiles / Garment
PT Interona Makmur Sejahtera,Consumer Products/FMCG
PT Interpack,Manufacturing/Production
PT Interpak Industries (Batam),Manufacturing/Production
PT Interpan Pasifik Futures,Others
PT Interpanca Kharisma Engineering,Heavy Industrial / Machinery / Equipment
PT Interperdana Cemerlang,Computer / Information Technology (Hardware)
PT Interprima Indocom,Electrical & Electronics
PT Interprima Nusantara Mandiri,Computer/Information Technology (Software)
PT Interpro Reka Cipta Media,Advertising/Marketing/Promotion/PR
PT Interprofesi Servisindo (IPS),Telecommunication
PT Interpublic Group Of Companies Indonesia,Advertising/Marketing/Promotion/PR
PT Inters Media Nugraha Utama,Entertainment / Media
PT Intersatria Budi Karya Pratama (Tebet Residence),Property/Real Estate
PT Intersis Sejahtera Abadi,Automobile/Automotive Ancillary/Vehicle
PT Interskala Mandiri Indonesia,Manufacturing/Production
PT Intersocial Services Indonesia,Consulting (Business & Management)
PT Intersoft Integrasi Infotama,"Consulting (IT, Science, Engineering & Technical)"
PT Intersoft Solutions,Computer/Information Technology (Software)
PT Intersolusi Teknologi Asia,Computer/Information Technology (Software)
PT Interspace Indonesia,Advertising/Marketing/Promotion/PR
PT Intersys Solusindo Informatika,Computer/Information Technology (Software)
PT Intertama Trikencana Bersinara,Agricultural/Plantation/Poultry/Fisheries
PT Interteknis Suryaterang,Security/Law Enforcement
PT Intertel Media Prima,Telecommunication
PT Intertrend Utama,Retail / Merchandise
PT Interunion Indonesia,Transportation/Logistics
PT Interunion Indonesia (Surabaya),Transportation/Logistics
PT Intervisual,Construction / Building / Engineering
PT Intex Mesin Indonesia,Textiles/Garment
PT Inti Abadi Kemasindo,Manufacturing/Production
PT Inti Agro Makmur (Samling Group),Agricultural/Plantation/Poultry/Fisheries
PT Inti Agro Persada Industri,General & Wholesale Trading
PT Inti Alam Kimia,Chemical/Fertilizers/Pesticides
PT Inti Alasindo Holding Company,Retail / Merchandise
PT Inti Artha Multifinance,Banking/Financial Services
PT Inti Artistika Solusitama,Entertainment / Media
PT Inti Asri Pratama,General & Wholesale Trading
"PT Inti Bangun Sejahtera, Tbk",Telecommunication
PT Inti Bangun Selaras,Transportation/Logistics
PT Inti Bara Perdana,Mining
PT INTI BHARU MAS,General & Wholesale Trading
PT Inti Binar Andalan Sejahtera,Consulting (Business & Management)
PT Inti Brunel Teknindo,Construction/Building/Engineering
PT Inti Cakrawala Citra,General & Wholesale Trading
PT Inti Celebes Citra Rasa,Food & Beverage / Catering / Restaurant
PT Inti Cepat Solusindo,Computer/Information Technology (Software)
PT Inti Cipta Nusantara,Arts / Design / Fashion
PT Inti Citra Agung (Optik Melawai),Retail/Merchandise
PT Inti Colourindo,General & Wholesale Trading
PT Inti Composite Figlasindo Utama,Manufacturing / Production
PT Inti Cosmetic Lestari,Grooming / Beauty / Fitness
PT Inti Data Utama,Computer/Information Technology (Software)
PT Inti Daya Guna Aneka Warna,Construction / Building / Engineering
PT Inti Dufree Promosindo,Retail / Merchandise
PT Inti Duta Dwitama Transindo,Transportation / Logistics
PT Inti Duta Lestari,Manufacturing/Production
PT Inti Duta Persada,Manufacturing/Production
PT Inti Duta Surya,Oil / Gas / Petroleum
PT Inti E-Media Utama,Education
PT Inti Energi Line,Consumer Products/FMCG
PT Inti Fajar Pratama,General & Wholesale Trading
PT Inti Fauzi Corpora,Property / Real Estate
PT Inti Fikasa Securindo,Banking / Financial Services
PT Inti Finance Sinergy,Insurance
PT Inti Finance Synergi (Eko),Banking / Financial Services
PT Inti Finance Synergy (Andre  Sanggra),Insurance
PT Inti Finance Synergy (Santoso Rahardjo),Insurance
PT Inti Global Optical Communication,Manufacturing/Production
PT Inti Global Usaha Bersama,Construction/Building/Engineering
PT Inti Grafika Paperindo,General & Wholesale Trading
PT Inti Heksa International,"Consulting (IT, Science, Engineering & Technical)"
PT Inti Hosmed,Property / Real Estate
PT Inti Indah,Construction/Building/Engineering
PT Inti Indonesia Sakti,Construction / Building / Engineering
PT INTI INDOSAWIT SUBUR,Consumer Products / FMCG
PT Inti Innovaco,Property / Real Estate
PT Inti Integritas Sejati,Consulting (Business & Management)
PT Inti Jasa Kreatif,Advertising/Marketing/Promotion/PR
PT Inti Kaliasin,Chemical / Fertilizers / Pesticides
