Perusahaan,Sektor
PT Indometal Jayapratama,General & Wholesale Trading
PT Indometal Megajaya Prawara,Construction / Building / Engineering
PT Indometal Mitrabuana,Manufacturing/Production
PT Indomining,Mining
PT Indomitra Sedaya,Manufacturing / Production
PT Indomobil Bintan Corpora,Transportation / Logistics
PT Indomobil Bintan Corpora (Kep.Riau),Transportation / Logistics
PT Indomobil Cahaya Prima (NTB),Automobile / Automotive Ancillary / Vehicle
PT INDOMOBIL FINANCE (Solo),Banking/Financial Services
PT Indomobil Finance Indonesia,Banking/Financial Services
PT Indomobil Finance Indonesia,Banking/Financial Services
PT Indomobil Finance Indonesia,Banking/Financial Services
PT Indomobil Finance Indonesia (Bali),Banking/Financial Services
PT Indomobil Finance Indonesia (Balikpapan),Banking / Financial Services
PT Indomobil Finance Indonesia Cabang Bengkulu,Banking/Financial Services
PT Indomobil Finance Indonesia Cabang Bontang,Banking / Financial Services
PT Indomobil Finance Indonesia Cabang Pekanbaru,Others
PT Indomobil Multi Trada,Automobile/Automotive Ancillary/Vehicle
PT Indomobil Prima Niaga,Automobile/Automotive Ancillary/Vehicle
PT Indomobil Prima Niaga (Aceh),Automobile / Automotive Ancillary / Vehicle
PT Indomobil Prima Niaga (Medan),Automobile / Automotive Ancillary / Vehicle
"PT Indomobil Sukses Internasional, Tbk",Automobile/Automotive Ancillary/Vehicle
PT Indomobil Sumber Baru,Manufacturing / Production
PT Indomobil Summit Logistics,Transportation/Logistics
PT INDOMODULE PRATAMA TECHNOLOGY,Construction/Building/Engineering
PT Indomog,Computer/Information Technology (Software)
PT Indomonang Jadi,Consulting (Business & Management)
PT Indomuda Jasada Teknik,Construction / Building / Engineering
PT Indomuda Satria Internusa,Computer / Information Technology (Software)
PT Indomulia Cipta Nusantara,Manufacturing / Production
PT Indomulti Mas Perkasa,Manufacturing / Production
PT Indomulti Plasindo,Manufacturing / Production
PT Indonakano,Construction/Building/Engineering
PT Indonanshin Express,Transportation/Logistics
PT Indonature Tours and Travel,Travel / Tourism
PT Indonauli Megapratama,Construction/Building/Engineering
PT Indonesia Antique,Manufacturing / Production
PT Indonesia Applicad,Computer/Information Technology (Software)
PT Indonesia Asahan Aluminium (Sumatera Utara),Manufacturing/Production
PT Indonesia Ascendo Lighting,Electrical & Electronics
PT Indonesia Assist Card,Travel / Tourism
PT Indonesia Auto Otomotif,General & Wholesale Trading
PT Indonesia Belting Solution,Manufacturing/Production
PT Indonesia Bike Works,Manufacturing/Production
PT Indonesia Broadband Communications,Telecommunication
PT Indonesia Buana Utama,Manufacturing / Production
PT Indonesia Bulk Terminal,Mining
PT Indonesia Cable Network,Entertainment / Media
PT Indonesia Cafe Raya (Indotara Travel Specialist),Food & Beverage / Catering / Restaurant
PT Indonesia Cantik,BioTechnology / Pharmaceutical / Clinical research
PT INDONESIA CELLULAR CONCRETE,Manufacturing/Production
PT Indonesia Chemi-con,Manufacturing / Production
PT Indonesia Chemical Alumina,Chemical/Fertilizers/Pesticides
PT Indonesia Coal Resources,Mining
PT Indonesia Collectors Furniture,Manufacturing/Production
PT Indonesia Commerce,Computer / Information Technology (Software)
PT Indonesia Comnets Plus,Telecommunication
PT Indonesia Consultindo Global,Consulting (Business & Management)
PT Indonesia Daeyang Korea,Consumer Products/FMCG
PT Indonesia Defa Packing,Others
PT Indonesia Defence Services,Aerospace/Aviation/Airline
PT Indonesia Digi Ekosistem,Others
PT Indonesia Dwi Sembilan,General & Wholesale Trading
PT Indonesia Dynamic Solutions,"Consulting (IT, Science, Engineering & Technical)"
PT indonesia easycash technology,Accounting/Audit/Tax Services
PT Indonesia Environment Consultant,"Consulting (IT, Science, Engineering & Technical)"
PT Indonesia Epson Industry,Manufacturing/Production
PT Indonesia Essential Oil,General & Wholesale Trading
PT Indonesia Ethanol Industry,Mining
PT Indonesia Evergreen Feed,Manufacturing/Production
PT Indonesia Exotic Adventure,Travel / Tourism
PT Indonesia Fabricator Raya,Construction / Building / Engineering
PT Indonesia Fantasi Jaya,Consulting (Business & Management)
PT Indonesia Ferry Properti,Property/Real Estate
PT Indonesia Finanindo Media,Entertainment / Media
PT Indonesia G Shank Precision,Manufacturing/Production
PT Indonesia Global Logistik,Transportation / Logistics
PT Indonesia Global Solusindo,Computer/Information Technology (Software)
PT Indonesia Green Wall,Agricultural / Plantation / Poultry / Fisheries
PT Indonesia Heavy Equipment,Heavy Industrial/Machinery/Equipment
PT Indonesia Heavy Equipment,Heavy Industrial/Machinery/Equipment
PT Indonesia Horeca Sejahtera,Food & Beverage/Catering/Restaurant
PT Indonesia Industri Internasional,Advertising / Marketing / Promotion / PR
PT Indonesia Infrastructure Finance,Banking/Financial Services
PT Indonesia International Institute For Life,Education
PT Indonesia Inti Internet,Computer / Information Technology (Software)
PT Indonesia Jagraph Technology,Computer/Information Technology (Hardware)
PT Indonesia Jepang Terminal,Human Resources Management/Consulting
PT Indonesia Kiita Tour & Travel,Travel / Tourism
PT Indonesia Koito,Automobile/Automotive Ancillary/Vehicle
PT Indonesia Lintas Net,"Consulting (IT, Science, Engineering & Technical)"
PT Indonesia Listrik Jaya,Electrical & Electronics
PT Indonesia Logistic Partners,Transportation/Logistics
PT Indonesia Marina Shipyard,Marine / Aquaculture
PT Indonesia Mediawangi Network,Consulting (Business & Management)
PT Indonesia Mid East Consultancy,Consulting (Business & Management)
PT Indonesia Miki Industries,Manufacturing / Production
PT Indonesia Mineral Resources,Mining
PT Indonesia Mitra Bersama,Construction / Building / Engineering
PT Indonesia MOC Services,Hotel/Hospitality
