Perusahaan,Sektor
PT IP Teknologi Komunikasi,Call Center/IT-Enabled Services/BPO
PT Ipama Karya Jaya (Billabong Store),Retail / Merchandise
PT IPDC Consulting & Advisory,Consulting (Business & Management)
PT IPHA Laboratories (Pharmaceutical),Healthcare/Medical
PT IPlug Indonesia,Retail/Merchandise
PT IPMOMI (IPMOMI Paiton),Electrical & Electronics
PT IPPI (Inti Pantja Press Industri),Manufacturing/Production
PT Ippudo Catering Indonesia,Food & Beverage/Catering/Restaurant
PT Iproad Internasional Indonesia,General & Wholesale Trading
PT Ipsos Market Research,Consulting (Business & Management)
PT Iptech Solutions Indonesia,Computer/Information Technology (Software)
PT IQ Plus Prima,General & Wholesale Trading
PT Iqra Visindo Teknologi,Construction/Building/Engineering
PT Iradat Aman,Computer/Information Technology (Software)
PT Irama Diesel Parts,Heavy Industrial / Machinery / Equipment
PT Irama Java Indah,Entertainment/Media
PT Irawan Djaja Agung,Manufacturing/Production
PT Irawan Prima Utama,Construction/Building/Engineering
PT IRC Inoac Indonesia,Manufacturing / Production
PT Irfindo Reputasi Utama,Consulting (Business & Management)
PT Irikiora Solution Indonesia,Consulting (Business & Management)
PT IRIS Sistem Inforindo,"Consulting (IT, Science, Engineering & Technical)"
PT Irna Citra Gemilang,Property/Real Estate
PT Iroc Indonesia,General & Wholesale Trading
PT Iron Bird Transport,Transportation / Logistics
PT Iron Wire Works Indonesia,Manufacturing / Production
PT Ironroad International,Telecommunication
PT Ironwood Water Management,Construction/Building/Engineering
PT Irvins Super Enak,Others
PT Is Tamp,Retail / Merchandise
PT Is Textile Indonesia,Textiles/Garment
PT Isa Cipta Paripurna,Manufacturing/Production
PT Isa Indoluxury Utama,Arts/Design/Fashion
PT Isa Mandiri Lines,Marine / Aquaculture
PT Isan Pauses,Human Resources Management/Consulting
PT Isan Selaras Abadi,Manufacturing / Production
PT ISAN Technology Indonesia,Computer/Information Technology (Software)
PT Isar Aryaguna,Oil / Gas / Petroleum
PT ISBIR,Travel/Tourism
PT ISC Global Indonesia,Others
PT ISD Internasional,"Consulting (IT, Science, Engineering & Technical)"
PT Isentia Jakarta,Advertising/Marketing/Promotion/PR
PT Isentric Technology Indonesia,Computer/Information Technology (Hardware)
PT Ishida Indonesia,General & Wholesale Trading
PT Ishiguro Indonesia,General & Wholesale Trading
PT ISID Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Isilion Tours & Travel,Travel / Tourism
PT Iskaba Pratama,Construction/Building/Engineering
PT ISLAND BODY BALI,Textiles/Garment
Pt Island Connections International,Travel/Tourism
PT Island Creamery Indonesia,Food & Beverage/Catering/Restaurant
PT Island Living Style,Food & Beverage / Catering / Restaurant
PT Island Management,Advertising/Marketing/Promotion/PR
PT Islandsun Indonesia,Consumer Products / FMCG
PT ISN International Student Network,Education
PT Isobista Tritama,General & Wholesale Trading
PT Isoft Dimension Indonesia,Computer / Information Technology (Software)
PT Isogai Indonesia,Heavy Industrial / Machinery / Equipment
PT Isopanel Dunia,Telecommunication
PT Isoplan Surabaya,"Consulting (IT, Science, Engineering & Technical)"
PT Isotekindo Intertama,Healthcare/Medical
PT Isotema,General & Wholesale Trading
PT Ispat Indo,Manufacturing/Production
PT Ispat Panca Putera ( Surabaya ),Mining
PT ISPERIAL TUNGGAL CONTRACTOR,Construction/Building/Engineering
PT Ispi Pratama Lestari Perkasa,Property/Real Estate
PT ISS Catering Services,Food & Beverage / Catering / Restaurant
PT ISS Indonesia (Batam),Human Resources Management / Consulting
PT ISS INDONESIA (bintaro),Human Resources Management/Consulting
PT ISS Indonesia (Medan),Human Resources Management / Consulting
PT Iss Indonesia (Pejaten),Human Resources Management/Consulting
PT ISS Indonesia (Pekanbaru),Human Resources Management/Consulting
PT ISS Indonesia Cabang Makassar,Human Resources Management / Consulting
PT ISS Indonesia Semarang,Human Resources Management/Consulting
PT Istana Alam Dewi Tara,Agricultural / Plantation / Poultry / Fisheries
PT Istana Alam Dewi Tara,Agricultural / Plantation / Poultry / Fisheries
PT Istana Argo Kencana,Electrical & Electronics
PT Istana Arwana Indonesia,General & Wholesale Trading
PT Istana Bandung Raya Motor,Automobile/Automotive Ancillary/Vehicle
PT Istana Biker Indonesia,Retail / Merchandise
PT Istana Cendrawasih Motor,Automobile/Automotive Ancillary/Vehicle
PT Istana Garmindo Jaya,Textiles / Garment
PT Istana Griya Sentosa,General & Wholesale Trading
PT Istana Jaya (Lampung),Others
PT Istana Karang Laut,Oil/Gas/Petroleum
PT Istana Kemakmuran Motor,Automobile / Automotive Ancillary / Vehicle
PT Istana Lampung Raya,Automobile / Automotive Ancillary / Vehicle
PT Istana Makmur Sejahtera (IMS Group),Property/Real Estate
PT Istana Mitra Sendany,Automobile/Automotive Ancillary/Vehicle
PT Istana Mitra Sendany - Honda Mitra grup,Automobile/Automotive Ancillary/Vehicle
PT ISTANA NOODLE HOUSE,Food & Beverage / Catering / Restaurant
PT Istana Palapa Kertas (ISPAK),Chemical/Fertilizers/Pesticides
PT Istana Potterindo Industri,Manufacturing/Production
PT Istana Tiara (Surabaya),Manufacturing/Production
PT ISTCO Sistem  Indonesia,Construction/Building/Engineering
PT Istech Resource Asia,Human Resources Management / Consulting
PT Istidata Indopacific Solution Centre,Computer/Information Technology (Hardware)
PT Istyle Design,Arts / Design / Fashion
PT Isuindomas Putra,Automobile/Automotive Ancillary/Vehicle
PT ISUTO,General & Wholesale Trading
