Perusahaan,Sektor
PT Gagasnava,Entertainment / Media
PT Gagasreka Urban Arsitektura,Architectural Services / Interior Designing
PT Gaharu Indonesia,Consulting (Business & Management)
PT Gaharu Kreasi Mandiri,Construction/Building/Engineering
PT Gaharu Pelayaran International,Transportation/Logistics
PT Gaharu Putra Baja Mandiri,Manufacturing/Production
PT Gaharu Sejahtera,General & Wholesale Trading
PT Gaharu Sejahtera (Surabaya),Telecommunication
PT Gahyo Sukses,Food & Beverage/Catering/Restaurant
PT Gaia Boga Utama,Food & Beverage / Catering / Restaurant
PT Gaia Catering Company Jakarta,Food & Beverage/Catering/Restaurant
PT Gaia Mahaga Buana (GMB)),Food & Beverage/Catering/Restaurant
PT Gaia Persada,Computer / Information Technology (Software)
PT Gaia Tujuh Lestari,Manufacturing / Production
PT GAIAMARU,Architectural Services/Interior Designing
PT GaiaScience Indonesia,Science & Technology
PT Gaido Cito Ekakurindo,Transportation / Logistics
PT Gajah Angkasa Perkasa Textile Mill,Textiles / Garment
PT Gajah Bali Wisata,Travel/Tourism
PT Gajah Izumi Mas Perkasa,Manufacturing / Production
PT Gajah Mada Berkat Abadi,Transportation/Logistics
PT Gajah Mada Sarana,Construction/Building/Engineering
PT Gajah Maju Jaya,Advertising / Marketing / Promotion / PR
PT Gajah Mas Antarniaga,Transportation/Logistics
PT Gajah Mulia Sentosa,Telecommunication
PT Gajah Tunggal Tbk,Manufacturing/Production
PT Gajah Vas,Computer/Information Technology (Software)
PT GAJAH WIRASAKTI INDOENSIA,Others
PT Gajahsora Eka Persada,Retail/Merchandise
PT Gajendra Adhi Sakti,Retail / Merchandise
PT Gakken Health and Education Indonesia,Education
PT Gakushudo,General & Wholesale Trading
PT Gala Bumiperkasa,Property / Real Estate
PT Gala Kencana Mandiri Tour,Travel / Tourism
PT Gala Perdana Agung,General & Wholesale Trading
PT Gala Sentosa Abadi,Construction / Building / Engineering
PT Galactic Multi Media,Entertainment / Media
PT Galaksi Aero Logistik,Transportation / Logistics
PT Galaksi Dunia Halal,Retail/Merchandise
PT Galaksi Mandiri Utama,Heavy Industrial/Machinery/Equipment
PT Galaksi Mandiri Utama,Heavy Industrial/Machinery/Equipment
PT Galaksi Metal Mesindo,Manufacturing/Production
PT Galaksi Organik,Agricultural/Plantation/Poultry/Fisheries
PT Galaksi Sukses Mandiri,Retail/Merchandise
PT Galang Buana Sentosa,Architectural Services/Interior Designing
PT Galang Cipta Gaya,Apparel
PT GALANG INSAN PRATAMA,Construction/Building/Engineering
PT Galang Kreasi Sampurna,Food & Beverage / Catering / Restaurant
PT GALANGAN KALIMAS,Entertainment/Media
PT Galangan Putra Tanjungpura,Marine / Aquaculture
PT Galangpress Media Utama,Printing/Publishing
"PT Galanium Pharma, PT Tropoca Mas, Pharmateucal Industri",Others
PT Galanz Indonesia,Retail/Merchandise
PT Galatia Multidimensi,"Consulting (IT, Science, Engineering & Technical)"
PT GALAXI MITRA GEMILANG,Property/Real Estate
PT Galaxur Indonesia,Retail/Merchandise
PT Galaxy Anugerah Expresindo,Transportation/Logistics
PT Galaxy International Jaya,General & Wholesale Trading
PT Galaxy Prima Karya,Property / Real Estate
PT Galaxy Surya Perkasa,Travel/Tourism
PT Galderma Indonesia Healthcare,Healthcare/Medical
PT Galenika Triasa Indonesia,Healthcare / Medical
PT Galenium Pharmasia Laboratories,Healthcare/Medical
PT Galeria Paperindo Indah,General & Wholesale Trading
PT Galic Artabahari,Manufacturing / Production
PT Galic Bina Mada,General & Wholesale Trading
PT Galih Sekar Sakti,Polymer/Plastic/Rubber/Tyres
PT Galileo Indonesia,Construction / Building / Engineering
PT Galileo Tours & Travel,Travel/Tourism
PT Galindo Media Internusa,Arts / Design / Fashion
PT Galleon Cahaya Investama,Electrical & Electronics
PT Gallus Indonesia Utama,Entertainment / Media
PT Galoeh Husada Farma,BioTechnology / Pharmaceutical / Clinical research
PT Galtam Indonesia,Mining
PT Galtam Sumatera Minerals,Mining
PT Galtys Jayanti Mandiri,Construction/Building/Engineering
PT Galuh Aritama Mandiri,Consumer Products / FMCG
PT Galuh Citarum - Karawang,Property/Real Estate
PT Galuh Media Utama,Entertainment/Media
PT Galva Galindra Multi Cipta,Telecommunication
PT Galva Technologies (Medan),General & Wholesale Trading
PT Galva Technologies (Surabaya),Computer / Information Technology (Hardware)
PT Gama Book Store,Education
PT Gama Griya Sentosa,Property/Real Estate
PT Gama Group,Manufacturing / Production
PT Gama Group Surabaya,Transportation / Logistics
PT Gama Inti Wahana,Transportation/Logistics
PT Gama Jaya Sukses,Food & Beverage/Catering/Restaurant
PT Gama Logistics,Transportation / Logistics
PT Gama Multi Usaha Mandiri,Consulting (Business & Management)
PT GAMA Plantation,Agricultural/Plantation/Poultry/Fisheries
PT Gama Tritunggal Pratama,Retail/Merchandise
PT Gamachi,Manufacturing / Production
PT Gamako Ekakarsa,General & Wholesale Trading
PT Gamatara Trans Ocean Shipyard,Marine/Aquaculture
PT Gamatechno Indonesia,Computer/Information Technology (Software)
PT Gamatronic Catudaya,Computer/Information Technology (Hardware)
PT Gambino Artisan Prima,Food & Beverage/Catering/Restaurant
PT Gamelan Tour,Travel/Tourism
PT Gameloft Indonesia (Yogyakarta),Entertainment/Media
