Perusahaan,Sektor
PT Dinasira Sembada,Manufacturing/Production
PT Dinasol Industrial,Manufacturing/Production
PT Dinasti Global Utama,Consulting (Business & Management)
PT Dinasty Tour & Travel,Travel / Tourism
PT Dineta Jaya,Food & Beverage / Catering / Restaurant
PT Dini Kreasi Cemerlang,Construction/Building/Engineering
PT Dini Nusa Kusuma,Computer / Information Technology (Software)
PT Dinito Jaya Sakti,Polymer / Plastic / Rubber / Tyres
PT Dino Abadi Mineral,Consumer Products/FMCG
PT Dino Logistik Perkasa,Transportation/Logistics
PT Dinomarket,"Consulting (IT, Science, Engineering & Technical)"
PT Dinuo Indonesia,Manufacturing/Production
PT Dinus Cipta Mandiri,Consumer Products / FMCG
PT Diodrill,Others
PT DIOFORTE INDONESIA,Computer / Information Technology (Hardware)
PT Diokris Abadi,Construction / Building / Engineering
PT Dion Farma Abadi,BioTechnology/Pharmaceutical/Clinical research
PT Dios Mentari Semesta,Transportation/Logistics
PT DIP Engineering,Construction / Building / Engineering
PT Dipa Healthcare,Healthcare / Medical
PT Dipa Pharmalab Intersains,BioTechnology/Pharmaceutical/Clinical research
PT Dipa Pharmalab Intersains - Div EsColab,Healthcare/Medical
PT DIPA PHARMALAB INTERSAINS - Div Manufacturing,Manufacturing/Production
PT DIparanu Rucitra,Construction/Building/Engineering
PT Diplus Indonesia,Consulting (Business & Management)
PT Dipo Pratama,Electrical & Electronics
PT Dipo Star Finance,Banking/Financial Services
PT Dipo Star Finance (Denpasar),Banking / Financial Services
PT DIPRO SOLUSI,Human Resources Management / Consulting
PT Dipro Solusi (Batam),Human Resources Management / Consulting
PT Dipro Solusi (Jakarta),Human Resources Management/Consulting
PT Dipro Solusi (Pekanbaru),Human Resources Management / Consulting
PT Dipsol Indonesia,Chemical/Fertilizers/Pesticides
PT Dipta Karya Gemilang,Consulting (Business & Management)
PT Dipta Kencana Teknologi,Computer/Information Technology (Software)
PT Diraja Trailindo,Transportation / Logistics
PT Diratama Jaya Mandiri,General & Wholesale Trading
PT Dire Pratama,Mining
PT Direct Media,Printing/Publishing
PT Dirganeka,Architectural Services/Interior Designing
PT Dirgantara Aviation Engineering,Education
PT Dirgantara Bali Dwipa Tours,Travel/Tourism
PT Dirgantara Indonesia (Persero),Heavy Industrial/Machinery/Equipment
PT Dirgantara Yudha Artha group,Construction/Building/Engineering
PT Dirgaputra Ekapratama (Palembang),Automobile / Automotive Ancillary / Vehicle
PT DIRGAPUTRA EKAPRATAMA - BANTEN,Transportation/Logistics
PT Dirgayusa Utama,Construction/Building/Engineering
PT Disax Furny Abadi,General & Wholesale Trading
PT Discover Synergy,Human Resources Management/Consulting
PT Disdus Indonesia,General & Wholesale Trading
PT Diskupon Indonesia,Advertising / Marketing / Promotion / PR
PT Dispoly Indonesia,Retail/Merchandise
PT Disthi Kencana Putri,Architectural Services / Interior Designing
PT Distinction On Technology Indonesia,Computer/Information Technology (Software)
PT Distinction On Technology Indonesia - Malang Office,Computer/Information Technology (Software)
PT Distrama Artha Borneo,Retail / Merchandise
PT Distri Ma,General & Wholesale Trading
PT Distribusi Nasional Alami Sejahtera,Transportation/Logistics
PT Distributor  Indonesia Unggul,Computer/Information Technology (Software)
PT Distributor Indonesia Perkasa,Consumer Products/FMCG
PT Distributor Komponen Utama,Oil / Gas / Petroleum
PT Distrindo Bakti Wutama,Others
PT Distrindo Bintang Agung,Consumer Products / FMCG
PT Distritama Perkasa,Electrical & Electronics
PT Distriversa Buanamas,General & Wholesale Trading
PT Distriversa Buanamas (Cabang Bali),Manufacturing / Production
PT Distriversa Buanamas (Cabang Semarang),Manufacturing / Production
PT Distriversa Buanamas (Makassar),BioTechnology / Pharmaceutical / Clinical research
PT Distriversa Buanamas (Yogyakarta),Manufacturing / Production
PT DIT Logistik Indonesia,Transportation/Logistics
PT Dita Maju Express Semesta,Travel / Tourism
PT Dita Maju International,Advertising/Marketing/Promotion/PR
PT Dita Persada Abadi,Consumer Products/FMCG
PT Ditajaya Mitra Perkasa,Heavy Industrial/Machinery/Equipment
PT Ditana Energy Solutions Jakarta,General & Wholesale Trading
PT DITECH GLOBAL INDONESIA,Manufacturing/Production
PT Ditek Jaya,Science & Technology
PT Ditek Jaya (Medan),General & Wholesale Trading
PT Diti Medik Estetika,Healthcare/Medical
PT Ditosa,Heavy Industrial/Machinery/Equipment
PT Ditra Indo Abadi,Computer / Information Technology (Software)
PT Ditya Chemindo,Chemical / Fertilizers / Pesticides
PT Diva Akara Piranti,Computer/Information Technology (Software)
PT Diva Electronik & Furniture (Gianyar Bali),Retail / Merchandise
PT Diva Engineering Indonesia,Repair & Maintenance Services
PT Diva Lestari,Advertising / Marketing / Promotion / PR
PT Diva Mitra Bogatama,Food & Beverage/Catering/Restaurant
PT Diva Mitra Sinergi,Transportation/Logistics
PT Diva Services,Travel / Tourism
PT Divan Global Indonesia,Travel / Tourism
PT Divatama Intiperintis Indopaper,Wood/Fibre/Paper
PT Divatel Pratama,Telecommunication
PT Diveindo Sindhutama,General & Wholesale Trading
PT Divemasters Indonesia,Retail / Merchandise
PT Diverse Product Engineering,Heavy Industrial/Machinery/Equipment
PT Divine Eternair Water Indonesia,Consumer Products / FMCG
PT Divya Raya Semesta Jakarta,Advertising/Marketing/Promotion/PR
PT Diya Inti Persada Raya,Property / Real Estate
PT Diyatama Metro Sejati,Property/Real Estate
PT Diyatama Persada Raya,Property / Real Estate
