Perusahaan,Sektor
PT Global Maju Bersama (Aceh),Human Resources Management / Consulting
PT Global Maju Bersama (Ambon),Human Resources Management / Consulting
PT Global Maju Bersama (Bali),Human Resources Management/Consulting
PT Global Maju Bersama (Balikpapan),Human Resources Management / Consulting
PT Global Maju Bersama (Banjarmasin),Human Resources Management / Consulting
PT Global Maju Bersama (Batam),Human Resources Management / Consulting
PT Global Maju Bersama (Bengkulu),Human Resources Management / Consulting
PT Global Maju Bersama (Jambi),Human Resources Management / Consulting
PT Global Maju Bersama (Jawa Barat),Human Resources Management / Consulting
PT Global Maju Bersama (Lampung),Human Resources Management / Consulting
PT Global Maju Bersama (Malang),Human Resources Management / Consulting
PT Global Maju Bersama (Manado),Human Resources Management / Consulting
PT Global Maju Bersama (Medan),Human Resources Management / Consulting
PT Global Maju Bersama (Padang),Human Resources Management / Consulting
PT Global Maju Bersama (Palembang),Human Resources Management / Consulting
PT Global Maju Bersama (Palu),Human Resources Management / Consulting
PT Global Maju Bersama (Pekanbaru),Human Resources Management / Consulting
PT Global Maju Bersama (Pontianak),Human Resources Management / Consulting
PT Global Maju Bersama (Purwokerto),Human Resources Management / Consulting
PT Global Maju Bersama (Semarang),Human Resources Management / Consulting
PT Global Maju Bersama (Surabaya),Human Resources Management / Consulting
PT Global Maju Bersama (Yogyakarta),Human Resources Management / Consulting
PT Global Makara Teknik,Mining
PT GLOBAL MAKARA TEKNIK SUMSEL,Others
PT Global Makmur Sukses,Oil/Gas/Petroleum
PT Global Mallindo Sains,General & Wholesale Trading
PT Global Mandira Semesta (http://www.globalmandira.co.id),Construction/Building/Engineering
PT Global Mandiri Autonusa,Automobile/Automotive Ancillary/Vehicle
PT Global Mandiri Engineering,"Consulting (IT, Science, Engineering & Technical)"
PT GLOBAL MANDIRI SUKSES CEMERLANG,Heavy Industrial/Machinery/Equipment
PT Global Maritime,Marine/Aquaculture
PT Global Marketing System,Advertising / Marketing / Promotion / PR
PT GLOBAL MARKETING TECHNOLOGY,Retail/Merchandise
PT Global Master Helmet,Automobile/Automotive Ancillary/Vehicle
PT Global Media Perkasa,Advertising / Marketing / Promotion / PR
PT Global Media Utama Teknologi,"Consulting (IT, Science, Engineering & Technical)"
PT Global Medik Persada,Environment / Health / Safety
PT Global Medika Digitama,Computer/Information Technology (Software)
PT Global Medika Inovasi,Others
PT Global Mega Indonesia,Manufacturing/Production
PT Global Mega Vision,Computer/Information Technology (Software)
PT Global Mekanovasi Nusa Antara,Manufacturing/Production
PT Global Mekar Mandiri,"Consulting (IT, Science, Engineering & Technical)"
PT Global Metal Engineering,Architectural Services/Interior Designing
PT Global Meter Industry,General & Wholesale Trading
PT Global Mining Services,Mining
PT Global Mitra Hamparanjaya,General & Wholesale Trading
PT GLOBAL MITRA PRIMA,Heavy Industrial/Machinery/Equipment
PT Global Mitra Proteksindo,Heavy Industrial / Machinery / Equipment
PT Global Mitra Sinergi,Human Resources Management/Consulting
PT Global Mitra Teknik,Construction/Building/Engineering
PT Global Muara Netindo,General & Wholesale Trading
PT Global Multi Pasific,Textiles/Garment
PT Global Multi Pharmalab,BioTechnology / Pharmaceutical / Clinical research
PT Global Multikom Indotama,Computer/Information Technology (Software)
PT Global Multimedia Network,Computer / Information Technology (Software)
PT Global Multiparts,Electrical & Electronics
PT Global Nara Sadhana,Consumer Products/FMCG
PT Global Natural,Retail / Merchandise
PT Global Network Infinity,Agricultural/Plantation/Poultry/Fisheries
PT Global Network Logistics,Travel / Tourism
PT Global Niaga Internusa,General & Wholesale Trading
PT Global Nusantara Abadi,Retail/Merchandise
PT Global Nusantara Capital,Mining
PT Global Ofisa Indonesia,Architectural Services/Interior Designing
PT Global Optical Communication Indonesia,Telecommunication
PT Global Otomasi Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Global Outsourcing Services (HO),Human Resources Management / Consulting
PT Global Pacific Trading Indonesia,General & Wholesale Trading
PT Global Packaging System,Printing/Publishing
PT Global Panca Sakti,Others
PT Global Panduku,Transportation / Logistics
PT GLOBAL PAPYRUS SEMESTA,Wood/Fibre/Paper
PT Global Parakasi,Human Resources Management / Consulting
PT Global Paramitra,Property/Real Estate
PT Global Partner Telinfra,"Consulting (IT, Science, Engineering & Technical)"
PT Global Pasifik International,Accounting/Audit/Tax Services
PT Global Pay Indonesia,Consulting (Business & Management)
PT Global Pendidikan Bangsa,Education
PT Global Perdana Persada,Accounting/Audit/Tax Services
PT Global Perkasa Asia,Mining
PT Global Perkasa Investindo,Agricultural/Plantation/Poultry/Fisheries
PT Global Perkasa Resources,Accounting/Audit/Tax Services
PT Global Perkasa Solusindo,Telecommunication
PT Global Permata Mandiri,General & Wholesale Trading
PT Global Permata Mandiri (Kalimantan Tengah),Manufacturing / Production
PT Global Permata Mandiri (Manado),Manufacturing / Production
PT GLOBAL PERMATA MANDIRI (padang),Retail / Merchandise
PT Global Permata Mandiri Cabang Banjarmasin,General & Wholesale Trading
PT Global Permata Mandiri Cabang Medan,General & Wholesale Trading
PT Global Persada Nusantara,Property / Real Estate
PT Global Persada Real Estate ( GNP Magazines ),Advertising / Marketing / Promotion / PR
PT Global Pertama Sejahtera,Hotel/Hospitality
PT Global Pilar Sentosa,Mining
PT GLOBAL PILAR SENTOSA,Accounting/Audit/Tax Services
PT Global Pilar Sukses,Hotel/Hospitality
PT Global Piranti Solusi,"Consulting (IT, Science, Engineering & Technical)"
PT Global Pontis Sarana,Others
PT Global Port Binekatara,Computer / Information Technology (Software)
PT Global Portfolio,Insurance
