Perusahaan,Sektor
PT Kao Indonesia,Consumer Products/FMCG
PT Kao Indonesia (Makassar),Retail / Merchandise
PT Kao Indonesia (Medan),Consumer Products / FMCG
PT Kao Indonesia Chemicals,Chemical / Fertilizers / Pesticides
PT Kapal Angkut Indonesia,Accounting/Audit/Tax Services
PT Kapal Angkut Indonesia,Accounting/Audit/Tax Services
PT Kapal Api Global,Consumer Products/FMCG
PT Kapal Mas Makmur,Transportation/Logistics
PT Kapanlagi Global Travel,Travel/Tourism
PT Kapasari,Printing/Publishing
PT Kapient Indonesia Sejahtera,Human Resources Management/Consulting
PT KAPIT MAS,Manufacturing/Production
PT Kapita Sekurindo,Banking / Financial Services
PT Kapital Berkah Indo,Automobile / Automotive Ancillary / Vehicle
PT Kapital Bravo - Lily Kasoem Optikal,Retail/Merchandise
PT KAPITAL INDONESIA MANAGEMENT,Consulting (Business & Management)
PT Kappa Carrageenan Nusantara,Manufacturing/Production
PT Kapsulindo Nusantara,BioTechnology/Pharmaceutical/Clinical research
PT Kapuas Bio Agro ( KBA ),BioTechnology / Pharmaceutical / Clinical research
PT Kapuas Media Grafika,Entertainment / Media
PT Kapuas Permai,Hotel/Hospitality
PT Kapuas Prima Coal,Mining
PT Kapur Semesta,Manufacturing/Production
PT Kapurindo Sentana Baja,Construction/Building/Engineering
PT KAR POWERSHIP INDONESIA,General & Wholesale Trading
PT Karabha Digdaya,Sports
PT Karabha Sakti,Construction/Building/Engineering
PT Karabha Wiratama,Manufacturing/Production
PT Karacoco Nucifera Pratama,Food & Beverage/Catering/Restaurant
PT Karalink Indonesia,Retail/Merchandise
PT Karamba Loh Dora,Marine / Aquaculture
PT Karang Bali Asli Tur,Travel/Tourism
PT Karang Eka Yasa,Others
PT Karang Mas Sejahtera,Property/Real Estate
PT karang Mekar Karya Mandiri,Human Resources Management/Consulting
PT Karang Mekar Mitra Sejahtera (Arrowhead Consulting),Consulting (Business & Management)
PT KARANG PERKASA,Advertising/Marketing/Promotion/PR
PT Karangjuang Hijau Lestari,Agricultural / Plantation / Poultry / Fisheries
PT Karangmas Unggul,Construction / Building / Engineering
PT Karawang Foods Lestari,Food & Beverage / Catering / Restaurant
PT Karawang Sport Centre Indonesia,Grooming / Beauty / Fitness
PT Karbida Prima Perkasa,Manufacturing / Production
PT Karbon Mustika Rajawali,Advertising / Marketing / Promotion / PR
PT Karcher,Others
PT Karenindo Citra Utama,Repair & Maintenance Services
PT Karenu Indah,Heavy Industrial/Machinery/Equipment
PT Karet Mas,Manufacturing/Production
PT Kargo Kontainer Indonesia,Transportation/Logistics
PT Kariangau Indojaya,Mining
PT Kariangau Power,Others
PT Karimata Langit Biru,"Consulting (IT, Science, Engineering & Technical)"
PT Karimata Putra Makmur,General & Wholesale Trading
PT Karimun Aromatics,Oil / Gas / Petroleum
PT Karimun Granite,Mining
PT Karinda Sumber Daya,Human Resources Management/Consulting
PT Karindo Alkestron,Healthcare/Medical
PT Karis Sejahtera Abadi,Property/Real Estate
PT Karisma Aksara Mediatama,Printing / Publishing
PT Karisma Arif Makmur,Others
PT Karisma Eka Prasetya,Human Resources Management/Consulting
PT Karisma Indigo Mahardika,Textiles/Garment
PT Karisma Lestari Mandiri,Consulting (Business & Management)
PT Karisma Sejahtera Logistik,Transportation/Logistics
PT Karismakarya Budimandiri,General & Wholesale Trading
PT Karisman Primalulang,"Consulting (IT, Science, Engineering & Technical)"
PT Karitas Harsa Pratama,BioTechnology/Pharmaceutical/Clinical research
PT Karka Abisatya Mataram,Advertising/Marketing/Promotion/PR
PT Karka Nutri Industri,Manufacturing/Production
PT Karla Boga Sejahtera,Food & Beverage/Catering/Restaurant
PT Karli Indah Cosmetics,Consumer Products/FMCG
PT Karlin Mastrindo,Computer/Information Technology (Hardware)
PT Karlindo Ika Tama,Aerospace / Aviation / Airline
PT Karlita Emas,Manufacturing/Production
PT Karlwei Multi Global,Computer / Information Technology (Software)
PT Karma Bali Indonesia,Hotel / Hospitality
PT Karma Development,Construction / Building / Engineering
PT Karma Manggala Yudha,Construction / Building / Engineering
PT KARMACON,Consulting (Business & Management)
PT Karmel Anugerah Abadi,Travel / Tourism
PT Karniel Pacific indonesia,Manufacturing/Production
PT Karnival Wisata,Exhibitions / Event management / MICE
PT Karo Jaya Makmur,Agricultural / Plantation / Poultry / Fisheries
PT Karoomba Digital Teknologi,Banking/Financial Services
PT Karoseri Nusantara Gemilang,Automobile / Automotive Ancillary / Vehicle
PT Karpa Muda,Computer/Information Technology (Software)
PT Karpa Muda Inovasi,Computer/Information Technology (Software)
PT Karpa Usatamindo,Transportation / Logistics
PT Kars Inti Amanah,Automobile / Automotive Ancillary / Vehicle
PT Karsa Buana Lestari,Manufacturing / Production
PT Karsa Cipta Nusantara,Call Center / IT-Enabled Services / BPO
PT Karsa Griya Selaras,Property / Real Estate
PT Karsatama Perkasa,Electrical & Electronics
PT Karsel Express International,Transportation/Logistics
PT Karta Graphia,Printing/Publishing
PT Karta Indonesia Global,Computer/Information Technology (Software)
PT Karta Jaya Santosa,Construction/Building/Engineering
PT Kartell Indonesia,Telecommunication
PT Kartika Agrapuspa,Consumer Products/FMCG
PT Kartika Agung Dewata,Manufacturing / Production
PT Kartika Bahari Dirgantara Jaya,Entertainment/Media
