Perusahaan,Sektor
PT Greenstar Artek Indonesia,Manufacturing/Production
PT GREENSTAR PRATAMA MULIA,Electrical & Electronics
PT Greentech Global Engineering,Construction / Building / Engineering
PT Greentex Indonesia Utama,Textiles / Garment
PT Greentex Indonesia Utama II,Textiles / Garment
PT Greenwood International,Manufacturing/Production
"PT Greenwood Sejahtera, Tbk",Property / Real Estate
PT Greenworld Resources,Wood/Fibre/Paper
PT Greet Med Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Grentech Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Greshindo Aroma,Consumer Products / FMCG
PT Greshindo Bogatama,Food & Beverage / Catering / Restaurant
PT Gresik Jasatama,Others
PT Grestenan Ramadhani,Computer / Information Technology (Hardware)
PT GRESTRANS Bandung,Transportation/Logistics
PT Grha 165 tbk,Exhibitions/Event management/MICE
PT GRHA INTI MAKMUR,BioTechnology / Pharmaceutical / Clinical research
PT Grha Kirana Development,Property/Real Estate
PT Grha Safa Mulia,Hotel/Hospitality
PT Grhacipta Arsitama Mandiri,Architectural Services / Interior Designing
PT Grid Solutions,Accounting / Audit / Tax Services
PT GRIDTECH INDONESIA,Manufacturing/Production
PT Griff Prima Abadi,General & Wholesale Trading
PT Grifone Milria Indonesia,Textiles / Garment
PT Griksa Cipta,Construction/Building/Engineering
PT Grin Kar Indonesia,Transportation/Logistics
PT Grinova Indonesia,Computer/Information Technology (Software)
PT Grinviro Biofindo Lestari,Automobile/Automotive Ancillary/Vehicle
PT Griphus Garmindo,Food & Beverage / Catering / Restaurant
PT Grit Duta Pertiwi,Retail/Merchandise
PT Grita Artha Kreamindo,Textiles/Garment
PT Griya Andakasih,Hotel / Hospitality
PT Griya Asri Hidup Abadi (Grand Quality Hotel Yogyakarta),Hotel/Hospitality
PT Griya Asri Prima,Printing / Publishing
PT Griya Balion (BaliOn),Construction/Building/Engineering
PT Griya Bambu Kuning,Property / Real Estate
PT Griya Cempaka Hari Tandri,Repair & Maintenance Services
PT Griya Cipta Design,Construction / Building / Engineering
PT Griya Cipta Optimal,Property / Real Estate
PT Griya Eka Cipta,Property/Real Estate
PT Griya Interindo Abadi,Manufacturing/Production
PT Griya Interior,Retail / Merchandise
PT Griya Investasi Asia,Retail / Merchandise
PT Griya Kirana Properti,Property/Real Estate
PT Griya Komunitas Kita,Entertainment/Media
PT Griya Lestari Jaya,Property/Real Estate
PT Griya Miesejati (Bakmi GM),Food & Beverage/Catering/Restaurant
PT Griya Mitra Persada,Computer/Information Technology (Hardware)
PT Griya Multi Swadaya,Property/Real Estate
PT Griya Niagatama,Construction/Building/Engineering
PT Griya Nusa Agung,Others
PT Griya Nutrisi,Accounting / Audit / Tax Services
PT Griya Omega Estetika,Property/Real Estate
PT Griya Permata Lestari,Hotel / Hospitality
PT Griya Persada Mitra,Hotel/Hospitality
PT Griya Pesona Integrita,Property/Real Estate
PT Griya Sarana Akbar,Property/Real Estate
PT Griya Sentosa Raya Bangun,Property / Real Estate
PT Griya Tirta Asri,Property/Real Estate
PT Griya Trada,Construction/Building/Engineering
PT Griya Upajiwana,Hotel / Hospitality
PT Griya Usaha Alam,Electrical & Electronics
PT Griya Wisata Buana Residence,Hotel / Hospitality
PT Griyabali Dwipa (The Legian Bali Hotel),Hotel / Hospitality
PT Griyapesona Mentari,Others
PT Griyarona Andalan Pratama,Construction/Building/Engineering
PT Griyatama Abian,Hotel / Hospitality
PT Griyatis Perdana Selaras,Architectural Services/Interior Designing
PT Griyaton Indonesia,Construction/Building/Engineering
PT Griyo Mapan Santoso,Property/Real Estate
PT Griyo Tulodho,Education
PT GRM International (Surabaya),Consulting (Business & Management)
PT Grobest Indomakmur,Manufacturing/Production
PT Grogol Jaya,Printing / Publishing
PT Grogol Sarana Transjaya,Transportation/Logistics
PT Grogol Sarana Transjaya,Others
PT Grokindo,Manufacturing/Production
PT Gronik Waru Sakti,General & Wholesale Trading
PT Groovy Vet Care,Grooming/Beauty/Fitness
PT GroundProbe Indonesia,Mining
PT Grounds Kent Arsitek Indonesia,Architectural Services/Interior Designing
PT Group Lease Finance Indonesia,Banking/Financial Services
PT Group MItra Indonesia,Consulting (Business & Management)
PT Group Rasa Selera,Food & Beverage/Catering/Restaurant
PT Growinc Indonesia,Advertising / Marketing / Promotion / PR
PT Growing Rich,General & Wholesale Trading
PT Growth Asia,Heavy Industrial/Machinery/Equipment
"PT Growth Asia, Rubber Division",Polymer/Plastic/Rubber/Tyres
PT Growth Sumatra Industry,Manufacturing/Production
PT Groz-Beckert Indonesia,Manufacturing / Production
PT Grundfos Pompa (Grundfos Indonesia),Manufacturing/Production
PT Grune Teknologi Indonesia,Computer/Information Technology (Software)
PT Grup Gaga Indonesia,Others
PT Gruti Lestari Pratama,Agricultural/Plantation/Poultry/Fisheries
PT GS Battery,Automobile/Automotive Ancillary/Vehicle
PT GS Electech Indonesia,Automobile/Automotive Ancillary/Vehicle
PT GS Global Indonesia,General & Wholesale Trading
PT GS Global Resources,General & Wholesale Trading
PT GS Gold Shine Battery,General & Wholesale Trading
PT GS Retail Indonesia,Retail/Merchandise
