Perusahaan,Sektor
SEBY CLINIC SEMARANG,Healthcare/Medical
Sec Bowl,Food & Beverage/Catering/Restaurant
SECM SDN. BHD.,Construction/Building/Engineering
Seco Tools Indonesia,General & Wholesale Trading
Secred garden,Others
Secret Garden Yogya House Of Magnolia,BioTechnology / Pharmaceutical / Clinical research
Secret Sumatra,Hotel/Hospitality
Secure Asset Management,Banking / Financial Services
Securindo Solution,Electrical & Electronics
Securities Startup Company,Computer/Information Technology (Software)
Security / Satpam,Others
SECURITY SOLUTION MEDAN,Computer/Information Technology (Hardware)
Sedana Golf & Country Club,Others
Sedia Medika,Others
See Me Grow,Education
See Me Grow Daycare & Learning Center,Education
Seek Asia,Others
Seeker,Others
Sefas Group,Oil/Gas/Petroleum
SEGAR JAYA,Agricultural/Plantation/Poultry/Fisheries
Segara Bambu,Food & Beverage/Catering/Restaurant
Segara Berlian,Consulting (Business & Management)
Segara Tours & Travel,Travel / Tourism
Segara Village Hotel,Hotel / Hospitality
Segi Empat Hijab,Arts / Design / Fashion
Segitiga Bermuda Enterprise,Others
Sego Bamboe Resto & Pemancingan,Food & Beverage / Catering / Restaurant
Segoan,Others
Sehat Motor SM.Raja,Automobile/Automotive Ancillary/Vehicle
Sehat Pro Auto Clinic,Repair & Maintenance Services
Sehat Pro Auto Clinic Medan,Repair & Maintenance Services
Sehati,Others
Sehati TeleCTG (PT Zetta Sehati Nusantara),Computer/Information Technology (Software)
Sei Eat by saltedegg.ind,Food & Beverage/Catering/Restaurant
Sejahtera Abadi Plastik,Others
Sejahtera Group,Science & Technology
Sejati Group,General & Wholesale Trading
SEJATI GROUP,General & Wholesale Trading
Sejati Stationery Co.,Advertising/Marketing/Promotion/PR
Sejati Teknik,Repair & Maintenance Services
Sejati Tour,Travel/Tourism
Sejauh Mata Memandang,Textiles/Garment
Sejaya Kreatif,Advertising / Marketing / Promotion / PR
SEJU TRADING CORP,General & Wholesale Trading
Sejukabadi.com,Repair & Maintenance Services
SEKAI TOUR,Others
Sekar Kedhaton Restaurant,Food & Beverage/Catering/Restaurant
Sekar Nusa Villas,Hotel/Hospitality
sekar pala,Others
SekarPala,Food & Beverage/Catering/Restaurant
Sekarsentosa Lestarijaya,Food & Beverage/Catering/Restaurant
Sekartaji Law Firm,Law/Legal
Sekawan Consulting Management,Consulting (Business & Management)
Sekawan Project,General & Wholesale Trading
Sekawan Sejahtera,Manufacturing/Production
Seknas Habitat,Others
Sekolah  Islam Al Fauzien,Education
Sekolah Alam Bogor,Education
Sekolah alam Depok,Education
Sekolah Alam Medan,Education
Sekolah Alam Purwakarta,Education
Sekolah Almasih,Others
Sekolah Anak Terang,Education
Sekolah Anargya,Education
Sekolah Athalia,Education
Sekolah bahasa Jepang Pandan College (Gading Serpong),Education
Sekolah Basilea,Education
Sekolah Bhakti Tunas Harapan,Education
Sekolah Bina Gita Gemilang,Education
Sekolah Bina Nusantara-Batam,Education
Sekolah Bintang Bangsaku,Education
Sekolah Bogor Raya,Education
Sekolah Brainy,Education
Sekolah Buddhi,Education
"Sekolah Buin Batu, Sumbawa",Education
Sekolah Bunga Bangsa Surabaya,Education
Sekolah C9 School,Education
Sekolah Cahya Anakku,Education
Sekolah CHIS,Others
Sekolah Cikal,Education
Sekolah Cikal Surabaya,Education
Sekolah Cinta Bahasa,Education
Sekolah Cipta Talenta,Education
Sekolah Ciputra Surabaya,Education
Sekolah Cita Buana,Education
Sekolah Cita Persada,Education
Sekolah Citra Alam,Education
Sekolah Confucius Setia Bhakti,Education
Sekolah Dian Harapan,Education
Sekolah Djuwita (Anggek Batam),Education
Sekolah Eduland,Education
Sekolah Erenos,Education
Sekolah Global Indo-Asia,Education
Sekolah Global Mandiri,Education
Sekolah High Scope Indonesia Bandung,Education
Sekolah HighScope Indonesia (Bali),Education
Sekolah HighScope Indonesia (Medan),Education
Sekolah HighScope Indonesia - TB Simatupang,Education
Sekolah HighScope Indonesia Bintaro,Education
Sekolah Islam Al Izhar,Education
