Perusahaan,Sektor
Excelsistec,Manufacturing / Production
ExchangerFx,Others
Exclusif Net,Computer / Information Technology (Software)
ExistComm,Advertising/Marketing/Promotion/PR
Exito Course,Education
Exito Digital Indonesia,Computer/Information Technology (Software)
EXO Travel Indonesia,Travel/Tourism
Exotic Hideaways Luxury Villas Rentals & Management Service,Hotel / Hospitality
Exotic Photo Salon Dress Yogyakarta,Grooming / Beauty / Fitness
EXOTIC Yogyakarta,Arts / Design / Fashion
Exotiq Real Estate  Bali,Property / Real Estate
Expat. Roasters,Food & Beverage/Catering/Restaurant
Expecto,Others
Explora Digital Printing,Printing / Publishing
Explora Tour & Travel,Travel / Tourism
EXPO BANGUNAN,General & Wholesale Trading
Express Study,Education
Extra Ordinary Production,Manufacturing/Production
Extra Rasa,Food & Beverage/Catering/Restaurant
Exxo Interior,Manufacturing/Production
exxon mobile,Others
ExxonMobil Affiliates in Indonesia,Oil / Gas / Petroleum
Eye Level Center Tki Bandung,Education
Eye Level Kilisuci,Others
Eye Level Moi,Others
Eye Level Solo Baru,Education
Eye Show You,Grooming/Beauty/Fitness
Eyehungry Bakery,Food & Beverage/Catering/Restaurant
Eyesimple (PT Cakrawala Utama Kreasi Indonesia),Computer/Information Technology (Software)
EZ-Matic Center,Automobile / Automotive Ancillary / Vehicle
EZcarry Co Ltd,Others
Ezel Indonesia,Others
Ezpata Clothing,Retail/Merchandise
Eztech,Others
Ezyriders Bali,Travel/Tourism
