Perusahaan,Sektor
ELLA SKINCARE,Others
Ellen May Institute,Consulting (Business & Management)
Ellena Reload,Retail / Merchandise
Ellipse Energy Jatirarangon Wahana,Oil / Gas / Petroleum
Ellipse Projects SAS,Telecommunication
Elma Maisyarah,Others
Elmi Computer,Computer / Information Technology (Hardware)
Elni Digital Printing,Printing / Publishing
Elodie Restaurant,Food & Beverage/Catering/Restaurant
Elora Home Living,Property/Real Estate
Els Beauty by TML,Grooming/Beauty/Fitness
Elssy Design,Exhibitions/Event management/MICE
ELTECH Electronics,Electrical & Electronics
ELTI  Gramedia,Education
ELTI Gramedia - UTS Insearch,Education
ELTI Gramedia Batam,Education
ELTI Gramedia Cirebon,Education
ELTI Gramedia Denpasar,Education
Elti Gramedia Lampung,Education
ELTI Gramedia Losari,Education
Elti Gramedia Pontianak,Education
Elti Gramedia Purwokerto,Education
Elti Gramedia Tamangapa,Education
ELTI Gramedia World,Education
ELTI Gramedia Yogyakarta,Education
ELTI Tasikmalaya,Education
ELTIM,Education
ELTIM Overseas Education Consultants,Education
Elton Learning Center,Education
EltraCine Studio,Entertainment/Media
Elumor,Retail/Merchandise
Elvatara Indojaya,Others
Elviti Management,Accounting/Audit/Tax Services
Elyon International Christian School,Education
Embassy English Centre,Education
Embassy of Belgium,Non-Profit Organisation/Social Services/NGO
Embassy of Belgium Flanders Investment and Trade,Non-Profit Organisation / Social Services / NGO
Embassy Of Finland,Government/Defence
Embassy Of France In Indonesia-Ubifrance Trade Office,Non-Profit Organisation / Social Services / NGO
Embassy of India,Government/Defence
Embassy of Switzerland,Government/Defence
Embassy of the Republic of Korea,Others
Embassy of the Republic of Korea to the Republic of Indonesia,Non-Profit Organisation/Social Services/NGO
Embassy Of The Republic of Turkey,Government / Defence
Embassy Of Turkey,Government/Defence
Embroidery Machine Service,General & Wholesale Trading
Emdee Skin Clinic,Grooming/Beauty/Fitness
EMERHUB,Consulting (Business & Management)
EMILY INVESTMENTS LIMITED,Others
Eminence Education Centre,Education
Emirates Shipping,Transportation/Logistics
eMKaS Searching,Others
Emkiddo,General & Wholesale Trading
Emmerich Education Center,Education
EMP Malacca Strait SA,Oil / Gas / Petroleum
Empire Bali,Hotel/Hospitality
EMPOLI,General & Wholesale Trading
Emporium Jewels,Gems/Jewellery
ENA Group,Education
Enagic,Others
ENASIS GROUP CORPORATION,BioTechnology/Pharmaceutical/Clinical research
Encore Productions,Arts/Design/Fashion
Encourage Educate Empower,Education
enda_photo,Others
Endar Susilo Group,Education
ENDOORS,Others
Energeek,Others
Energia Holding,"Consulting (IT, Science, Engineering & Technical)"
Enersocie Rekayasa,Consulting (Business & Management)
Enfall,Others
Enforce Advisory Indonesia,Accounting/Audit/Tax Services
Eng's Corner,Food & Beverage/Catering/Restaurant
enggalprasetyo,Others
Engginer,Others
Engineering,Others
English biMBA,Education
English Education Center Bintaro,Education
English Faster Sunter,Education
English Faster Sunter,Education
English First,Education
English First,Education
English First (for Kids & Teens),Education
English First (Solo),Education
ENGLISH FIRST - BANDUNG GROUP,Education
English First Banjarmasin,Education
English First cab Jember,Education
English first gajah mada,Others
English First Pondok Indah,Education
English Fun Camp,Others
English Institute Magelang,Education
English Land Indonesia,Education
English Language Programs,Education
English Language Training Centre (ELTC Batam),Education
English Language Training Program,Education
English Made Easy (EME),Education
English Made Fun School,Education
English Now Training Centre,Education
English One (Solo),Education
English Pals,Education
English Practice,Education
